"state.rec","zcta","state.fips","state"
"38","04227","23","Maine"
"38","04438","23","Maine"
"38","04619","23","Maine"
"38","04345","23","Maine"
"38","04097","23","Maine"
"38","04849","23","Maine"
"38","04668","23","Maine"
"38","04576","23","Maine"
"38","04777","23","Maine"
"38","04920","23","Maine"
"38","04944","23","Maine"
"38","04863","23","Maine"
"38","04050","23","Maine"
"38","04027","23","Maine"
"38","04762","23","Maine"
"38","04683","23","Maine"
"38","04285","23","Maine"
"38","04492","23","Maine"
"38","04051","23","Maine"
"38","04945","23","Maine"
"38","04008","23","Maine"
"38","04681","23","Maine"
"38","04530","23","Maine"
"38","04021","23","Maine"
"38","04468","23","Maine"
"38","04673","23","Maine"
"38","04257","23","Maine"
"39","14627","36","New York"
"39","14590","36","New York"
"39","13846","36","New York"
"39","12759","36","New York"
"39","10583","36","New York"
"39","14807","36","New York"
"39","10018","36","New York"
"39","10115","36","New York"
"39","14560","36","New York"
"39","13678","36","New York"
"39","13502","36","New York"
"39","12018","36","New York"
"39","12886","36","New York"
"39","10546","36","New York"
"39","11042","36","New York"
"39","14808","36","New York"
"39","11207","36","New York"
"39","10019","36","New York"
"39","12525","36","New York"
"39","10588","36","New York"
"39","13051","36","New York"
"39","14513","36","New York"
"39","12585","36","New York"
"39","13020","36","New York"
"39","13860","36","New York"
"39","10020","36","New York"
"39","11102","36","New York"
"39","14719","36","New York"
"39","13638","36","New York"
"39","13904","36","New York"
"39","11732","36","New York"
"39","11420","36","New York"
"39","13820","36","New York"
"39","10003","36","New York"
"39","14767","36","New York"
"39","12167","36","New York"
"39","13045","36","New York"
"39","12835","36","New York"
"39","14020","36","New York"
"39","14550","36","New York"
"39","14708","36","New York"
"39","14441","36","New York"
"39","14126","36","New York"
"39","13367","36","New York"
"39","14025","36","New York"
"39","11379","36","New York"
"39","14722","36","New York"
"39","12071","36","New York"
"39","11786","36","New York"
"39","11205","36","New York"
"39","11717","36","New York"
"39","12498","36","New York"
"39","12432","36","New York"
"39","13431","36","New York"
"39","14754","36","New York"
"39","11374","36","New York"
"39","10119","36","New York"
"39","12095","36","New York"
"39","12534","36","New York"
"39","13290","36","New York"
"39","10553","36","New York"
"39","14475","36","New York"
"39","12854","36","New York"
"39","11777","36","New York"
"39","10963","36","New York"
"39","13353","36","New York"
"39","13312","36","New York"
"39","13403","36","New York"
"39","13639","36","New York"
"39","10542","36","New York"
"39","10535","36","New York"
"39","12758","36","New York"
"39","13365","36","New York"
"39","14815","36","New York"
"39","11718","36","New York"
"39","14727","36","New York"
"39","12303","36","New York"
"39","11414","36","New York"
"39","13343","36","New York"
"39","12515","36","New York"
"39","13691","36","New York"
"39","12017","36","New York"
"39","13355","36","New York"
"39","13435","36","New York"
"39","10280","36","New York"
"39","11223","36","New York"
"39","11103","36","New York"
"39","12047","36","New York"
"39","10988","36","New York"
"39","10601","36","New York"
"39","12832","36","New York"
"39","12917","36","New York"
"39","14750","36","New York"
"39","11206","36","New York"
"39","14827","36","New York"
"39","14464","36","New York"
"39","14818","36","New York"
"39","12074","36","New York"
"39","13155","36","New York"
"39","10927","36","New York"
"39","12066","36","New York"
"39","13364","36","New York"
"39","12780","36","New York"
"39","13650","36","New York"
"39","14804","36","New York"
"39","10462","36","New York"
"39","13040","36","New York"
"39","10985","36","New York"
"39","11434","36","New York"
"39","13346","36","New York"
"39","14136","36","New York"
"39","12841","36","New York"
"39","11757","36","New York"
"39","13053","36","New York"
"39","13864","36","New York"
"39","13901","36","New York"
"39","12939","36","New York"
"39","10996","36","New York"
"39","11715","36","New York"
"39","11358","36","New York"
"39","13841","36","New York"
"39","13436","36","New York"
"39","11794","36","New York"
"39","10168","36","New York"
"39","14813","36","New York"
"39","13205","36","New York"
"39","10153","36","New York"
"39","12928","36","New York"
"39","12069","36","New York"
"39","11222","36","New York"
"39","12770","36","New York"
"39","13328","36","New York"
"39","12838","36","New York"
"39","11746","36","New York"
"39","14806","36","New York"
"39","13459","36","New York"
"39","11763","36","New York"
"39","14068","36","New York"
"39","14091","36","New York"
"39","14556","36","New York"
"39","12185","36","New York"
"39","10910","36","New York"
"39","14589","36","New York"
"39","12553","36","New York"
"39","14821","36","New York"
"39","11217","36","New York"
"39","13683","36","New York"
"39","12590","36","New York"
"39","13850","36","New York"
"39","14134","36","New York"
"39","12842","36","New York"
"39","12837","36","New York"
"39","12222","36","New York"
"39","12763","36","New York"
"39","12958","36","New York"
"39","13327","36","New York"
"39","13322","36","New York"
"39","14707","36","New York"
"39","13488","36","New York"
"39","14212","36","New York"
"39","14423","36","New York"
"39","14826","36","New York"
"39","12828","36","New York"
"39","14881","36","New York"
"39","13407","36","New York"
"39","13646","36","New York"
"39","11419","36","New York"
"39","12865","36","New York"
"39","13224","36","New York"
"39","12092","36","New York"
"39","11215","36","New York"
"39","14588","36","New York"
"39","12165","36","New York"
"39","12424","36","New York"
"39","11778","36","New York"
"39","12082","36","New York"
"39","13674","36","New York"
"39","11755","36","New York"
"39","12777","36","New York"
"39","12061","36","New York"
"39","11789","36","New York"
"39","14445","36","New York"
"39","12764","36","New York"
"39","13438","36","New York"
"39","12987","36","New York"
"39","10518","36","New York"
"39","10035","36","New York"
"39","10271","36","New York"
"39","12819","36","New York"
"39","14456","36","New York"
"39","13608","36","New York"
"39","13806","36","New York"
"39","10930","36","New York"
"39","13655","36","New York"
"39","12965","36","New York"
"39","10522","36","New York"
"39","14613","36","New York"
"39","12523","36","New York"
"39","11946","36","New York"
"39","11971","36","New York"
"39","13317","36","New York"
"39","13684","36","New York"
"39","13314","36","New York"
"39","12976","36","New York"
"39","10471","36","New York"
"39","14048","36","New York"
"39","13354","36","New York"
"39","10549","36","New York"
"39","10464","36","New York"
"39","11570","36","New York"
"39","12790","36","New York"
"39","11040","36","New York"
"39","13760","36","New York"
"39","14871","36","New York"
"39","11716","36","New York"
"39","13847","36","New York"
"39","11949","36","New York"
"39","12733","36","New York"
"39","11762","36","New York"
"39","13861","36","New York"
"39","13088","36","New York"
"39","14740","36","New York"
"39","14555","36","New York"
"39","11423","36","New York"
"39","10519","36","New York"
"39","11701","36","New York"
"39","13473","36","New York"
"39","14733","36","New York"
"39","14063","36","New York"
"39","13661","36","New York"
"39","11556","36","New York"
"39","10282","36","New York"
"39","11575","36","New York"
"39","14036","36","New York"
"39","12182","36","New York"
"39","12184","36","New York"
"39","13475","36","New York"
"39","12169","36","New York"
"39","11421","36","New York"
"39","13812","36","New York"
"39","12589","36","New York"
"39","13303","36","New York"
"39","12824","36","New York"
"39","10596","36","New York"
"39","10069","36","New York"
"39","13673","36","New York"
"39","14069","36","New York"
"39","10128","36","New York"
"39","14715","36","New York"
"39","10998","36","New York"
"39","13320","36","New York"
"39","13143","36","New York"
"39","10006","36","New York"
"39","14174","36","New York"
"39","11361","36","New York"
"39","12791","36","New York"
"39","12808","36","New York"
"39","10167","36","New York"
"39","13856","36","New York"
"39","11208","36","New York"
"39","13692","36","New York"
"39","12762","36","New York"
"39","13743","36","New York"
"39","11980","36","New York"
"39","14261","36","New York"
"39","12513","36","New York"
"39","12985","36","New York"
"39","13632","36","New York"
"39","12561","36","New York"
"39","10507","36","New York"
"39","13905","36","New York"
"39","14209","36","New York"
"39","10516","36","New York"
"39","14738","36","New York"
"39","14127","36","New York"
"39","11418","36","New York"
"39","13301","36","New York"
"39","10567","36","New York"
"39","11576","36","New York"
"39","13803","36","New York"
"39","11944","36","New York"
"39","10537","36","New York"
"39","13214","36","New York"
"39","11970","36","New York"
"39","12439","36","New York"
"39","14485","36","New York"
"39","12836","36","New York"
"39","14541","36","New York"
"39","13339","36","New York"
"39","11213","36","New York"
"39","13326","36","New York"
"39","12451","36","New York"
"39","11415","36","New York"
"39","14222","36","New York"
"39","12086","36","New York"
"39","11518","36","New York"
"39","12441","36","New York"
"39","12725","36","New York"
"39","14477","36","New York"
"39","14304","36","New York"
"39","12788","36","New York"
"39","13411","36","New York"
"39","13696","36","New York"
"39","11569","36","New York"
"39","11417","36","New York"
"39","11565","36","New York"
"39","13041","36","New York"
"39","12563","36","New York"
"39","13753","36","New York"
"39","10533","36","New York"
"39","11730","36","New York"
"39","13350","36","New York"
"39","14701","36","New York"
"39","11768","36","New York"
"39","12996","36","New York"
"39","14897","36","New York"
"39","11354","36","New York"
"39","13607","36","New York"
"39","13121","36","New York"
"39","11596","36","New York"
"39","12973","36","New York"
"39","13802","36","New York"
"39","10953","36","New York"
"39","13315","36","New York"
"39","14054","36","New York"
"39","13413","36","New York"
"39","10604","36","New York"
"39","11965","36","New York"
"39","14169","36","New York"
"39","13342","36","New York"
"39","11239","36","New York"
"39","13643","36","New York"
"39","14729","36","New York"
"39","11230","36","New York"
"39","13732","36","New York"
"39","13755","36","New York"
"39","14732","36","New York"
"39","12159","36","New York"
"39","14838","36","New York"
"39","11559","36","New York"
"39","14889","36","New York"
"39","13033","36","New York"
"39","14883","36","New York"
"39","12503","36","New York"
"39","13409","36","New York"
"39","12577","36","New York"
"39","14043","36","New York"
"39","13062","36","New York"
"39","11572","36","New York"
"39","12177","36","New York"
"39","10707","36","New York"
"39","14476","36","New York"
"39","12443","36","New York"
"39","11714","36","New York"
"39","11694","36","New York"
"39","14422","36","New York"
"39","12484","36","New York"
"39","14842","36","New York"
"39","13842","36","New York"
"39","12170","36","New York"
"39","13207","36","New York"
"39","12473","36","New York"
"39","13309","36","New York"
"39","11359","36","New York"
"39","13862","36","New York"
"39","14530","36","New York"
"39","13340","36","New York"
"39","10605","36","New York"
"39","12863","36","New York"
"39","12776","36","New York"
"39","13647","36","New York"
"39","12957","36","New York"
"39","12785","36","New York"
"39","14085","36","New York"
"39","11360","36","New York"
"39","11209","36","New York"
"39","14102","36","New York"
"39","13145","36","New York"
"39","10801","36","New York"
"39","10962","36","New York"
"39","12502","36","New York"
"39","12138","36","New York"
"39","12932","36","New York"
"39","12760","36","New York"
"39","14571","36","New York"
"39","11005","36","New York"
"39","14098","36","New York"
"39","11947","36","New York"
"39","12594","36","New York"
"39","12581","36","New York"
"39","10928","36","New York"
"39","14537","36","New York"
"39","10308","36","New York"
"39","14418","36","New York"
"39","13321","36","New York"
"39","14108","36","New York"
"39","11940","36","New York"
"39","14817","36","New York"
"39","11235","36","New York"
"39","12051","36","New York"
"39","11370","36","New York"
"39","13795","36","New York"
"39","14103","36","New York"
"39","12470","36","New York"
"39","10034","36","New York"
"39","12810","36","New York"
"39","12815","36","New York"
"39","13163","36","New York"
"39","13493","36","New York"
"39","10923","36","New York"
"39","11364","36","New York"
"39","13668","36","New York"
"39","10560","36","New York"
"39","12204","36","New York"
"39","12090","36","New York"
"39","12833","36","New York"
"39","13335","36","New York"
"39","10579","36","New York"
"39","12430","36","New York"
"39","13416","36","New York"
"39","11547","36","New York"
"39","13418","36","New York"
"39","12530","36","New York"
"39","13452","36","New York"
"39","13731","36","New York"
"39","11433","36","New York"
"39","11729","36","New York"
"39","10040","36","New York"
"39","11548","36","New York"
"39","14874","36","New York"
"39","11713","36","New York"
"39","13108","36","New York"
"39","11581","36","New York"
"39","14120","36","New York"
"39","12486","36","New York"
"39","11105","36","New York"
"39","12781","36","New York"
"39","11369","36","New York"
"39","13642","36","New York"
"39","10974","36","New York"
"39","13843","36","New York"
"39","10528","36","New York"
"39","11962","36","New York"
"39","14543","36","New York"
"39","13833","36","New York"
"39","10703","36","New York"
"39","13628","36","New York"
"39","14009","36","New York"
"39","10165","36","New York"
"39","14112","36","New York"
"39","13136","36","New York"
"39","14586","36","New York"
"39","14130","36","New York"
"39","10532","36","New York"
"39","12070","36","New York"
"39","14132","36","New York"
"39","14731","36","New York"
"39","11975","36","New York"
"39","11373","36","New York"
"39","12010","36","New York"
"39","13044","36","New York"
"39","14619","36","New York"
"39","12015","36","New York"
"39","13623","36","New York"
"39","14507","36","New York"
"39","13863","36","New York"
"39","14080","36","New York"
"39","10017","36","New York"
"39","11426","36","New York"
"39","14302","36","New York"
"39","11752","36","New York"
"39","11697","36","New York"
"39","10314","36","New York"
"39","12190","36","New York"
"39","14072","36","New York"
"39","11740","36","New York"
"39","13477","36","New York"
"39","12423","36","New York"
"39","12306","36","New York"
"39","14824","36","New York"
"39","12784","36","New York"
"39","13483","36","New York"
"39","12592","36","New York"
"39","13827","36","New York"
"39","13489","36","New York"
"39","12903","36","New York"
"39","14723","36","New York"
"39","12934","36","New York"
"39","11378","36","New York"
"39","12827","36","New York"
"39","14611","36","New York"
"39","14760","36","New York"
"39","13457","36","New York"
"39","13031","36","New York"
"39","13420","36","New York"
"39","14203","36","New York"
"39","12783","36","New York"
"39","10004","36","New York"
"39","10545","36","New York"
"39","13433","36","New York"
"39","13428","36","New York"
"39","14505","36","New York"
"39","13486","36","New York"
"39","10177","36","New York"
"39","11579","36","New York"
"39","13736","36","New York"
"39","14516","36","New York"
"39","13152","36","New York"
"39","12045","36","New York"
"39","11743","36","New York"
"39","14219","36","New York"
"39","11004","36","New York"
"39","12132","36","New York"
"39","12035","36","New York"
"39","12077","36","New York"
"39","11101","36","New York"
"39","11776","36","New York"
"39","13825","36","New York"
"39","12746","36","New York"
"39","13811","36","New York"
"39","12745","36","New York"
"39","12033","36","New York"
"39","12834","36","New York"
"39","13801","36","New York"
"39","14545","36","New York"
"39","14437","36","New York"
"39","11976","36","New York"
"39","13809","36","New York"
"39","12466","36","New York"
"39","13162","36","New York"
"39","13331","36","New York"
"39","11516","36","New York"
"39","14714","36","New York"
"39","12084","36","New York"
"39","11950","36","New York"
"39","14213","36","New York"
"39","14720","36","New York"
"39","11726","36","New York"
"39","12422","36","New York"
"39","12094","36","New York"
"39","10517","36","New York"
"39","11753","36","New York"
"39","10505","36","New York"
"39","11552","36","New York"
"39","12979","36","New York"
"39","12978","36","New York"
"39","12910","36","New York"
"39","12121","36","New York"
"39","13421","36","New York"
"39","13424","36","New York"
"39","13026","36","New York"
"39","11705","36","New York"
"39","13441","36","New York"
"39","10589","36","New York"
"39","14880","36","New York"
"39","10075","36","New York"
"39","13153","36","New York"
"39","14905","36","New York"
"39","10706","36","New York"
"39","10152","36","New York"
"39","12956","36","New York"
"39","13167","36","New York"
"39","10570","36","New York"
"39","14841","36","New York"
"39","10595","36","New York"
"39","14756","36","New York"
"39","14040","36","New York"
"39","11770","36","New York"
"39","14145","36","New York"
"39","11978","36","New York"
"39","14006","36","New York"
"39","11229","36","New York"
"39","11422","36","New York"
"39","13640","36","New York"
"39","13357","36","New York"
"39","14135","36","New York"
"39","12839","36","New York"
"39","14783","36","New York"
"39","14802","36","New York"
"39","13695","36","New York"
"39","11413","36","New York"
"39","14736","36","New York"
"39","11598","36","New York"
"39","14739","36","New York"
"39","14143","36","New York"
"39","10111","36","New York"
"39","14218","36","New York"
"39","06390","36","New York"
"39","11739","36","New York"
"39","14466","36","New York"
"39","12157","36","New York"
"39","12583","36","New York"
"39","13641","36","New York"
"39","14622","36","New York"
"39","12180","36","New York"
"39","12154","36","New York"
"39","12198","36","New York"
"39","12307","36","New York"
"39","10171","36","New York"
"39","14781","36","New York"
"39","11427","36","New York"
"39","12969","36","New York"
"39","10526","36","New York"
"39","11557","36","New York"
"39","14891","36","New York"
"39","12997","36","New York"
"39","13148","36","New York"
"39","12726","36","New York"
"39","13368","36","New York"
"39","13209","36","New York"
"39","11709","36","New York"
"39","13602","36","New York"
"39","13054","36","New York"
"39","13323","36","New York"
"39","13675","36","New York"
"39","13835","36","New York"
"39","14013","36","New York"
"39","13211","36","New York"
"39","13141","36","New York"
"39","13142","36","New York"
"39","13329","36","New York"
"39","12130","36","New York"
"39","12125","36","New York"
"39","11385","36","New York"
"39","13672","36","New York"
"39","12140","36","New York"
"39","14621","36","New York"
"39","10976","36","New York"
"39","14735","36","New York"
"39","12007","36","New York"
"39","12775","36","New York"
"39","11001","36","New York"
"39","14207","36","New York"
"39","11542","36","New York"
"39","13114","36","New York"
"39","12421","36","New York"
"39","12428","36","New York"
"39","11429","36","New York"
"39","14752","36","New York"
"39","12448","36","New York"
"39","14755","36","New York"
"39","11788","36","New York"
"39","11501","36","New York"
"39","12540","36","New York"
"39","12822","36","New York"
"39","14435","36","New York"
"39","12166","36","New York"
"39","12436","36","New York"
"39","13166","36","New York"
"39","14568","36","New York"
"39","12453","36","New York"
"39","14717","36","New York"
"39","11703","36","New York"
"39","11751","36","New York"
"39","11030","36","New York"
"39","12155","36","New York"
"39","14221","36","New York"
"39","12188","36","New York"
"39","12416","36","New York"
"39","10550","36","New York"
"39","13676","36","New York"
"39","13687","36","New York"
"39","14903","36","New York"
"39","12766","36","New York"
"39","12970","36","New York"
"39","10924","36","New York"
"39","12110","36","New York"
"39","14859","36","New York"
"39","12980","36","New York"
"39","14904","36","New York"
"39","10931","36","New York"
"39","10039","36","New York"
"39","10573","36","New York"
"39","10530","36","New York"
"39","12946","36","New York"
"39","13072","36","New York"
"39","12752","36","New York"
"39","13460","36","New York"
"39","14035","36","New York"
"39","12060","36","New York"
"39","13147","36","New York"
"39","13482","36","New York"
"39","13626","36","New York"
"39","10461","36","New York"
"39","10952","36","New York"
"39","14742","36","New York"
"39","12966","36","New York"
"39","11706","36","New York"
"39","12977","36","New York"
"39","12042","36","New York"
"39","14060","36","New York"
"39","13338","36","New York"
"39","12504","36","New York"
"39","11238","36","New York"
"39","14047","36","New York"
"39","12078","36","New York"
"39","11357","36","New York"
"39","10524","36","New York"
"39","11782","36","New York"
"39","11560","36","New York"
"39","12406","36","New York"
"39","12434","36","New York"
"39","12207","36","New York"
"39","14837","36","New York"
"39","13402","36","New York"
"39","12517","36","New York"
"39","11793","36","New York"
"39","10110","36","New York"
"39","12492","36","New York"
"39","10301","36","New York"
"39","10199","36","New York"
"39","14544","36","New York"
"39","14061","36","New York"
"39","14712","36","New York"
"39","12501","36","New York"
"39","12175","36","New York"
"39","14415","36","New York"
"39","12173","36","New York"
"39","11704","36","New York"
"39","14086","36","New York"
"39","10594","36","New York"
"39","12455","36","New York"
"39","12302","36","New York"
"39","10983","36","New York"
"39","11221","36","New York"
"39","12308","36","New York"
"39","12477","36","New York"
"39","12481","36","New York"
"39","12176","36","New York"
"39","10463","36","New York"
"39","12487","36","New York"
"39","14001","36","New York"
"39","14536","36","New York"
"39","12901","36","New York"
"39","12962","36","New York"
"39","13410","36","New York"
"39","12419","36","New York"
"39","10541","36","New York"
"39","13111","36","New York"
"39","14172","36","New York"
"39","10543","36","New York"
"39","13160","36","New York"
"39","14606","36","New York"
"39","13345","36","New York"
"39","13415","36","New York"
"39","11561","36","New York"
"39","10965","36","New York"
"39","13630","36","New York"
"39","13658","36","New York"
"39","13076","36","New York"
"39","14514","36","New York"
"39","13132","36","New York"
"39","11553","36","New York"
"39","12040","36","New York"
"39","14814","36","New York"
"39","12108","36","New York"
"39","12072","36","New York"
"39","14823","36","New York"
"39","11733","36","New York"
"39","12407","36","New York"
"39","14748","36","New York"
"39","13651","36","New York"
"39","13776","36","New York"
"39","12742","36","New York"
"39","12058","36","New York"
"39","12787","36","New York"
"39","10993","36","New York"
"39","13024","36","New York"
"39","12850","36","New York"
"39","14420","36","New York"
"39","14709","36","New York"
"39","13103","36","New York"
"39","10932","36","New York"
"39","14462","36","New York"
"39","10469","36","New York"
"39","12578","36","New York"
"39","14592","36","New York"
"39","10538","36","New York"
"39","14782","36","New York"
"39","14870","36","New York"
"39","12414","36","New York"
"39","14642","36","New York"
"39","12427","36","New York"
"39","13814","36","New York"
"39","12528","36","New York"
"39","11952","36","New York"
"39","13208","36","New York"
"39","14527","36","New York"
"39","10926","36","New York"
"39","14029","36","New York"
"39","12845","36","New York"
"39","14467","36","New York"
"39","13748","36","New York"
"39","12983","36","New York"
"39","13750","36","New York"
"39","13752","36","New York"
"39","14217","36","New York"
"39","12041","36","New York"
"39","12053","36","New York"
"39","12952","36","New York"
"39","14024","36","New York"
"39","12490","36","New York"
"39","10994","36","New York"
"39","14041","36","New York"
"39","13654","36","New York"
"39","13210","36","New York"
"39","13839","36","New York"
"39","13313","36","New York"
"39","12195","36","New York"
"39","13652","36","New York"
"39","11722","36","New York"
"39","12202","36","New York"
"39","10504","36","New York"
"39","14564","36","New York"
"39","12981","36","New York"
"39","14585","36","New York"
"39","10536","36","New York"
"39","12779","36","New York"
"39","13360","36","New York"
"39","14615","36","New York"
"39","12206","36","New York"
"39","10278","36","New York"
"39","13039","36","New York"
"39","13751","36","New York"
"39","12846","36","New York"
"39","10580","36","New York"
"39","13796","36","New York"
"39","14878","36","New York"
"39","10701","36","New York"
"39","10911","36","New York"
"39","13203","36","New York"
"39","12106","36","New York"
"39","10979","36","New York"
"39","14616","36","New York"
"39","14819","36","New York"
"39","12172","36","New York"
"39","14424","36","New York"
"39","14092","36","New York"
"39","12817","36","New York"
"39","12542","36","New York"
"39","14525","36","New York"
"39","14716","36","New York"
"39","11735","36","New York"
"39","12721","36","New York"
"39","13480","36","New York"
"39","14718","36","New York"
"39","14864","36","New York"
"39","13484","36","New York"
"39","13061","36","New York"
"39","13066","36","New York"
"39","12823","36","New York"
"39","13490","36","New York"
"39","13439","36","New York"
"39","13456","36","New York"
"39","12959","36","New York"
"39","13361","36","New York"
"39","12967","36","New York"
"39","14413","36","New York"
"39","14173","36","New York"
"39","10969","36","New York"
"39","14572","36","New York"
"39","13120","36","New York"
"39","13425","36","New York"
"39","10472","36","New York"
"39","10562","36","New York"
"39","13069","36","New York"
"39","12494","36","New York"
"39","13786","36","New York"
"39","13637","36","New York"
"39","13450","36","New York"
"39","14201","36","New York"
"39","13810","36","New York"
"39","11765","36","New York"
"39","11362","36","New York"
"39","14517","36","New York"
"39","11225","36","New York"
"39","11439","36","New York"
"39","12032","36","New York"
"39","14211","36","New York"
"39","12192","36","New York"
"39","11411","36","New York"
"39","14224","36","New York"
"39","14504","36","New York"
"39","12196","36","New York"
"39","13787","36","New York"
"39","13455","36","New York"
"39","13606","36","New York"
"39","13859","36","New York"
"39","12452","36","New York"
"39","12945","36","New York"
"39","12743","36","New York"
"39","11721","36","New York"
"39","10033","36","New York"
"39","10012","36","New York"
"39","13620","36","New York"
"39","11514","36","New York"
"39","12922","36","New York"
"39","14721","36","New York"
"39","12059","36","New York"
"39","12575","36","New York"
"39","13083","36","New York"
"39","11365","36","New York"
"39","14784","36","New York"
"39","13682","36","New York"
"39","12062","36","New York"
"39","14898","36","New York"
"39","14901","36","New York"
"39","14427","36","New York"
"39","10460","36","New York"
"39","12572","36","New York"
"39","11784","36","New York"
"39","11790","36","New York"
"39","13734","36","New York"
"39","13123","36","New York"
"39","11953","36","New York"
"39","11416","36","New York"
"39","10154","36","New York"
"39","12871","36","New York"
"39","12923","36","New York"
"39","12989","36","New York"
"39","12211","36","New York"
"39","10607","36","New York"
"39","13215","36","New York"
"39","12955","36","New York"
"39","11367","36","New York"
"39","11430","36","New York"
"39","12458","36","New York"
"39","11377","36","New York"
"39","13469","36","New York"
"39","14502","36","New York"
"39","14542","36","New York"
"39","14561","36","New York"
"39","14111","36","New York"
"39","10916","36","New York"
"39","13633","36","New York"
"39","13636","36","New York"
"39","13332","36","New York"
"39","11363","36","New York"
"39","14867","36","New York"
"39","10523","36","New York"
"39","13348","36","New York"
"39","13648","36","New York"
"39","11957","36","New York"
"39","12843","36","New York"
"39","11109","36","New York"
"39","12158","36","New York"
"39","12083","36","New York"
"39","11901","36","New York"
"39","14737","36","New York"
"39","13404","36","New York"
"39","12489","36","New York"
"39","12024","36","New York"
"39","12809","36","New York"
"39","13092","36","New York"
"39","14055","36","New York"
"39","14617","36","New York"
"39","14301","36","New York"
"39","14305","36","New York"
"39","13472","36","New York"
"39","11545","36","New York"
"39","11520","36","New York"
"39","12814","36","New York"
"39","12732","36","New York"
"39","13478","36","New York"
"39","12210","36","New York"
"39","10307","36","New York"
"39","10306","36","New York"
"39","12401","36","New York"
"39","10597","36","New York"
"39","13077","36","New York"
"39","14846","36","New York"
"39","13122","36","New York"
"39","12736","36","New York"
"39","10598","36","New York"
"39","13302","36","New York"
"39","12461","36","New York"
"39","13212","36","New York"
"39","12464","36","New York"
"39","12485","36","New York"
"39","13334","36","New York"
"39","12431","36","New York"
"39","13126","36","New York"
"39","14012","36","New York"
"39","10975","36","New York"
"39","11742","36","New York"
"39","13157","36","New York"
"39","14028","36","New York"
"39","10708","36","New York"
"39","11424","36","New York"
"39","14032","36","New York"
"39","13664","36","New York"
"39","10805","36","New York"
"39","13679","36","New York"
"39","12950","36","New York"
"39","14105","36","New York"
"39","11719","36","New York"
"39","12036","36","New York"
"39","14810","36","New York"
"39","13662","36","New York"
"39","10031","36","New York"
"39","12076","36","New York"
"39","11725","36","New York"
"39","14450","36","New York"
"39","10918","36","New York"
"39","11933","36","New York"
"39","12507","36","New York"
"39","10920","36","New York"
"39","10922","36","New York"
"39","14075","36","New York"
"39","10990","36","New York"
"39","14101","36","New York"
"39","14414","36","New York"
"39","11432","36","New York"
"39","14471","36","New York"
"39","10925","36","New York"
"39","14856","36","New York"
"39","13131","36","New York"
"39","12025","36","New York"
"39","13324","36","New York"
"39","12454","36","New York"
"39","11951","36","New York"
"39","13669","36","New York"
"39","12747","36","New York"
"39","14778","36","New York"
"39","12816","36","New York"
"39","14805","36","New York"
"39","11767","36","New York"
"39","10013","36","New York"
"39","10577","36","New York"
"39","12853","36","New York"
"39","13693","36","New York"
"39","12855","36","New York"
"39","14885","36","New York"
"39","13697","36","New York"
"39","14873","36","New York"
"39","14861","36","New York"
"39","12123","36","New York"
"39","11577","36","New York"
"39","11779","36","New York"
"39","14893","36","New York"
"39","12442","36","New York"
"39","12998","36","New York"
"39","13617","36","New York"
"39","13830","36","New York"
"39","11218","36","New York"
"39","11968","36","New York"
"39","13834","36","New York"
"39","12961","36","New York"
"39","14482","36","New York"
"39","14489","36","New York"
"39","13030","36","New York"
"39","11530","36","New York"
"39","13032","36","New York"
"39","13903","36","New York"
"39","12859","36","New York"
"39","12861","36","New York"
"39","12862","36","New York"
"39","14532","36","New York"
"39","14215","36","New York"
"39","13138","36","New York"
"39","14042","36","New York"
"39","14171","36","New York"
"39","11973","36","New York"
"39","13670","36","New York"
"39","14728","36","New York"
"39","11372","36","New York"
"39","14869","36","New York"
"39","12475","36","New York"
"39","14877","36","New York"
"39","10960","36","New York"
"39","14051","36","New York"
"39","14129","36","New York"
"39","11792","36","New York"
"39","14785","36","New York"
"39","12508","36","New York"
"39","14479","36","New York"
"39","10552","36","New York"
"39","11798","36","New York"
"39","12440","36","New York"
"39","14858","36","New York"
"39","12143","36","New York"
"39","11797","36","New York"
"39","12305","36","New York"
"39","11580","36","New York"
"39","12601","36","New York"
"39","12565","36","New York"
"39","11801","36","New York"
"39","11772","36","New York"
"39","12870","36","New York"
"39","13804","36","New York"
"39","12873","36","New York"
"39","10303","36","New York"
"39","12884","36","New York"
"39","11803","36","New York"
"39","14757","36","New York"
"39","11804","36","New York"
"39","12887","36","New York"
"39","13037","36","New York"
"39","10025","36","New York"
"39","12913","36","New York"
"39","12417","36","New York"
"39","14551","36","New York"
"39","13042","36","New York"
"39","11932","36","New York"
"39","11964","36","New York"
"39","14070","36","New York"
"39","13325","36","New York"
"39","12429","36","New York"
"39","12063","36","New York"
"39","11428","36","New York"
"39","12975","36","New York"
"39","10465","36","New York"
"39","14510","36","New York"
"39","11935","36","New York"
"39","13304","36","New York"
"39","10705","36","New York"
"39","14803","36","New York"
"39","12936","36","New York"
"39","14167","36","New York"
"39","14519","36","New York"
"39","13408","36","New York"
"39","12521","36","New York"
"39","12115","36","New York"
"39","12124","36","New York"
"39","11731","36","New York"
"39","10468","36","New York"
"39","13065","36","New York"
"39","12546","36","New York"
"39","13788","36","New York"
"39","12935","36","New York"
"39","12933","36","New York"
"39","14470","36","New York"
"39","12751","36","New York"
"39","12941","36","New York"
"39","12151","36","New York"
