"fips"|"inactive_win12"|"undergrad_school_prog"|"grad_school_prog"|"hbcu"|"hospital"|"medical_school_prog"|"tribal_school_prog"|"public_college_university"|"post_secondary_institution"|"degree_granting"|"grants_associates_certificate_only"|"not_degree_granting"|"size_lt1k"|"size_1k_10k"|"size_gt10k"|"ft_noninst_academic_staff"|"ft_community_admin_staff"|"total_instructional_staff"|"total_inst_staff_salary"|"no_reported_inst_staff"|"cost_grad_instate"|"cost_grad_outstate"|"cost_oncampus_living"|"cost_undergrad_instate"|"cost_undergrad_outstate"|"est_avg_inst_staff_salary"
"160199706023"|0|2|0|0|0|0|0|2|2|1|1|1|2|0|0|77|30|92|5181172|0|NA|NA|NA|NA|NA|NA
"160199710006"|0|1|0|0|0|0|0|1|1|1|0|0|1|0|0|10|0|12|803664|0|NA|NA|NA|18021|18021|66972
"160199714001"|0|1|0|0|0|0|0|1|1|1|0|0|1|0|0|10|0|12|803664|0|NA|NA|NA|18021|18021|66972
"160270204022"|0|1|0|0|0|0|0|1|1|0|0|1|1|0|0|0|0|0|0|0|NA|NA|NA|NA|NA|NA
"160270204023"|0|2|1|0|0|0|0|2|2|1|0|1|1|1|0|171|86|192|10913584|0|NA|NA|NA|NA|NA|NA
"160270204024"|0|1|1|0|0|0|0|1|1|1|0|0|0|1|0|171|86|192|10913584|0|9639|9639|7000|28500|28500|56841.5833333333
"160270205041"|0|1|1|0|0|0|0|1|1|1|0|0|0|1|0|171|86|192|10913584|0|9639|9639|7000|28500|28500|56841.5833333333
"160270205042"|0|1|1|0|0|0|0|1|1|1|0|0|0|1|0|171|86|192|10913584|0|9639|9639|7000|28500|28500|56841.5833333333
"160270210021"|0|2|0|0|0|0|0|2|2|0|0|2|2|0|0|0|0|0|0|0|NA|NA|NA|NA|NA|NA
"160270210022"|0|1|0|0|0|0|0|1|1|0|0|1|1|0|0|0|0|0|0|0|NA|NA|NA|NA|NA|NA
"160270210024"|0|1|0|0|0|0|0|1|1|0|0|1|1|0|0|0|0|0|0|0|NA|NA|NA|NA|NA|NA
"160270211002"|0|1|0|0|0|0|0|1|1|1|1|0|0|0|1|264|111|330|17343062|0|NA|NA|NA|3400|7344|52554.7333333333
"160270215004"|0|1|1|0|0|0|0|1|1|1|0|0|1|0|0|151|58|166|10498378|0|16940|16940|9192|28000|28000|63243.2409638554
"160270215005"|0|1|1|0|0|0|0|1|1|1|0|0|1|0|0|151|58|166|10498378|0|16940|16940|9192|28000|28000|63243.2409638554
"160319504001"|0|1|0|0|0|0|0|1|1|0|0|1|1|0|0|0|0|0|0|0|NA|NA|NA|NA|NA|NA
"160539704002"|0|1|0|0|0|0|0|1|1|0|0|1|1|0|0|0|0|0|0|0|NA|NA|NA|NA|NA|NA
"160539704003"|0|1|0|0|0|0|0|1|1|0|0|1|1|0|0|0|0|0|0|0|NA|NA|NA|NA|NA|NA
"160550014002"|0|1|0|0|0|0|0|1|1|1|1|0|0|1|0|361|117|306|18185616|0|NA|NA|7820|3754|7452|59430.1176470588
"160550016002"|0|1|0|0|0|0|0|1|1|1|1|0|0|1|0|361|117|306|18185616|0|NA|NA|7820|3754|7452|59430.1176470588
"160570051003"|0|1|1|0|0|0|0|1|0|1|0|0|1|0|0|0|0|0|0|0|7200|7200|NA|12450|12450|NA
"160570051004"|0|1|1|0|0|0|0|1|0|1|0|0|1|0|0|0|0|0|0|0|7200|7200|NA|12450|12450|NA
"160570051005"|0|2|2|0|0|1|0|2|1|2|0|0|1|0|1|1878|536|1186|97230760|0|6961|15123|NA|8898|17060|NA
"160570053003"|0|2|1|0|0|1|0|2|2|1|0|1|1|0|1|1878|536|1186|97230760|0|NA|NA|NA|NA|NA|NA
"160570053004"|0|1|1|0|0|1|0|1|1|1|0|0|0|0|1|1878|536|1186|97230760|0|6722|23046|8670|5346|21670|81982.0910623946
"160570054003"|0|1|1|0|0|1|0|1|1|1|0|0|0|0|1|1878|536|1186|97230760|0|6722|23046|8670|5346|21670|81982.0910623946
"160659503013"|0|1|0|0|0|0|0|1|1|1|0|0|0|0|1|802|250|1090|108220878|0|NA|NA|4592|4018|4018|99285.2091743119
"160659503022"|0|2|0|0|0|0|0|2|2|0|0|2|2|0|0|0|0|0|0|0|NA|NA|NA|NA|NA|NA
"160699400004"|0|1|0|0|0|0|0|1|1|0|0|1|1|0|0|0|0|0|0|0|NA|NA|NA|NA|NA|NA
"160699603002"|0|1|0|0|0|0|0|1|1|0|0|1|1|0|0|0|0|0|0|0|NA|NA|NA|NA|NA|NA
"160699603003"|0|1|0|0|0|0|0|1|1|0|0|1|1|0|0|0|0|0|0|0|NA|NA|NA|NA|NA|NA
"160699604003"|0|1|0|0|0|0|0|1|1|1|0|0|0|1|0|245|107|364|20578786|0|NA|NA|6550|6334|18410|56535.1263736264
"160699604004"|0|2|0|0|0|0|0|2|2|0|0|2|2|0|0|0|0|0|0|0|NA|NA|NA|NA|NA|NA
"160830007001"|0|1|0|0|0|0|0|1|1|0|0|1|1|0|0|0|0|0|0|0|NA|NA|NA|NA|NA|NA
"160830008004"|0|1|0|0|0|0|0|1|1|1|1|0|0|1|0|374|104|286|15986764|0|NA|NA|4900|4120|6720|55897.7762237762
"160830009001"|0|1|0|0|0|0|0|1|1|0|0|1|1|0|0|0|0|0|0|0|NA|NA|NA|NA|NA|NA
"160830010004"|0|1|0|0|0|0|0|1|1|0|0|1|1|0|0|0|0|0|0|0|NA|NA|NA|13500|13500|NA
"160830011003"|0|1|0|0|0|0|0|1|1|0|0|1|1|0|0|0|0|0|0|0|NA|NA|NA|13500|13500|NA
"170010001001"|0|1|0|0|0|0|0|1|1|1|1|0|1|0|0|4|1|10|518868|0|NA|NA|NA|10206|10206|51886.8
"170010002021"|0|1|1|0|0|0|0|1|1|1|0|0|0|1|0|86|44|96|4859456|0|10800|10800|10500|26540|26540|50619.3333333333
"170010005002"|0|2|1|0|1|0|0|2|2|1|0|1|2|0|0|20|5|56|3640390|0|NA|NA|NA|NA|NA|NA
"170010006003"|0|1|0|0|0|0|0|1|1|0|0|1|1|0|0|0|0|0|0|0|NA|NA|NA|NA|NA|NA
"170010008001"|0|1|0|0|0|0|0|1|1|0|0|1|1|0|0|0|0|0|0|0|NA|NA|NA|NA|NA|NA
"170010104001"|0|1|0|0|0|0|0|1|1|1|1|0|1|0|0|4|1|10|518868|0|NA|NA|NA|10206|10206|51886.8
"170010106001"|0|1|0|0|0|0|0|1|1|1|1|0|0|1|0|116|49|96|5521838|0|NA|NA|NA|7560|7560|57519.1458333333
"170010106005"|0|1|0|0|0|0|0|1|1|1|1|0|0|1|0|116|49|96|5521838|0|NA|NA|NA|7560|7560|57519.1458333333
"170059513001"|0|1|1|0|0|0|0|1|1|1|0|0|0|1|0|107|63|126|6738522|0|7812|7812|9322|26124|26124|53480.3333333333
"170059513003"|0|1|1|0|0|0|0|1|1|1|0|0|0|1|0|107|63|126|6738522|0|7812|7812|9322|26124|26124|53480.3333333333
"170190003012"|0|1|1|0|0|0|0|1|1|0|0|0|0|0|0|821|156|0|0|0|NA|NA|NA|NA|NA|NA
"170190004011"|0|1|1|0|0|0|0|1|1|0|0|0|0|0|0|821|156|0|0|0|NA|NA|NA|NA|NA|NA
"170190009022"|0|1|0|0|0|0|0|1|1|1|1|0|0|1|0|269|99|312|23537806|0|NA|NA|NA|10485|15255|75441.6858974359
"170190014001"|0|1|1|0|0|1|0|1|1|1|0|0|0|0|1|8194|1680|4566|510416874|0|15186|28773|11308|14255|31681|111786.437582129
"170190053001"|0|1|0|0|0|0|0|1|1|0|0|1|1|0|0|0|0|0|0|0|NA|NA|NA|NA|NA|NA
"170190054012"|0|1|0|0|0|0|0|1|1|0|0|1|1|0|0|0|0|0|0|0|NA|NA|NA|NA|NA|NA
"170190054013"|0|1|0|0|0|0|0|1|1|0|0|1|1|0|0|0|0|0|0|0|NA|NA|NA|NA|NA|NA
"170190059002"|0|2|2|0|0|1|0|2|2|1|0|0|0|0|1|9015|1836|4566|510416874|0|NA|NA|NA|NA|NA|NA
"170190059003"|0|1|1|0|0|0|0|1|1|0|0|0|0|0|0|821|156|0|0|0|NA|NA|NA|NA|NA|NA
"170190106041"|0|1|0|0|0|0|0|1|1|1|1|0|0|1|0|269|99|312|23537806|0|NA|NA|NA|10485|15255|75441.6858974359
"170279005001"|0|1|0|0|0|0|0|1|1|1|1|0|0|1|0|91|24|128|9816466|0|NA|NA|NA|7050|11850|76691.140625
"170290002003"|0|1|0|0|0|0|0|1|1|1|1|0|0|1|0|158|52|208|11883488|0|NA|NA|NA|6899|12701|57132.1538461538
"170290002004"|0|1|0|0|0|0|0|1|1|1|1|0|0|1|0|158|52|208|11883488|0|NA|NA|NA|6899|12701|57132.1538461538
"170290008002"|0|1|1|0|0|0|0|1|1|1|0|0|0|1|0|687|268|772|59716770|0|7008|16794|9736|8617|12126|77353.329015544
"170310104003"|0|1|1|0|0|1|0|1|1|1|0|0|0|0|1|1221|316|1654|164288338|0|18594|18594|14080|41470|41470|99327.8948004837
"170310105031"|0|1|0|0|0|0|0|1|1|0|0|1|1|0|0|0|0|0|0|0|NA|NA|NA|NA|NA|NA
"170310206022"|0|1|0|0|0|0|0|1|1|0|0|1|1|0|0|0|0|0|0|0|NA|NA|NA|NA|NA|NA
"170310311002"|0|1|0|0|0|0|0|1|1|1|0|0|0|1|0|71|11|50|2759046|0|NA|NA|NA|13200|13200|55180.92
"170310314005"|0|1|1|0|0|0|0|1|0|1|0|0|1|0|0|9|0|6|427102|0|4500|4500|5775|7500|7500|71183.6666666667
"170310629003"|0|1|0|0|0|0|0|1|1|0|0|1|1|0|0|0|0|0|0|0|NA|NA|NA|NA|NA|NA
"170310634001"|0|1|0|0|0|0|0|1|1|0|0|1|1|0|0|0|0|0|0|0|NA|NA|NA|NA|NA|NA
"170310804002"|0|1|0|0|0|0|0|1|1|1|0|0|0|1|0|103|11|60|3152532|0|NA|NA|11085|18793|18793|52542.2
"170310810005"|0|1|1|0|0|0|0|1|1|1|0|0|0|1|0|340|80|176|13319500|0|7560|7560|9860|10560|10560|75678.9772727273
"170310817002"|0|0|2|0|0|0|0|2|2|2|0|0|1|1|0|312|114|234|20277618|0|23824|23824|NA|NA|NA|86558.6867647059
"170310818002"|0|2|0|0|0|0|0|2|2|2|2|0|2|0|0|12|1|14|770000|0|NA|NA|NA|NA|NA|NA
"170310818003"|0|1|0|0|0|0|0|1|1|1|0|0|1|0|0|42|19|34|2516898|0|NA|NA|13107|17388|17388|74026.4117647059
"170311006003"|0|1|0|0|0|0|0|1|1|0|0|1|1|0|0|0|0|0|0|0|NA|NA|NA|NA|NA|NA
"170311105021"|0|1|0|0|0|0|0|1|1|1|1|0|1|0|0|76|16|52|3263904|0|NA|NA|NA|17280|17280|62767.3846153846
"170311403023"|0|2|2|0|0|0|0|2|2|2|0|0|1|1|0|689|152|614|43046032|0|7463.5|10927.5|NA|10728.5|14707.5|57492.3726190476
"170311701001"|0|1|0|0|0|0|0|1|1|1|1|0|0|0|1|179|54|188|15723504|0|NA|NA|NA|8126|11906|83635.6595744681
"170312412002"|0|1|1|0|0|0|0|1|1|1|0|0|1|0|0|48|4|100|9187988|0|10512|10512|NA|25554|25554|91879.88
"170312415003"|0|1|0|0|0|0|0|1|1|0|0|1|1|0|0|0|0|0|0|0|NA|NA|NA|NA|NA|NA
"170313201001"|0|3|0|0|0|0|0|3|2|1|1|1|2|0|0|25|2|28|1479886|0|NA|NA|NA|NA|NA|NA
"170313201002"|0|5|2|0|0|0|0|5|5|4|2|1|3|1|0|217|76|264|21115546|0|NA|NA|NA|NA|NA|NA
"170313204001"|0|11|6|0|0|0|0|13|11|9|2|2|6|4|1|2903|944|3036|269828412|0|NA|NA|NA|NA|NA|NA
"170313206002"|0|3|4|0|0|0|0|5|5|5|0|0|4|1|0|626|220|578|42585606|0|NA|NA|NA|NA|NA|89420.9840196078
"170314106002"|0|0|2|0|0|0|0|2|2|2|0|0|2|0|0|66|21|48|3789332|0|12735|12735|NA|NA|NA|78411.8531468532
"170314109002"|0|0|1|0|0|0|0|1|1|1|0|0|1|0|0|50|14|56|3003736|0|21360|21360|NA|NA|NA|53638.1428571429
"170314202001"|0|0|3|0|0|0|0|3|2|3|0|0|3|0|0|55|11|50|5574156|0|22467.6666666667|22467.6666666667|NA|NA|NA|103973.660606061
"170314905001"|0|1|1|0|0|0|0|1|1|1|0|0|0|1|0|403|82|378|25668362|0|5580|10782|8724|7056|14016|67905.7195767196
"170315001004"|0|1|0|0|0|0|0|1|1|1|1|0|0|1|0|136|47|98|7913778|0|NA|NA|NA|8126|11906|80752.8367346939
"170315702001"|0|1|0|0|0|0|0|1|1|0|0|1|1|0|0|0|0|0|0|0|NA|NA|NA|NA|NA|NA
"170315805023"|0|1|0|0|0|0|0|1|1|0|0|1|1|0|0|0|0|0|0|0|NA|NA|NA|NA|NA|NA
"170316103001"|0|1|0|0|0|0|0|1|1|0|0|1|1|0|0|0|0|0|0|0|NA|NA|NA|NA|NA|NA
"170316505003"|0|1|0|0|0|0|0|1|1|1|1|0|0|1|0|138|39|102|8234738|0|NA|NA|NA|8126|11906|80732.7254901961
"170316809004"|0|1|0|0|0|0|0|1|1|1|1|0|0|1|0|176|63|140|10421016|0|NA|NA|NA|8126|11906|74435.8285714286
"170317307001"|0|1|0|0|0|0|0|1|1|0|0|1|1|0|0|0|0|0|0|0|NA|NA|NA|NA|NA|NA
"170317402001"|0|1|1|0|0|0|0|1|1|1|0|0|0|1|0|286|153|280|18275790|0|16000|16000|11340|32320|32320|65270.6785714286
"170317702022"|0|1|1|0|0|0|0|1|1|1|0|0|1|0|0|14|3|0|0|0|17760|17760|NA|11943|11943|NA
"170318024021"|0|1|0|0|0|0|0|1|1|1|1|0|1|0|0|6|2|2|124000|0|NA|NA|NA|20950|20950|62000
"170318024022"|0|1|0|0|0|0|0|1|1|1|1|0|0|0|0|0|0|0|0|0|NA|NA|NA|NA|NA|NA
"170318028022"|0|1|0|0|0|0|0|1|1|1|0|0|1|0|0|1|0|2|15000|0|NA|NA|5931|3600|3600|7500
"170318041023"|0|1|0|0|0|0|0|1|1|1|1|0|0|0|1|508|176|408|35124356|0|NA|NA|NA|9168|10980|86089.1078431373
"170318042012"|0|1|0|0|0|0|0|1|1|1|0|0|1|0|0|16|1|20|1337600|0|NA|NA|NA|NA|NA|66880
"170318046032"|0|1|1|0|0|0|0|1|1|1|0|0|1|0|0|14|3|0|0|0|17760|17760|NA|11943|11943|NA
"170318046033"|0|2|1|0|0|0|0|2|2|2|0|0|2|0|0|38|15|30|2220966|0|NA|NA|NA|15366|15366|73373.6964285714
"170318046093"|0|1|1|0|0|0|0|1|1|1|0|0|0|1|0|482|21|108|7362666|0|19893|19893|NA|10602|10602|68172.8333333333
"170318051053"|0|1|0|0|0|0|0|1|1|1|1|0|1|0|0|5|1|2|103080|0|NA|NA|NA|NA|NA|51540
"170318054024"|0|1|0|0|0|0|0|1|1|0|0|1|1|0|0|0|0|0|0|0|NA|NA|NA|NA|NA|NA
"170318061042"|0|1|0|0|0|0|0|1|1|1|1|0|0|1|0|309|128|298|26702464|0|NA|NA|NA|10276|12292|89605.5838926174
"170318069001"|0|2|0|0|0|0|0|2|2|0|0|2|2|0|0|0|0|0|0|0|NA|NA|NA|NA|NA|NA
"170318078001"|0|1|1|0|0|0|0|1|1|1|0|0|1|0|0|32|10|6|238418|0|10000|10000|12010|16630|16630|39736.3333333333
"170318078002"|0|1|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|NA|NA|NA|NA|NA|NA
"170318087021"|0|1|1|0|0|1|0|1|1|1|0|0|0|0|1|5949|1410|3002|449703134|0|52239|52239|16047|52239|52239|149801.17721519
"170318087022"|0|0|1|0|0|0|0|1|1|1|0|0|1|0|0|46|16|50|4274614|0|19331|19331|NA|NA|NA|85492.28
"170318088002"|0|0|1|0|0|0|0|1|1|0|0|1|1|0|0|0|0|0|0|0|16048|16048|NA|NA|NA|NA
"170318094003"|0|1|1|0|0|0|0|1|1|1|0|0|1|0|0|4|0|2|83930|0|17375|17375|NA|15795|15795|41965
"170318108002"|0|1|0|0|0|0|0|1|1|0|0|1|1|0|0|0|0|0|0|0|NA|NA|NA|NA|NA|NA
"170318112003"|0|1|0|0|0|0|0|1|1|1|1|0|0|0|1|295|95|194|13904516|0|NA|NA|NA|9246|11596|71672.7628865979
"170318119002"|0|1|1|0|0|0|0|1|1|1|0|0|0|1|0|240|133|600|25682338|0|15000|15000|9448|30656|30656|42803.8966666667
"170318119004"|0|1|1|0|0|0|0|1|1|1|0|0|0|1|0|228|95|316|23508194|0|18573|18573|9942|32160|32160|74393.0189873418
"170318139001"|0|1|0|0|0|0|0|1|1|0|0|1|1|0|0|0|0|0|0|0|NA|NA|NA|NA|NA|NA
"170318144003"|0|1|0|0|0|0|0|1|1|1|1|0|0|1|0|117|53|106|8698890|0|NA|NA|NA|6912|8960|82065
"170318162001"|0|1|0|0|0|0|0|1|1|1|1|0|1|0|0|31|9|60|3588794|0|NA|NA|NA|NA|NA|59813.2333333333
"170318166001"|0|1|0|0|0|0|0|1|1|0|0|1|1|0|0|0|0|0|0|0|NA|NA|NA|NA|NA|NA
"170318205024"|0|1|0|0|0|0|0|1|1|0|0|1|1|0|0|0|0|0|0|0|NA|NA|NA|NA|NA|NA
"170318209011"|0|2|0|0|0|0|0|2|2|2|2|0|2|0|0|21|6|58|4137796|0|NA|NA|NA|16220|16220|NA
"170318212002"|0|1|0|0|0|0|0|1|1|0|0|1|1|0|0|0|0|0|0|0|NA|NA|NA|NA|NA|NA
"170318221014"|0|1|0|0|0|0|0|1|1|0|0|1|1|0|0|0|0|0|0|0|NA|NA|NA|NA|NA|NA
"170318236051"|0|1|1|0|0|0|0|1|1|1|0|0|0|1|0|108|35|140|8660438|0|28451|28451|9680|28200|28200|61860.2714285714
"170318237032"|0|1|0|0|0|0|0|1|1|0|0|1|1|0|0|0|0|0|0|0|NA|NA|NA|NA|NA|NA
"170318237033"|0|1|0|0|0|0|0|1|1|0|0|1|1|0|0|0|0|0|0|0|NA|NA|NA|NA|NA|NA
"170318238031"|0|1|0|0|0|0|0|1|1|0|0|1|1|0|0|0|0|0|0|0|NA|NA|NA|NA|NA|NA
"170318238033"|0|1|0|0|0|0|0|1|1|1|1|0|0|0|1|394|165|378|26677846|0|NA|NA|NA|8820|10350|70576.3121693122
"170318245052"|0|1|0|0|0|0|0|1|1|0|0|1|1|0|0|0|0|0|0|0|NA|NA|NA|NA|NA|NA
"170318246025"|0|1|0|0|0|0|0|1|1|0|0|1|1|0|0|0|0|0|0|0|NA|NA|NA|NA|NA|NA
"170318259002"|0|1|0|0|0|0|0|1|1|0|0|1|1|0|0|0|0|0|0|0|NA|NA|NA|NA|NA|NA
"170318260002"|0|1|0|0|0|0|0|1|1|0|0|1|1|0|0|0|0|0|0|0|NA|NA|NA|NA|NA|NA
"170318272003"|0|1|0|0|0|0|0|1|1|1|1|0|0|1|0|239|104|142|10484166|0|NA|NA|NA|10290|11940|73832.1549295775
"170318289001"|0|1|0|0|0|0|0|1|1|1|1|0|0|1|0|167|73|154|10953684|0|NA|NA|NA|8430|10116|71127.8181818182
"170318300061"|0|1|0|0|0|0|0|1|1|0|0|1|1|0|0|0|0|0|0|0|NA|NA|NA|NA|NA|NA
"170318302013"|0|1|0|0|0|0|0|1|1|0|0|1|1|0|0|0|0|0|0|0|NA|NA|NA|NA|NA|NA
"170318307004"|0|1|0|0|0|0|0|1|1|1|1|0|0|1|0|189|52|136|10985684|0|NA|NA|NA|8126|11906|80777.0882352941
"170318318004"|0|1|1|0|0|0|0|1|1|1|0|0|0|1|0|208|48|242|17075390|0|13068|13068|9310|27990|27990|70559.4628099174
"170318318005"|0|2|2|0|0|0|0|2|2|2|0|0|1|1|0|689|152|614|43046032|0|7463.5|10927.5|NA|10728.5|14707.5|57492.3726190476
"170318339002"|0|1|0|0|0|0|0|1|1|0|0|1|1|0|0|0|0|0|0|0|NA|NA|NA|NA|NA|NA
"170318362001"|0|1|1|0|0|1|0|1|1|1|0|0|0|0|1|6856|1093|2692|458672452|0|55836|55836|15726|53292|53292|170383.526002972
"170318381001"|0|1|0|0|0|0|0|1|1|1|1|0|0|1|0|201|47|232|18770978|0|NA|NA|NA|8126|11906|80909.3879310345
"170318381002"|0|2|1|0|1|1|0|2|2|2|1|0|0|2|0|468|83|804|101105024|0|NA|NA|NA|20311|22201|112425.013895587
"170318381003"|0|1|1|0|1|1|0|1|1|1|0|0|0|1|0|267|36|572|82334046|0|34654|34654|NA|32496|32496|143940.63986014
"170318391001"|0|2|2|0|0|0|0|4|4|4|1|0|2|2|0|295|58|258|28239340|0|NA|NA|NA|NA|NA|93291.3567512531
"170318391002"|0|2|0|0|0|0|0|2|2|0|0|1|1|0|0|233|46|0|0|0|NA|NA|NA|NA|NA|NA
"170318419001"|0|1|1|0|1|1|0|1|1|1|0|0|0|0|1|4202|898|3098|335774922|0|13502|23742|11930|11907|22310|108384.416397676
"170318419002"|0|1|0|0|0|0|0|1|1|0|0|1|1|0|0|0|0|0|0|0|NA|NA|NA|NA|NA|NA
"170318420001"|0|0|1|0|0|0|0|1|1|1|0|0|1|0|0|144|48|94|11823794|0|NA|NA|NA|NA|NA|125785.042553191
"170318420002"|0|2|2|0|0|0|0|2|2|2|0|0|1|1|0|686|140|850|98420828|0|17691.5|17691.5|NA|35163.5|35163.5|90824.99677159
"170318422001"|0|1|0|0|0|0|0|1|1|1|0|0|0|1|0|103|11|60|3152532|0|NA|NA|11085|18793|18793|52542.2
"170318437001"|0|1|1|0|0|0|0|1|1|1|0|0|0|0|1|1112|44|240|22129026|0|16852|16852|NA|14364|14364|92204.275
"170338803001"|0|1|0|0|0|0|0|1|1|1|1|0|1|0|0|26|12|28|1578852|0|NA|NA|NA|8589|10580|56387.5714285714
"170338804001"|0|1|0|0|0|0|0|1|1|1|1|0|1|0|0|26|12|28|1578852|0|NA|NA|NA|8589|10580|56387.5714285714
"170338804003"|0|1|0|0|0|0|0|1|1|1|1|0|1|0|0|26|12|28|1578852|0|NA|NA|NA|8589|10580|56387.5714285714
"170338805003"|0|1|0|0|0|0|0|1|1|1|1|0|1|0|0|26|12|28|1578852|0|NA|NA|NA|8589|10580|56387.5714285714
"170370003002"|0|1|0|0|0|0|0|1|1|1|1|0|0|1|0|142|68|136|8136088|0|NA|NA|NA|8340|12510|59824.1764705882
"170370008003"|0|1|0|0|0|0|0|1|1|0|0|1|1|0|0|0|0|0|0|0|NA|NA|NA|NA|NA|NA
"170370013001"|0|1|0|0|0|0|0|1|1|0|0|1|1|0|0|0|0|0|0|0|NA|NA|NA|NA|NA|NA
"170370013002"|0|1|0|0|0|0|0|1|1|0|0|1|1|0|0|0|0|0|0|0|NA|NA|NA|NA|NA|NA
"170370013005"|0|1|0|0|0|0|0|1|1|0|0|1|1|0|0|0|0|0|0|0|NA|NA|NA|NA|NA|NA
"170370013006"|0|1|0|0|0|0|0|1|1|0|0|1|1|0|0|0|0|0|0|0|NA|NA|NA|NA|NA|NA
"170370015003"|0|1|0|0|0|0|0|1|1|0|0|1|1|0|0|0|0|0|0|0|NA|NA|NA|NA|NA|NA
"170370022001"|0|1|1|0|0|0|0|1|1|1|0|0|0|0|1|2086|618|1702|129982326|0|11904|20473|10880|9413|18931|76370.3443008226
"170370022002"|0|1|1|0|0|0|0|1|1|1|0|0|0|0|1|2086|618|1702|129982326|0|11904|20473|10880|9413|18931|76370.3443008226
"170438400002"|0|1|0|0|0|0|0|1|1|0|0|1|1|0|0|0|0|0|0|0|NA|NA|NA|NA|NA|NA
"170438408011"|0|1|0|0|0|0|0|1|1|0|0|1|1|0|0|0|0|0|0|0|NA|NA|NA|NA|NA|NA
"170438408023"|0|1|0|0|0|0|0|1|1|0|0|1|1|0|0|0|0|0|0|0|NA|NA|NA|NA|NA|NA
"170438409061"|0|1|1|0|0|0|0|1|1|1|0|0|0|0|1|177|19|230|21104550|0|13300|13300|NA|18890|18890|91758.9130434783
"170438409101"|0|1|0|0|0|0|0|1|1|0|0|1|1|0|0|0|0|0|0|0|NA|NA|NA|NA|NA|NA
"170438409104"|0|1|0|0|0|0|0|1|1|0|0|1|1|0|0|0|0|0|0|0|NA|NA|NA|NA|NA|NA
"170438411081"|0|1|0|0|0|0|0|1|1|0|0|1|1|0|0|0|0|0|0|0|NA|NA|NA|NA|NA|NA
"170438411112"|0|1|0|0|0|0|0|1|1|0|0|1|1|0|0|0|0|0|0|0|NA|NA|NA|NA|NA|NA
"170438413151"|0|1|0|0|0|0|0|1|1|0|0|1|1|0|0|0|0|0|0|0|NA|NA|NA|NA|NA|NA
"170438413202"|0|1|0|0|0|0|0|1|1|0|0|1|1|0|0|0|0|0|0|0|NA|NA|NA|NA|NA|NA
"170438419022"|0|1|1|0|0|0|0|1|1|1|0|0|0|1|0|501|152|446|36507760|0|19800|19800|9806|35190|35190|81855.9641255605
"170438419023"|0|1|1|0|0|0|0|1|1|1|0|0|0|1|0|501|152|446|36507760|0|19800|19800|9806|35190|35190|81855.9641255605
"170438427101"|0|1|0|0|0|0|0|1|1|1|1|0|0|0|1|654|264|560|56462742|0|NA|NA|NA|8674|10774|100826.325
"170438427103"|0|1|0|0|0|0|0|1|1|1|1|0|0|0|1|654|264|560|56462742|0|NA|NA|NA|8674|10774|100826.325
"170438427111"|0|1|0|0|0|0|0|1|1|0|0|1|0|1|0|0|0|0|0|0|NA|NA|NA|NA|NA|NA
"170438429003"|0|1|1|0|0|0|0|1|1|1|0|0|0|1|0|252|126|306|21940550|0|30670|30670|10344|36070|36070|71701.1437908497
"170438433013"|0|1|0|0|0|0|0|1|1|0|0|1|1|0|0|0|0|0|0|0|NA|NA|NA|NA|NA|NA
"170438442011"|0|1|1|0|0|0|0|1|1|1|0|0|1|0|0|89|26|126|8020058|0|19395|19395|NA|17472|17472|63651.253968254
"170438443012"|0|1|1|0|0|0|0|2|2|1|0|1|2|0|0|12|2|10|835822|0|NA|NA|NA|NA|NA|NA
"170438443014"|0|1|0|0|0|0|0|1|1|0|0|1|1|0|0|0|0|0|0|0|NA|NA|NA|NA|NA|NA
"170438443063"|0|1|0|0|0|0|0|1|1|0|0|1|1|0|0|0|0|0|0|0|NA|NA|NA|NA|NA|NA
"170438444012"|0|3|3|0|0|0|0|4|4|1|0|1|2|0|0|546|24|10|835822|0|NA|NA|NA|NA|NA|NA
"170438444021"|0|1|0|0|0|0|0|1|1|0|0|1|1|0|0|0|0|0|0|0|NA|NA|NA|NA|NA|NA
"170438444022"|0|0|1|0|1|1|0|1|1|1|0|0|0|1|0|351|103|382|39869320|0|41482|41482|NA|NA|NA|104369.947643979
"170438445011"|0|1|0|0|0|0|0|1|1|0|0|1|1|0|0|0|0|0|0|0|NA|NA|NA|NA|NA|NA
"170438445023"|0|1|0|0|0|0|0|1|1|0|0|1|1|0|0|0|0|0|0|0|NA|NA|NA|NA|NA|NA
"170438446011"|0|1|0|0|0|0|0|1|1|0|0|1|1|0|0|0|0|0|0|0|NA|NA|NA|NA|NA|NA
"170438446012"|0|1|0|0|0|0|0|1|1|0|0|1|1|0|0|0|0|0|0|0|NA|NA|NA|NA|NA|NA
"170438449023"|0|1|0|0|0|0|0|1|1|0|0|1|1|0|0|0|0|0|0|0|NA|NA|NA|NA|NA|NA
"170438450004"|0|1|0|0|0|0|0|1|1|0|0|1|1|0|0|0|0|0|0|0|NA|NA|NA|NA|NA|NA
"170438456021"|0|1|0|0|0|0|0|1|1|0|0|1|1|0|0|0|0|0|0|0|NA|NA|NA|NA|NA|NA
"170438458112"|0|1|0|0|0|0|0|1|1|0|0|1|1|0|0|0|0|0|0|0|NA|NA|NA|NA|NA|NA
