"geography","year","industry","Emp","EmpEnd","EmpS","FrmJbCS","FrmJbLsS"
"35047",2024,"48-49",114,NA,NA,NA,NA
"35047",2024,"51",25,NA,NA,NA,NA
"35047",2024,"52",138,NA,NA,NA,NA
"35047",2024,"53",70,NA,NA,NA,NA
"35047",2024,"54",98,NA,NA,NA,NA
"35047",2024,"55",NA,NA,NA,NA,NA
"35047",2024,"56",90,NA,NA,NA,NA
"35047",2024,"61",166,NA,NA,NA,NA
"35047",2024,"62",1570,NA,NA,NA,NA
"35047",2024,"71",NA,NA,NA,NA,NA
"35047",2024,"72",613,NA,NA,NA,NA
"35047",2024,"81",118,NA,NA,NA,NA
"35049",2024,"00",49733,NA,NA,NA,NA
"35049",2024,"11",274,NA,NA,NA,NA
"35049",2024,"21",59,NA,NA,NA,NA
"35049",2024,"22",139,NA,NA,NA,NA
"35049",2024,"23",3071,NA,NA,NA,NA
"35049",2024,"31-33",794,NA,NA,NA,NA
"35049",2024,"42",946,NA,NA,NA,NA
"35049",2024,"44-45",7807,NA,NA,NA,NA
"35049",2024,"48-49",725,NA,NA,NA,NA
"35049",2024,"51",1970,NA,NA,NA,NA
"35049",2024,"52",1401,NA,NA,NA,NA
"35049",2024,"53",714,NA,NA,NA,NA
"35049",2024,"54",3243,NA,NA,NA,NA
"35049",2024,"55",315,NA,NA,NA,NA
"35049",2024,"56",4022,NA,NA,NA,NA
"35049",2024,"61",2088,NA,NA,NA,NA
"35049",2024,"62",8485,NA,NA,NA,NA
"35049",2024,"71",1583,NA,NA,NA,NA
"35049",2024,"72",9349,NA,NA,NA,NA
"35049",2024,"81",2746,NA,NA,NA,NA
"35051",2024,"00",2652,NA,NA,NA,NA
"35051",2024,"11",283,NA,NA,NA,NA
"35051",2024,"21",NA,NA,NA,NA,NA
"35051",2024,"22",20,NA,NA,NA,NA
"35051",2024,"23",193,NA,NA,NA,NA
"35051",2024,"31-33",122,NA,NA,NA,NA
"35051",2024,"42",3,NA,NA,NA,NA
"35051",2024,"44-45",384,NA,NA,NA,NA
"35051",2024,"48-49",43,NA,NA,NA,NA
"35051",2024,"51",14,NA,NA,NA,NA
"35051",2024,"52",56,NA,NA,NA,NA
"35051",2024,"53",20,NA,NA,NA,NA
"35051",2024,"54",33,NA,NA,NA,NA
"35051",2024,"55",NA,NA,NA,NA,NA
"35051",2024,"56",120,NA,NA,NA,NA
"35051",2024,"61",NA,NA,NA,NA,NA
"35051",2024,"62",753,NA,NA,NA,NA
"35051",2024,"71",86,NA,NA,NA,NA
"35051",2024,"72",419,NA,NA,NA,NA
"35051",2024,"81",75,NA,NA,NA,NA
"35053",2024,"00",2576,NA,NA,NA,NA
"35053",2024,"11",113,NA,NA,NA,NA
"35053",2024,"21",NA,NA,NA,NA,NA
"35053",2024,"22",37,NA,NA,NA,NA
"35053",2024,"23",70,NA,NA,NA,NA
"35053",2024,"31-33",63,NA,NA,NA,NA
"35053",2024,"42",NA,NA,NA,NA,NA
"35053",2024,"44-45",404,NA,NA,NA,NA
"35053",2024,"48-49",47,NA,NA,NA,NA
"35053",2024,"51",21,NA,NA,NA,NA
"35053",2024,"52",74,NA,NA,NA,NA
"35053",2024,"53",12,NA,NA,NA,NA
"35053",2024,"54",327,NA,NA,NA,NA
"35053",2024,"56",62,NA,NA,NA,NA
"35053",2024,"61",53,NA,NA,NA,NA
"35053",2024,"62",762,NA,NA,NA,NA
"35053",2024,"71",NA,NA,NA,NA,NA
"35053",2024,"72",446,NA,NA,NA,NA
"35053",2024,"81",31,NA,NA,NA,NA
"35055",2024,"00",8096,NA,NA,NA,NA
"35055",2024,"11",42,NA,NA,NA,NA
"35055",2024,"21",53,NA,NA,NA,NA
"35055",2024,"22",131,NA,NA,NA,NA
"35055",2024,"23",548,NA,NA,NA,NA
"35055",2024,"31-33",138,NA,NA,NA,NA
"35055",2024,"42",129,NA,NA,NA,NA
"35055",2024,"44-45",1333,NA,NA,NA,NA
"35055",2024,"48-49",58,NA,NA,NA,NA
"35055",2024,"51",132,NA,NA,NA,NA
"35055",2024,"52",151,NA,NA,NA,NA
"35055",2024,"53",159,NA,NA,NA,NA
"35055",2024,"54",286,NA,NA,NA,NA
"35055",2024,"55",4,NA,NA,NA,NA
"35055",2024,"56",266,NA,NA,NA,NA
"35055",2024,"61",304,NA,NA,NA,NA
"35055",2024,"62",1617,NA,NA,NA,NA
"35055",2024,"71",604,NA,NA,NA,NA
"35055",2024,"72",1885,NA,NA,NA,NA
"35055",2024,"81",256,NA,NA,NA,NA
"35057",2024,"00",2072,NA,NA,NA,NA
"35057",2024,"11",85,NA,NA,NA,NA
"35057",2024,"21",NA,NA,NA,NA,NA
"35057",2024,"22",91,NA,NA,NA,NA
"35057",2024,"23",145,NA,NA,NA,NA
"35057",2024,"31-33",128,NA,NA,NA,NA
"35057",2024,"42",141,NA,NA,NA,NA
"35057",2024,"44-45",445,NA,NA,NA,NA
"35057",2024,"48-49",49,NA,NA,NA,NA
"35057",2024,"51",28,NA,NA,NA,NA
"35057",2024,"52",22,NA,NA,NA,NA
"35057",2024,"53",NA,NA,NA,NA,NA
"35057",2024,"54",94,NA,NA,NA,NA
"35057",2024,"55",NA,NA,NA,NA,NA
"35057",2024,"56",335,NA,NA,NA,NA
"35057",2024,"61",6,NA,NA,NA,NA
"35057",2024,"62",242,NA,NA,NA,NA
"35057",2024,"71",NA,NA,NA,NA,NA
"35057",2024,"72",145,NA,NA,NA,NA
"35057",2024,"81",62,NA,NA,NA,NA
"35059",2024,"00",725,NA,NA,NA,NA
"35059",2024,"11",55,NA,NA,NA,NA
"35059",2024,"21",NA,NA,NA,NA,NA
"35059",2024,"22",24,NA,NA,NA,NA
"35059",2024,"23",24,NA,NA,NA,NA
"35059",2024,"31-33",NA,NA,NA,NA,NA
"35059",2024,"42",30,NA,NA,NA,NA
"35059",2024,"44-45",188,NA,NA,NA,NA
"35059",2024,"48-49",NA,NA,NA,NA,NA
"35059",2024,"51",44,NA,NA,NA,NA
"35059",2024,"52",35,NA,NA,NA,NA
"35059",2024,"53",7,NA,NA,NA,NA
"35059",2024,"54",27,NA,NA,NA,NA
"35059",2024,"56",8,NA,NA,NA,NA
"35059",2024,"62",158,NA,NA,NA,NA
"35059",2024,"71",4,NA,NA,NA,NA
"35059",2024,"72",79,NA,NA,NA,NA
"35059",2024,"81",9,NA,NA,NA,NA
"35061",2024,"00",13584,NA,NA,NA,NA
"35061",2024,"11",144,NA,NA,NA,NA
"35061",2024,"21",54,NA,NA,NA,NA
"35061",2024,"22",61,NA,NA,NA,NA
"35061",2024,"23",2070,NA,NA,NA,NA
"35061",2024,"31-33",775,NA,NA,NA,NA
"35061",2024,"42",304,NA,NA,NA,NA
"35061",2024,"44-45",2452,NA,NA,NA,NA
"35061",2024,"48-49",1334,NA,NA,NA,NA
"35061",2024,"51",185,NA,NA,NA,NA
"35061",2024,"52",191,NA,NA,NA,NA
"35061",2024,"53",119,NA,NA,NA,NA
"35061",2024,"54",407,NA,NA,NA,NA
"35061",2024,"55",81,NA,NA,NA,NA
"35061",2024,"56",411,NA,NA,NA,NA
"35061",2024,"61",184,NA,NA,NA,NA
"35061",2024,"62",3187,NA,NA,NA,NA
"35061",2024,"71",46,NA,NA,NA,NA
"35061",2024,"72",1318,NA,NA,NA,NA
"35061",2024,"81",262,NA,NA,NA,NA
"36001",2024,"00",171703,NA,NA,NA,NA
"36001",2024,"11",354,NA,NA,NA,NA
"36001",2024,"21",196,NA,NA,NA,NA
"36001",2024,"22",773,NA,NA,NA,NA
"36001",2024,"23",8626,NA,NA,NA,NA
"36001",2024,"31-33",8464,NA,NA,NA,NA
"36001",2024,"42",6859,NA,NA,NA,NA
"36001",2024,"44-45",19653,NA,NA,NA,NA
"36001",2024,"48-49",7072,NA,NA,NA,NA
"36001",2024,"51",3663,NA,NA,NA,NA
"36001",2024,"52",10647,NA,NA,NA,NA
"36001",2024,"53",3072,NA,NA,NA,NA
"36001",2024,"54",16415,NA,NA,NA,NA
"36001",2024,"55",4451,NA,NA,NA,NA
"36001",2024,"56",13248,NA,NA,NA,NA
"36001",2024,"61",8873,NA,NA,NA,NA
"36001",2024,"62",35240,NA,NA,NA,NA
"36001",2024,"71",2469,NA,NA,NA,NA
"36001",2024,"72",12988,NA,NA,NA,NA
"36001",2024,"81",8642,NA,NA,NA,NA
"36003",2024,"00",10149,NA,NA,NA,NA
"36003",2024,"11",112,NA,NA,NA,NA
"36003",2024,"21",11,NA,NA,NA,NA
"36003",2024,"22",78,NA,NA,NA,NA
"36003",2024,"23",421,NA,NA,NA,NA
"36003",2024,"31-33",1703,NA,NA,NA,NA
"36003",2024,"42",247,NA,NA,NA,NA
"36003",2024,"44-45",1064,NA,NA,NA,NA
"36003",2024,"48-49",97,NA,NA,NA,NA
"36003",2024,"51",80,NA,NA,NA,NA
"36003",2024,"52",240,NA,NA,NA,NA
"36003",2024,"53",100,NA,NA,NA,NA
"36003",2024,"54",271,NA,NA,NA,NA
"36003",2024,"55",65,NA,NA,NA,NA
"36003",2024,"56",234,NA,NA,NA,NA
"36003",2024,"61",1794,NA,NA,NA,NA
"36003",2024,"62",1655,NA,NA,NA,NA
"36003",2024,"71",149,NA,NA,NA,NA
"36003",2024,"72",1386,NA,NA,NA,NA
"36003",2024,"81",441,NA,NA,NA,NA
"36005",2024,"00",264277,NA,NA,NA,NA
"36005",2024,"11",27,NA,NA,NA,NA
"36005",2024,"21",NA,NA,NA,NA,NA
"36005",2024,"22",1949,NA,NA,NA,NA
"36005",2024,"23",10643,NA,NA,NA,NA
"36005",2024,"31-33",4500,NA,NA,NA,NA
"36005",2024,"42",12548,NA,NA,NA,NA
"36005",2024,"44-45",29053,NA,NA,NA,NA
"36005",2024,"48-49",16385,NA,NA,NA,NA
"36005",2024,"51",2536,NA,NA,NA,NA
"36005",2024,"52",2937,NA,NA,NA,NA
"36005",2024,"53",9639,NA,NA,NA,NA
"36005",2024,"54",5003,NA,NA,NA,NA
"36005",2024,"55",1748,NA,NA,NA,NA
"36005",2024,"56",13095,NA,NA,NA,NA
"36005",2024,"61",18598,NA,NA,NA,NA
"36005",2024,"62",104451,NA,NA,NA,NA
"36005",2024,"71",3183,NA,NA,NA,NA
"36005",2024,"72",17396,NA,NA,NA,NA
"36005",2024,"81",10582,NA,NA,NA,NA
"36005",2024,"92",0,NA,NA,NA,NA
"36007",2024,"00",60728,NA,NA,NA,NA
"36007",2024,"11",175,NA,NA,NA,NA
"36007",2024,"21",36,NA,NA,NA,NA
"36007",2024,"22",1052,NA,NA,NA,NA
"36007",2024,"23",3902,NA,NA,NA,NA
"36007",2024,"31-33",6559,NA,NA,NA,NA
"36007",2024,"42",2408,NA,NA,NA,NA
"36007",2024,"44-45",8464,NA,NA,NA,NA
"36007",2024,"48-49",2933,NA,NA,NA,NA
"36007",2024,"51",911,NA,NA,NA,NA
"36007",2024,"52",1487,NA,NA,NA,NA
"36007",2024,"53",1096,NA,NA,NA,NA
"36007",2024,"54",2525,NA,NA,NA,NA
"36007",2024,"55",965,NA,NA,NA,NA
"36007",2024,"56",2659,NA,NA,NA,NA
"36007",2024,"61",625,NA,NA,NA,NA
"36007",2024,"62",13161,NA,NA,NA,NA
"36007",2024,"71",892,NA,NA,NA,NA
"36007",2024,"72",7810,NA,NA,NA,NA
"36007",2024,"81",3067,NA,NA,NA,NA
"36009",2024,"00",17159,NA,NA,NA,NA
"36009",2024,"11",409,NA,NA,NA,NA
"36009",2024,"21",123,NA,NA,NA,NA
"36009",2024,"22",64,NA,NA,NA,NA
"36009",2024,"23",758,NA,NA,NA,NA
"36009",2024,"31-33",2592,NA,NA,NA,NA
"36009",2024,"42",352,NA,NA,NA,NA
"36009",2024,"44-45",2921,NA,NA,NA,NA
"36009",2024,"48-49",252,NA,NA,NA,NA
"36009",2024,"51",116,NA,NA,NA,NA
"36009",2024,"52",663,NA,NA,NA,NA
"36009",2024,"53",155,NA,NA,NA,NA
"36009",2024,"54",434,NA,NA,NA,NA
"36009",2024,"55",145,NA,NA,NA,NA
"36009",2024,"56",1164,NA,NA,NA,NA
"36009",2024,"61",198,NA,NA,NA,NA
"36009",2024,"62",2900,NA,NA,NA,NA
"36009",2024,"71",320,NA,NA,NA,NA
"36009",2024,"72",2759,NA,NA,NA,NA
"36009",2024,"81",835,NA,NA,NA,NA
"36009",2024,"92",0,NA,NA,NA,NA
"36011",2024,"00",18983,NA,NA,NA,NA
"36011",2024,"11",987,NA,NA,NA,NA
"36011",2024,"21",NA,NA,NA,NA,NA
"36011",2024,"22",94,NA,NA,NA,NA
"36011",2024,"23",1334,NA,NA,NA,NA
"36011",2024,"31-33",3310,NA,NA,NA,NA
"36011",2024,"42",890,NA,NA,NA,NA
"36011",2024,"44-45",2814,NA,NA,NA,NA
"36011",2024,"48-49",758,NA,NA,NA,NA
"36011",2024,"51",140,NA,NA,NA,NA
"36011",2024,"52",279,NA,NA,NA,NA
"36011",2024,"53",84,NA,NA,NA,NA
"36011",2024,"54",751,NA,NA,NA,NA
"36011",2024,"55",160,NA,NA,NA,NA
"36011",2024,"56",491,NA,NA,NA,NA
"36011",2024,"61",120,NA,NA,NA,NA
"36011",2024,"62",3525,NA,NA,NA,NA
"36011",2024,"71",345,NA,NA,NA,NA
"36011",2024,"72",2154,NA,NA,NA,NA
"36011",2024,"81",727,NA,NA,NA,NA
"36013",2024,"00",35457,NA,NA,NA,NA
"36013",2024,"11",613,NA,NA,NA,NA
"36013",2024,"21",66,NA,NA,NA,NA
"36013",2024,"22",93,NA,NA,NA,NA
"36013",2024,"23",1818,NA,NA,NA,NA
"36013",2024,"31-33",7729,NA,NA,NA,NA
"36013",2024,"42",1011,NA,NA,NA,NA
"36013",2024,"44-45",4983,NA,NA,NA,NA
"36013",2024,"48-49",778,NA,NA,NA,NA
"36013",2024,"51",403,NA,NA,NA,NA
"36013",2024,"52",589,NA,NA,NA,NA
"36013",2024,"53",337,NA,NA,NA,NA
"36013",2024,"54",747,NA,NA,NA,NA
"36013",2024,"55",676,NA,NA,NA,NA
"36013",2024,"56",2062,NA,NA,NA,NA
"36013",2024,"61",685,NA,NA,NA,NA
"36013",2024,"62",5963,NA,NA,NA,NA
"36013",2024,"71",770,NA,NA,NA,NA
"36013",2024,"72",4600,NA,NA,NA,NA
"36013",2024,"81",1535,NA,NA,NA,NA
"36015",2024,"00",25027,NA,NA,NA,NA
"36015",2024,"11",61,NA,NA,NA,NA
"36015",2024,"21",158,NA,NA,NA,NA
"36015",2024,"22",NA,NA,NA,NA,NA
"36015",2024,"23",1535,NA,NA,NA,NA
"36015",2024,"31-33",3981,NA,NA,NA,NA
"36015",2024,"42",908,NA,NA,NA,NA
"36015",2024,"44-45",3979,NA,NA,NA,NA
"36015",2024,"48-49",1417,NA,NA,NA,NA
"36015",2024,"51",304,NA,NA,NA,NA
"36015",2024,"52",660,NA,NA,NA,NA
"36015",2024,"53",276,NA,NA,NA,NA
"36015",2024,"54",601,NA,NA,NA,NA
"36015",2024,"55",160,NA,NA,NA,NA
"36015",2024,"56",1165,NA,NA,NA,NA
"36015",2024,"61",451,NA,NA,NA,NA
"36015",2024,"62",5317,NA,NA,NA,NA
"36015",2024,"71",342,NA,NA,NA,NA
"36015",2024,"72",2734,NA,NA,NA,NA
"36015",2024,"81",824,NA,NA,NA,NA
"36017",2024,"00",13493,NA,NA,NA,NA
"36017",2024,"11",138,NA,NA,NA,NA
"36017",2024,"21",NA,NA,NA,NA,NA
"36017",2024,"22",39,NA,NA,NA,NA
"36017",2024,"23",512,NA,NA,NA,NA
"36017",2024,"31-33",5727,NA,NA,NA,NA
"36017",2024,"42",169,NA,NA,NA,NA
"36017",2024,"44-45",1609,NA,NA,NA,NA
"36017",2024,"48-49",208,NA,NA,NA,NA
"36017",2024,"51",216,NA,NA,NA,NA
"36017",2024,"52",1208,NA,NA,NA,NA
"36017",2024,"53",181,NA,NA,NA,NA
"36017",2024,"54",198,NA,NA,NA,NA
"36017",2024,"55",44,NA,NA,NA,NA
"36017",2024,"56",338,NA,NA,NA,NA
"36017",2024,"61",36,NA,NA,NA,NA
"36017",2024,"62",1413,NA,NA,NA,NA
"36017",2024,"71",124,NA,NA,NA,NA
"36017",2024,"72",942,NA,NA,NA,NA
"36017",2024,"81",380,NA,NA,NA,NA
"36019",2024,"00",22627,NA,NA,NA,NA
"36019",2024,"11",597,NA,NA,NA,NA
"36019",2024,"21",32,NA,NA,NA,NA
"36019",2024,"22",139,NA,NA,NA,NA
"36019",2024,"23",1174,NA,NA,NA,NA
"36019",2024,"31-33",2966,NA,NA,NA,NA
"36019",2024,"42",767,NA,NA,NA,NA
"36019",2024,"44-45",4080,NA,NA,NA,NA
"36019",2024,"48-49",1491,NA,NA,NA,NA
"36019",2024,"51",204,NA,NA,NA,NA
"36019",2024,"52",327,NA,NA,NA,NA
"36019",2024,"53",430,NA,NA,NA,NA
"36019",2024,"54",512,NA,NA,NA,NA
"36019",2024,"55",78,NA,NA,NA,NA
"36019",2024,"56",858,NA,NA,NA,NA
"36019",2024,"61",192,NA,NA,NA,NA
"36019",2024,"62",5453,NA,NA,NA,NA
"36019",2024,"71",128,NA,NA,NA,NA
"36019",2024,"72",2489,NA,NA,NA,NA
"36019",2024,"81",710,NA,NA,NA,NA
"36021",2024,"00",16520,NA,NA,NA,NA
"36021",2024,"11",1057,NA,NA,NA,NA
"36021",2024,"21",44,NA,NA,NA,NA
"36021",2024,"22",26,NA,NA,NA,NA
"36021",2024,"23",1323,NA,NA,NA,NA
"36021",2024,"31-33",1398,NA,NA,NA,NA
"36021",2024,"42",665,NA,NA,NA,NA
"36021",2024,"44-45",2348,NA,NA,NA,NA
"36021",2024,"48-49",445,NA,NA,NA,NA
"36021",2024,"51",133,NA,NA,NA,NA
"36021",2024,"52",275,NA,NA,NA,NA
"36021",2024,"53",289,NA,NA,NA,NA
"36021",2024,"54",634,NA,NA,NA,NA
"36021",2024,"55",127,NA,NA,NA,NA
"36021",2024,"56",466,NA,NA,NA,NA
"36021",2024,"61",198,NA,NA,NA,NA
"36021",2024,"62",4001,NA,NA,NA,NA
"36021",2024,"71",375,NA,NA,NA,NA
"36021",2024,"72",2093,NA,NA,NA,NA
"36021",2024,"81",622,NA,NA,NA,NA
"36023",2024,"00",13058,NA,NA,NA,NA
"36023",2024,"11",328,NA,NA,NA,NA
"36023",2024,"21",16,NA,NA,NA,NA
"36023",2024,"22",20,NA,NA,NA,NA
"36023",2024,"23",470,NA,NA,NA,NA
"36023",2024,"31-33",2234,NA,NA,NA,NA
"36023",2024,"42",273,NA,NA,NA,NA
"36023",2024,"44-45",1722,NA,NA,NA,NA
"36023",2024,"48-49",170,NA,NA,NA,NA
"36023",2024,"51",93,NA,NA,NA,NA
"36023",2024,"52",401,NA,NA,NA,NA
"36023",2024,"53",143,NA,NA,NA,NA
"36023",2024,"54",593,NA,NA,NA,NA
"36023",2024,"55",76,NA,NA,NA,NA
"36023",2024,"56",215,NA,NA,NA,NA
"36023",2024,"61",94,NA,NA,NA,NA
"36023",2024,"62",2653,NA,NA,NA,NA
"36023",2024,"71",412,NA,NA,NA,NA
"36023",2024,"72",2354,NA,NA,NA,NA
"36023",2024,"81",791,NA,NA,NA,NA
"36025",2024,"00",10413,NA,NA,NA,NA
"36025",2024,"11",147,NA,NA,NA,NA
"36025",2024,"21",110,NA,NA,NA,NA
"36025",2024,"22",65,NA,NA,NA,NA
"36025",2024,"23",656,NA,NA,NA,NA
"36025",2024,"31-33",3001,NA,NA,NA,NA
"36025",2024,"42",459,NA,NA,NA,NA
"36025",2024,"44-45",1219,NA,NA,NA,NA
"36025",2024,"48-49",110,NA,NA,NA,NA
"36025",2024,"51",239,NA,NA,NA,NA
"36025",2024,"52",375,NA,NA,NA,NA
"36025",2024,"53",84,NA,NA,NA,NA
"36025",2024,"54",202,NA,NA,NA,NA
"36025",2024,"55",16,NA,NA,NA,NA
"36025",2024,"56",152,NA,NA,NA,NA
"36025",2024,"61",31,NA,NA,NA,NA
"36025",2024,"62",1699,NA,NA,NA,NA
"36025",2024,"71",146,NA,NA,NA,NA
"36025",2024,"72",1137,NA,NA,NA,NA
"36025",2024,"81",546,NA,NA,NA,NA
"36025",2024,"92",NA,NA,NA,NA,NA
"36027",2024,"00",90926,NA,NA,NA,NA
"36027",2024,"11",1004,NA,NA,NA,NA
"36027",2024,"21",305,NA,NA,NA,NA
"36027",2024,"22",1234,NA,NA,NA,NA
"36027",2024,"23",5789,NA,NA,NA,NA
"36027",2024,"31-33",6741,NA,NA,NA,NA
"36027",2024,"42",1768,NA,NA,NA,NA
"36027",2024,"44-45",12275,NA,NA,NA,NA
"36027",2024,"48-49",3661,NA,NA,NA,NA
"36027",2024,"51",1004,NA,NA,NA,NA
"36027",2024,"52",2364,NA,NA,NA,NA
"36027",2024,"53",1272,NA,NA,NA,NA
"36027",2024,"54",3247,NA,NA,NA,NA
"36027",2024,"55",1079,NA,NA,NA,NA
"36027",2024,"56",5345,NA,NA,NA,NA
"36027",2024,"61",7720,NA,NA,NA,NA
"36027",2024,"62",19998,NA,NA,NA,NA
"36027",2024,"71",2319,NA,NA,NA,NA
"36027",2024,"72",10083,NA,NA,NA,NA
"36027",2024,"81",3718,NA,NA,NA,NA
"36029",2024,"00",413359,NA,NA,NA,NA
"36029",2024,"11",1050,NA,NA,NA,NA
"36029",2024,"21",195,NA,NA,NA,NA
"36029",2024,"22",1365,NA,NA,NA,NA
"36029",2024,"23",19438,NA,NA,NA,NA
"36029",2024,"31-33",44578,NA,NA,NA,NA
"36029",2024,"42",18135,NA,NA,NA,NA
"36029",2024,"44-45",51433,NA,NA,NA,NA
"36029",2024,"48-49",25682,NA,NA,NA,NA
"36029",2024,"51",6447,NA,NA,NA,NA
"36029",2024,"52",24962,NA,NA,NA,NA
"36029",2024,"53",6764,NA,NA,NA,NA
"36029",2024,"54",24173,NA,NA,NA,NA
"36029",2024,"55",12056,NA,NA,NA,NA
"36029",2024,"56",28592,NA,NA,NA,NA
"36029",2024,"61",12990,NA,NA,NA,NA
"36029",2024,"62",68362,NA,NA,NA,NA
"36029",2024,"71",8909,NA,NA,NA,NA
"36029",2024,"72",41888,NA,NA,NA,NA
"36029",2024,"81",16339,NA,NA,NA,NA
"36031",2024,"00",11366,NA,NA,NA,NA
"36031",2024,"11",132,NA,NA,NA,NA
"36031",2024,"21",67,NA,NA,NA,NA
"36031",2024,"22",18,NA,NA,NA,NA
"36031",2024,"23",1166,NA,NA,NA,NA
"36031",2024,"31-33",954,NA,NA,NA,NA
"36031",2024,"42",143,NA,NA,NA,NA
"36031",2024,"44-45",1340,NA,NA,NA,NA
"36031",2024,"48-49",81,NA,NA,NA,NA
"36031",2024,"51",144,NA,NA,NA,NA
"36031",2024,"52",210,NA,NA,NA,NA
"36031",2024,"53",132,NA,NA,NA,NA
"36031",2024,"54",281,NA,NA,NA,NA
"36031",2024,"55",112,NA,NA,NA,NA
"36031",2024,"56",480,NA,NA,NA,NA
"36031",2024,"61",314,NA,NA,NA,NA
"36031",2024,"62",1939,NA,NA,NA,NA
"36031",2024,"71",629,NA,NA,NA,NA
"36031",2024,"72",2748,NA,NA,NA,NA
"36031",2024,"81",476,NA,NA,NA,NA
"36033",2024,"00",9649,NA,NA,NA,NA
"36033",2024,"11",330,NA,NA,NA,NA
"36033",2024,"22",19,NA,NA,NA,NA
"36033",2024,"23",554,NA,NA,NA,NA
"36033",2024,"31-33",352,NA,NA,NA,NA
"36033",2024,"42",98,NA,NA,NA,NA
"36033",2024,"44-45",1499,NA,NA,NA,NA
"36033",2024,"48-49",86,NA,NA,NA,NA
"36033",2024,"51",90,NA,NA,NA,NA
"36033",2024,"52",141,NA,NA,NA,NA
"36033",2024,"53",97,NA,NA,NA,NA
"36033",2024,"54",349,NA,NA,NA,NA
"36033",2024,"55",27,NA,NA,NA,NA
"36033",2024,"56",379,NA,NA,NA,NA
"36033",2024,"61",326,NA,NA,NA,NA
"36033",2024,"62",3527,NA,NA,NA,NA
"36033",2024,"71",346,NA,NA,NA,NA
"36033",2024,"72",1099,NA,NA,NA,NA
"36033",2024,"81",332,NA,NA,NA,NA
"36035",2024,"00",13260,NA,NA,NA,NA
"36035",2024,"11",55,NA,NA,NA,NA
"36035",2024,"21",NA,NA,NA,NA,NA
"36035",2024,"22",119,NA,NA,NA,NA
"36035",2024,"23",532,NA,NA,NA,NA
"36035",2024,"31-33",1551,NA,NA,NA,NA
"36035",2024,"42",318,NA,NA,NA,NA
"36035",2024,"44-45",2187,NA,NA,NA,NA
"36035",2024,"48-49",1675,NA,NA,NA,NA
"36035",2024,"51",145,NA,NA,NA,NA
"36035",2024,"52",268,NA,NA,NA,NA
"36035",2024,"53",119,NA,NA,NA,NA
"36035",2024,"54",243,NA,NA,NA,NA
"36035",2024,"55",286,NA,NA,NA,NA
"36035",2024,"56",416,NA,NA,NA,NA
"36035",2024,"61",16,NA,NA,NA,NA
"36035",2024,"62",3326,NA,NA,NA,NA
"36035",2024,"71",175,NA,NA,NA,NA
"36035",2024,"72",1140,NA,NA,NA,NA
"36035",2024,"81",677,NA,NA,NA,NA
"36037",2024,"00",17341,NA,NA,NA,NA
"36037",2024,"11",838,NA,NA,NA,NA
"36037",2024,"21",67,NA,NA,NA,NA
"36037",2024,"22",87,NA,NA,NA,NA
"36037",2024,"23",837,NA,NA,NA,NA
"36037",2024,"31-33",3358,NA,NA,NA,NA
"36037",2024,"42",1108,NA,NA,NA,NA
"36037",2024,"44-45",2403,NA,NA,NA,NA
"36037",2024,"48-49",459,NA,NA,NA,NA
"36037",2024,"51",120,NA,NA,NA,NA
"36037",2024,"52",330,NA,NA,NA,NA
"36037",2024,"53",159,NA,NA,NA,NA
"36037",2024,"54",372,NA,NA,NA,NA
"36037",2024,"55",459,NA,NA,NA,NA
"36037",2024,"56",642,NA,NA,NA,NA
"36037",2024,"61",143,NA,NA,NA,NA
"36037",2024,"62",2645,NA,NA,NA,NA
"36037",2024,"71",750,NA,NA,NA,NA
"36037",2024,"72",1784,NA,NA,NA,NA
"36037",2024,"81",780,NA,NA,NA,NA
"36039",2024,"00",9860,NA,NA,NA,NA
"36039",2024,"11",65,NA,NA,NA,NA
"36039",2024,"21",NA,NA,NA,NA,NA
"36039",2024,"22",78,NA,NA,NA,NA
"36039",2024,"23",519,NA,NA,NA,NA
"36039",2024,"31-33",771,NA,NA,NA,NA
"36039",2024,"42",969,NA,NA,NA,NA
"36039",2024,"44-45",1915,NA,NA,NA,NA
"36039",2024,"48-49",219,NA,NA,NA,NA
"36039",2024,"51",170,NA,NA,NA,NA
"36039",2024,"52",268,NA,NA,NA,NA
"36039",2024,"53",133,NA,NA,NA,NA
"36039",2024,"54",251,NA,NA,NA,NA
"36039",2024,"55",96,NA,NA,NA,NA
"36039",2024,"56",452,NA,NA,NA,NA
"36039",2024,"61",98,NA,NA,NA,NA
"36039",2024,"62",925,NA,NA,NA,NA
"36039",2024,"71",430,NA,NA,NA,NA
"36039",2024,"72",2118,NA,NA,NA,NA
"36039",2024,"81",378,NA,NA,NA,NA
"36041",2024,"00",1086,NA,NA,NA,NA
"36041",2024,"11",17,NA,NA,NA,NA
"36041",2024,"22",NA,NA,NA,NA,NA
"36041",2024,"23",107,NA,NA,NA,NA
"36041",2024,"31-33",13,NA,NA,NA,NA
"36041",2024,"42",8,NA,NA,NA,NA
"36041",2024,"44-45",199,NA,NA,NA,NA
"36041",2024,"48-49",36,NA,NA,NA,NA
"36041",2024,"51",5,NA,NA,NA,NA
"36041",2024,"52",62,NA,NA,NA,NA
"36041",2024,"53",20,NA,NA,NA,NA
"36041",2024,"54",24,NA,NA,NA,NA
"36041",2024,"55",NA,NA,NA,NA,NA
"36041",2024,"56",32,NA,NA,NA,NA
