"V1","V2","V3"
"-88.138347","41.747073","170438462073000"
"-88.042621","41.747088","170438463102013"
"-71.321275","41.747187","440010302002000"
"-72.672979","41.747676","090035025001020"
"-91.595397","41.747882","191030103082016"
"-88.256485","41.748033","170438465181000"
"-111.798962","41.748407","490050007012023"
"-111.830445","41.748476","490050006013003"
"-87.591259","41.748492","170318343002034"
"-92.734276","41.748521","191573703004013"
"-87.635426","41.748623","170318424001009"
"-87.574958","41.748721","170314605006006"
"-73.839890","41.748760","360271300031002"
"-87.955149","41.749322","170438458103009"
"-87.777221","41.749450","170318209013015"
"-87.669196","41.749462","170317105003000"
"-71.193764","41.749928","250056451024033"
"-92.712308","41.750010","191573703001023"
"-93.622461","41.750070","191530102161046"
"-81.273629","41.750406","390852040001001"
"-92.739044","41.750425","191573703004005"
"-72.698351","41.750450","090035049001012"
"-124.200815","41.750969","060150001011079"
"-72.686696","41.751253","090035027002004"
"-88.193977","41.751423","170438465222007"
"-87.617629","41.752045","170316913002020"
"-70.496151","41.752090","250010133003063"
"-86.238974","41.752116","181410113081007"
"-72.660336","41.752220","090035004001015"
"-87.575968","41.752440","170314312001024"
"-87.600075","41.752450","170316915002024"
"-87.974735","41.752575","170438455053015"
"-87.550571","41.752640","170314601001006"
"-87.769897","41.752701","170318209011070"
"-87.980042","41.752704","170438455053006"
"-87.761544","41.753217","170318209011070"
"-93.611621","41.753560","191530102161036"
"-71.301957","41.753635","440010303002014"
"-87.814797","41.753734","170318205013004"
"-71.329759","41.753770","440010302001030"
"-88.346850","41.753771","170898539003035"
"-87.835835","41.753930","170318206033012"
"-87.707413","41.753986","170317001001013"
"-71.201190","41.754100","250056451022000"
"-81.270911","41.754110","390852040003013"
"-87.772205","41.754292","170318209011025"
"-87.897290","41.754314","170318202043017"
"-71.414518","41.754392","440030210012006"
"-87.602161","41.754460","170316915003000"
"-87.671156","41.754462","170317104005001"
"-88.041962","41.754610","170438463054000"
"-87.557304","41.754630","170314313011002"
"-81.272891","41.754635","390852040003012"
"-86.121951","41.754711","181410114061004"
"-87.645958","41.754755","170317102001006"
"-72.663468","41.754987","090035004001012"
"-72.665018","41.755056","090035004001011"
"-72.664001","41.755570","090035004001012"
"-124.206046","41.755737","060150001012000"
"-70.687595","41.755963","250235454002000"
"-86.123951","41.756153","181410114061004"
"-72.665367","41.756322","090035004001010"
"-72.707649","41.756618","090035043001002"
"-71.294606","41.757230","440010303002016"
"-87.632376","41.757281","170316912001001"
"-70.069145","41.757407","250010108003023"
"-72.888111","41.757770","090034603022013"
"-103.318806","41.757793","311239525002070"
"-88.304771","41.757844","170898534022006"
"-87.576831","41.758010","170318342002000"
"-111.840853","41.758140","490050005021035"
"-111.855571","41.758180","490050003023017"
"-70.723320","41.758220","250235454004000"
"-74.076242","41.758710","361119534003007"
"-87.649230","41.758905","170316814003011"
"-77.303594","41.758918","421179508001000"
"-72.681301","41.759330","090035030002008"
"-88.113090","41.759333","170438462053001"
"-77.304743","41.759342","421179508001000"
"-70.722938","41.759443","250235454004000"
"-72.673081","41.759450","090035005001002"
"-87.676013","41.759602","170316720004007"
"-87.590550","41.759948","170314304004005"
"-83.634440","41.760130","261158333002002"
"-87.676560","41.760455","170316720004007"
"-104.823041","41.760522","560319594021220"
"-72.421077","41.760530","090135291004000"
"-87.606860","41.760591","170316909002002"
"-71.016201","41.760770","250056171021019"
"-72.561442","41.760882","090035151022006"
"-87.558006","41.761013","170314314001002"
"-87.575906","41.761342","170314308001011"
"-74.082079","41.761354","361119534003004"
"-83.584631","41.761761","261158338001000"
"-70.069837","41.761766","250010108003023"
"-88.063642","41.761829","170438463153013"
"-87.623467","41.762293","170316910004006"
"-87.999231","41.762345","170438457023007"
"-73.198220","41.762444","090053004001011"
"-71.147550","41.763490","250056441011023"
"-71.341860","41.763580","440070107022018"
"-73.198565","41.764143","090053004001011"
"-78.025339","41.764161","421059503002050"
"-88.108356","41.764238","170438462022002"
"-87.649189","41.764293","170316814004008"
"-87.968846","41.764396","170438455071009"
"-72.702321","41.764420","090035042003000"
"-87.706073","41.764610","170316609003004"
"-111.821018","41.764619","490050004013001"
"-87.657933","41.765038","170318349001008"
"-88.047537","41.765391","170438463071009"
"-87.641312","41.765448","170316812003009"
"-87.653007","41.765559","170316811005013"
"-87.690650","41.766070","170316609003020"
"-88.251483","41.766523","170438465071004"
"-88.127771","41.766664","170438462081011"
"-89.732273","41.766787","171950017001025"
"-124.210159","41.767105","060150001072016"
"-88.143126","41.767219","170438462092026"
"-72.717940","41.767231","090034971001001"
"-88.156759","41.767333","170438465042024"
"-124.206482","41.767355","060150001072004"
"-76.451577","41.767359","420159510002023"
"-83.703360","41.767485","261158330002035"
"-87.590216","41.767519","170314303003008"
"-87.691398","41.767523","170316609003014"
"-83.703371","41.767690","261158330002035"
"-83.588451","41.768238","261158338003011"
"-87.634789","41.769372","170316812001001"
"-124.209239","41.769525","060150001072004"
"-73.069881","41.769530","090052984001001"
"-87.636592","41.769956","170316812001001"
"-81.134902","41.770277","390852054001005"
"-87.691951","41.770710","170316609003001"
"-87.814844","41.770736","170318205011010"
"-88.770508","41.770738","170370018002021"
"-87.853570","41.770831","170318202021107"
"-81.044911","41.771030","390852061001003"
"-87.739875","41.771142","170316505003010"
"-87.972115","41.771276","170438455062001"
"-87.621478","41.771414","170316904004001"
"-91.125030","41.771460","190314503003005"
"-91.123368","41.771623","190314503003004"
"-72.087101","41.771761","090158200003021"
"-76.448611","41.772192","420159510002010"
"-71.670978","41.772210","440070132023059"
"-71.475858","41.772291","440070145021016"
"-71.345421","41.772530","440070107011016"
"-81.135831","41.772803","390852054001000"
"-124.199731","41.772930","060150001041002"
"-72.700581","41.772950","090035245022000"
"-87.636882","41.773106","170316809003013"
"-78.010725","41.773428","421059503001025"
"-72.192700","41.773570","090138811003007"
"-88.028681","41.773651","170438457013011"
"-81.142385","41.773961","390852054001001"
"-88.054120","41.774049","170438463141008"
"-87.594320","41.774050","170318344002014"
"-72.681719","41.774126","090035017001001"
"-87.697245","41.774222","170316608004004"
"-88.153453","41.774240","170438465041031"
"-87.947555","41.774264","170438455081000"
"-87.653346","41.774484","170316810001012"
"-72.687470","41.774496","090035246002001"
"-87.708448","41.774647","170316605003000"
"-87.809829","41.774842","170318204001020"
"-87.669748","41.775007","170316713001026"
"-71.531152","41.775109","440070146002039"
"-72.522227","41.775579","090035144005007"
"-87.729050","41.775580","170316503011016"
"-87.758257","41.775597","170316407004014"
"-80.363211","41.775656","420391103003041"
"-89.665112","41.776070","171950014002025"
"-87.789671","41.776422","170316405001011"
"-72.441932","41.776466","090135291003021"
"-87.641074","41.776569","170316809001007"
"-87.804380","41.776599","170318204003033"
"-111.821812","41.776949","490050004011002"
"-88.141116","41.776992","170438461033022"
"-87.999574","41.777242","170438456013003"
"-87.681367","41.777670","170316607001002"
"-88.149241","41.777750","170438465041017"
"-86.237690","41.777818","260210212001010"
"-71.146264","41.777848","250056441021002"
"-72.229857","41.778546","090138811005016"
"-89.684097","41.778764","171950015002015"
"-76.793273","41.779302","420159507003028"
"-111.829252","41.779306","490050004032036"
"-88.111357","41.779552","170438461034000"
"-87.616944","41.779607","170318425001000"
"-88.000068","41.779862","170438456013003"
"-88.250213","41.779894","170438464082003"
"-87.922495","41.779995","170438454011011"
"-87.718516","41.780017","170316501003012"
"-71.437864","41.780173","440070140001011"
"-87.691668","41.780573","170318350003014"
"-87.776588","41.780656","170316403006016"
"-87.787716","41.780745","170316404002018"
"-87.675320","41.781176","170316705001027"
"-88.020028","41.781258","170438457013000"
"-107.120442","41.781422","560079676001521"
"-72.313370","41.781426","090138502005004"
"-87.973520","41.781519","170438455092012"
"-86.245931","41.781678","260210211001011"
"-87.893621","41.781770","170318201011013"
"-87.672210","41.782051","170316706002004"
"-88.103826","41.782376","170438461031004"
"-72.313309","41.782391","090138502005004"
"-86.757637","41.782606","260210113011023"
"-72.529310","41.782707","090035144005000"
"-87.805328","41.782957","170318204002001"
"-87.591035","41.783027","170314201001011"
"-87.890661","41.783129","170318201011013"
"-72.534421","41.783360","090035144004007"
"-87.602718","41.783392","170314204001007"
"-111.812009","41.783431","490050004031010"
"-87.951123","41.783500","170438455024014"
"-73.687444","41.783567","360272000021015"
"-87.688321","41.783865","170318350005013"
"-71.937647","41.783917","090159051022016"
"-69.988591","41.783918","250010104002015"
"-87.648160","41.784140","170318348001006"
"-110.545251","41.784170","560239784003028"
"-88.156186","41.784217","170438464044006"
"-72.697711","41.784450","090035037001007"
"-87.657334","41.784478","170316709002004"
"-87.865825","41.784586","170318201041000"
"-71.956745","41.784661","090159051022020"
"-88.242809","41.784991","170438464092031"
"-87.608558","41.785398","170314205001002"
"-124.194609","41.785451","060150001063003"
"-71.935434","41.785488","090159051022016"
"-87.594294","41.786031","170314202001001"
"-88.279181","41.786060","170898529033006"
"-100.738997","41.786487","311719571001063"
"-87.732372","41.786716","170316203005005"
"-72.678196","41.786770","090035013002002"
"-72.521086","41.786865","090035144002004"
"-87.707692","41.787191","170316309002004"
"-88.251324","41.787469","170438464092035"
"-90.261261","41.787518","190450008002011"
"-87.932168","41.787761","170438454012000"
"-87.719779","41.787997","170316204003004"
"-90.261999","41.788113","190450008002011"
"-110.545198","41.788214","560239784003006"
"-88.144642","41.788518","170438461051025"
"-81.072181","41.788570","390852057014001"
"-72.147040","41.788620","090158150001015"
"-87.808766","41.788639","170318203003019"
"-72.509561","41.788720","090035143003000"
"-89.703102","41.789211","171950011022090"
"-87.623281","41.789630","170314005002002"
"-87.778775","41.789640","170315611006008"
"-81.067511","41.790020","390852057014001"
"-88.199068","41.790113","170438464122000"
"-88.066749","41.790146","170438460031010"
"-87.780354","41.790177","170315611006008"
"-76.784819","41.790192","420159507003000"
"-87.920072","41.790213","170438453001047"
"-88.153223","41.790333","170438464041004"
"-87.632031","41.790505","170318346002013"
"-88.211785","41.790559","170438464101015"
"-88.070828","41.790622","170438460033014"
"-87.672130","41.790670","170316704001021"
"-88.190617","41.790921","170438464121000"
"-87.689449","41.790948","170318351002004"
"-86.090136","41.790958","260270018023033"
"-90.255836","41.791254","190450008005033"
"-88.238731","41.791390","170438464081004"
"-87.724904","41.791584","170316203001002"
"-73.860067","41.792041","360271300042009"
"-87.594445","41.792299","170314112001007"
"-72.058935","41.792320","090158200001011"
"-87.712286","41.792772","170316309003003"
"-87.640972","41.793091","170318347003006"
"-87.688432","41.793296","170318351001002"
"-88.083765","41.793363","170438460042001"
"-72.494301","41.793410","090035149003000"
"-87.711236","41.793423","170316303002003"
"-87.649376","41.793566","170318347002001"
"-87.955366","41.793632","170438451004010"
"-87.690447","41.794498","170316305003012"
"-88.143316","41.794665","170438461062010"
"-73.127092","41.795092","090053108033015"
"-87.710984","41.795152","170316303002003"
"-74.745385","41.795305","361059507021005"
"-87.874626","41.795356","170318197001016"
"-72.366330","41.795480","090138501003014"
"-87.935875","41.795527","170438452003001"
"-95.204921","41.795540","191659601004024"
"-88.459122","41.795646","170898545041026"
"-87.642333","41.795845","170318438002019"
"-71.428710","41.796182","440070015001007"
"-85.638220","41.796243","261490414003042"
"-85.412330","41.796690","261490405001019"
"-72.525438","41.797210","090035142001006"
"-87.668454","41.797321","170316118002004"
"-87.659906","41.797507","170316119002014"
"-72.669677","41.797541","090035244001004"
"-71.316361","41.797657","250056322005023"
"-85.400218","41.797687","261490405002024"
"-72.709741","41.797885","090035038001004"
"-91.897685","41.797970","190959601001065"
"-87.616467","41.798114","170314003001003"
"-87.689316","41.798246","170316305004012"
"-87.592656","41.798256","170314107001007"
"-87.602477","41.798313","170314105001004"
"-88.039007","41.798524","170438460023035"
"-87.905057","41.798575","170318199003002"
"-71.410777","41.798577","440070005003002"
"-87.625084","41.798804","170318361002008"
"-92.067472","41.799013","190959602004022"
"-87.977861","41.799040","170438450004014"
"-72.304675","41.799313","090138813004018"
"-71.418251","41.799330","440070002001002"
"-80.067062","41.799420","420391102021038"
"-87.759720","41.799437","170315607002010"
"-86.608087","41.799706","260210114001040"
"-87.650319","41.799911","170316120002000"
"-87.974534","41.799997","170438450002006"
"-71.405631","41.800350","440070006001093"
"-111.825255","41.800482","490050004033016"
"-72.750537","41.800493","090034975001001"
"-87.927908","41.800776","170438453002031"
"-87.866302","41.800988","170318196004001"
"-87.612357","41.801058","170318361001000"
"-92.069565","41.801059","190959602003038"
"-87.757045","41.801356","170318208002023"
"-87.685776","41.801663","170316306001013"
"-87.955941","41.801792","170438451002005"
"-76.485951","41.801800","420159509003003"
"-72.244881","41.801970","090138812001025"
"-87.722419","41.802023","170315704002002"
"-87.625541","41.802240","170313818001010"
"-87.662032","41.802432","170316112002011"
"-87.672206","41.802495","170316114002002"
"-87.958644","41.802501","170438451002005"
"-85.636939","41.803054","261490414003007"
"-87.589208","41.803203","170313907002002"
"-87.992897","41.803743","170438448013014"
"-72.704177","41.803897","090035039002001"
"-71.428261","41.804503","440070003011007"
"-71.427053","41.804631","440070003011010"
"-87.594216","41.804861","170313906002003"
"-88.085873","41.805020","170438460043042"
"-71.425938","41.805046","440070003011010"
"-88.012460","41.805228","170438448021015"
"-87.725578","41.805234","170315703001017"
"-88.020018","41.805872","170438448021005"
"-87.937846","41.806004","170438452001002"
"-87.980401","41.806279","170438447013006"
"-87.828423","41.806547","170318192002026"
"-72.595493","41.806602","090034875005006"
"-88.016736","41.806806","170438448021003"
"-87.665701","41.807417","170316113001000"
"-87.642001","41.807474","170318438001006"
"-71.413500","41.807599","440070004001007"
"-87.677631","41.808220","170316115002000"
"-87.745980","41.808523","170315602002028"
"-89.709921","41.808606","171950009002022"
"-87.626702","41.808773","170313817001000"
"-87.671822","41.809625","170316103003016"
"-87.599431","41.809634","170313902002012"
"-73.131331","41.809760","090053102002013"
"-87.668883","41.809820","170316104001014"
"-87.814358","41.810436","170318191001014"
"-88.211018","41.810509","170438464111002"
"-72.470595","41.810826","090135305001015"
"-87.598880","41.811028","170313902001005"
"-85.410684","41.811138","261490408001023"
"-71.435301","41.811180","440070013002004"
"-87.894773","41.811283","170318198012011"
"-87.797340","41.811374","170318207002023"
"-87.880194","41.811611","170318197003004"
"-93.610254","41.811917","191530101011033"
"-73.120719","41.812090","090053101002008"
"-71.880701","41.812160","090159045002008"
"-71.428451","41.812240","440070012002016"
"-87.854341","41.812404","170318194004020"
"-87.841682","41.812519","170318194001010"
"-73.132474","41.812576","090053102002003"
"-87.699611","41.812663","170315805022008"
"-87.871720","41.812761","170318195002013"
"-85.402261","41.812810","261490408001014"
"-103.501380","41.812812","311579529001030"
"-87.643618","41.813016","170318426004008"
"-74.191454","41.813659","361119530002006"
"-71.732449","41.813829","440070133001034"
"-87.603144","41.813845","170313903002006"
"-87.907685","41.814866","170318199001009"
"-103.669520","41.815006","311579538003033"
"-88.020541","41.815185","170438448022005"
"-107.220870","41.815538","560079677001010"
"-112.117234","41.815630","490039602001040"
"-80.936811","41.815860","390070008021008"
"-73.110890","41.815879","090053101003005"
"-87.633728","41.815932","170318355002021"
"-87.690431","41.816120","170315806003000"
"-86.280481","41.816310","260210206002022"
"-87.786587","41.816943","170318207002003"
"-71.422391","41.817080","440070012001003"
"-87.598445","41.817116","170318364001013"
"-88.150541","41.817340","170438416061001"
"-71.435951","41.817600","440070010002008"
"-87.612225","41.818054","170313801001023"
"-87.694762","41.818240","170315805012006"
"-84.102779","41.818395","260910620003005"
"-93.613540","41.818450","191530101011033"
"-87.965358","41.818698","170438445022017"
"-72.284008","41.818772","090138813002000"
"-71.465522","41.818810","440070018006002"
"-86.240417","41.818819","260210207003040"
"-87.962131","41.818933","170438445022013"
"-87.876623","41.818966","170318197002003"
"-71.443651","41.819190","440070019002008"
"-71.354547","41.819406","440070103002001"
"-87.880557","41.819934","170318190003013"
"-81.060801","41.820070","390852057021026"
"-78.265344","41.820346","420834207003001"
"-71.421671","41.820899","440070011002002"
"-81.062711","41.821260","390852057022037"
"-90.759362","41.822050","190450010002043"
"-87.682131","41.822490","170316103003000"
"-97.450981","41.822720","311199613005013"
"-83.866726","41.822886","260910622001026"
"-87.711501","41.823660","170315803001017"
"-71.620252","41.823908","440070132022005"
"-87.691961","41.824326","170315801002008"
"-87.619755","41.824417","170318396002007"
"-97.458216","41.824519","311199613005032"
"-71.621253","41.824609","440070132022005"
"-86.301480","41.824769","260210204003005"
"-87.787362","41.825344","170318155004018"
"-90.527706","41.825577","190450009004001"
"-90.526022","41.825750","190450009004001"
"-111.824918","41.825804","490050002022012"
"-86.265661","41.825890","260210206003017"
"-87.851752","41.826112","170318188005042"
"-90.527221","41.826290","190450009004001"
"-72.524841","41.826630","090034872013005"
"-93.148785","41.826771","190990402002009"
"-87.619831","41.826910","170318396002007"
"-87.758924","41.826996","170318144002008"
"-73.014033","41.827044","090053061004015"
"-87.774929","41.827315","170318145002004"
"-88.064025","41.827427","170438427063038"
"-87.633251","41.828170","170313406001009"
"-87.796041","41.828196","170318154002022"
"-73.965261","41.828360","361119526003011"
"-87.833983","41.828517","170318158001007"
"-88.207980","41.828647","170438416042012"
"-87.830186","41.828720","170318157025009"
"-86.373885","41.828729","260210202006000"
"-87.692551","41.828938","170315801001012"
"-73.016066","41.829001","090053061004015"
"-87.667685","41.829024","170315907002006"
"-87.820762","41.829426","170318157025011"
"-90.220570","41.829468","190450004003007"
"-71.502561","41.829788","440070124015032"
"-87.671380","41.829820","170315906001000"
"-71.501931","41.829924","440070124015032"
"-87.821503","41.830217","170318157025011"
"-87.640988","41.830283","170318399001000"
"-87.613418","41.830516","170313511001000"
"-87.618976","41.830736","170318396002000"
"-86.241308","41.830852","260210209003005"
"-90.547647","41.831255","190450009001021"
"-87.865772","41.831259","170318189003013"
"-87.867483","41.831465","170318189003013"
"-111.821304","41.831587","490050002021008"
"-87.681216","41.831653","170318403003016"
"-88.071314","41.831997","170438427101010"
"-103.667642","41.832180","311579539003044"
"-86.362502","41.832497","260210202001011"
"-71.088697","41.833227","250056161002038"
"-89.473744","41.833227","171030003003027"
"-85.672814","41.833415","261490411013010"
"-88.148571","41.833680","170438416033019"
"-73.070392","41.833708","090053106011014"
"-73.035330","41.833725","090053061004001"
"-86.373987","41.833777","260210202001008"
"-85.662032","41.834057","261490411014053"
"-71.403261","41.834480","440070036022000"
"-71.120015","41.834666","250056151003016"
"-73.226802","41.834714","090052961003034"
"-71.114970","41.835102","250056151003031"
"-85.666804","41.835312","261490411013011"
"-86.233229","41.835328","260210209004000"
"-87.794889","41.835543","170318153004010"
"-85.667585","41.835594","261490411013011"
"-87.955111","41.835790","170438446012024"
"-86.237838","41.835839","260210209001029"
"-87.618651","41.835930","170318395001007"
"-70.605033","41.836006","250235309021022"
"-87.760006","41.836116","170318143002009"
"-71.332554","41.836149","250056321004013"
"-87.759188","41.836247","170318143002010"
"-87.807545","41.836354","170318157013012"
"-88.041840","41.836372","170438427093014"
"-90.205801","41.836781","190450003004000"
"-72.817391","41.837390","090034661022004"
"-87.856061","41.837411","170318186002030"
"-90.838734","41.837564","190450010004010"
"-71.403870","41.837576","440070031001006"
"-84.745450","41.837696","260590504005029"
"-88.086007","41.837869","170438427022000"
"-87.718940","41.837914","170313017021006"
"-75.866076","41.837971","421150326002017"
"-87.750114","41.838209","170318142004001"
"-87.927396","41.838211","170438446022014"
"-87.654032","41.838222","170316006001004"
"-89.300411","41.838230","171030002001045"
"-88.140509","41.838241","170438426012015"
"-72.744471","41.838260","090034713004003"
"-87.717458","41.838274","170313017021006"
"-86.611207","41.838669","260210112021083"
"-86.611235","41.839114","260210112021083"
"-71.116763","41.839212","250056151003003"
"-87.641091","41.839477","170318401002017"
"-87.618747","41.839716","170318392002005"
"-87.725322","41.840073","170313018032000"
"-87.819215","41.840238","170318157011010"
"-89.296351","41.840354","171030002001027"
"-94.080852","41.840631","190490503001003"
"-69.974059","41.840926","250010103062045"
"-87.964815","41.841063","170438445021007"
"-111.853048","41.841451","490050002011044"
"-87.735361","41.841512","170313018012022"
"-87.705270","41.841534","170318408001010"
"-84.743985","41.841691","260590504005018"
"-75.843833","41.841888","421150326004011"
"-87.706326","41.842201","170318408001008"
"-71.911121","41.842556","090159044002005"
"-87.773218","41.842744","170318140003015"
"-87.717384","41.842791","170313017011004"
"-88.044496","41.842806","170438427081001"
"-80.823651","41.843050","390070007031009"
"-97.455074","41.843368","311199613004100"
"-87.787941","41.843572","170318151003030"
"-94.095247","41.843688","190490503002038"
"-90.203121","41.843816","190450003001002"
"-87.641225","41.844195","170318401001007"
"-87.781868","41.844707","170318152001010"
"-71.334125","41.844914","250056321004007"
"-99.068730","41.845300","310719732001089"
"-87.732272","41.845554","170313018012003"
"-87.684111","41.845640","170318413003017"
"-90.216795","41.845703","190450005004003"
"-87.714836","41.845780","170313006002015"
"-87.795608","41.845891","170318148004013"
"-85.314534","41.846022","261490416002024"
"-87.800011","41.846128","170318148005003"
"-87.846889","41.846356","170318180002020"
"-87.773157","41.846760","170318140002010"
"-86.166601","41.846860","260270015004009"
"-86.171489","41.847452","260270015004009"
"-87.699742","41.847590","170313011001004"
"-70.946411","41.847600","250235401012028"
"-71.255750","41.847600","250056331001033"
"-79.137970","41.847750","421239707001023"
"-71.419923","41.847802","440070029004006"
"-87.681046","41.847979","170318413003000"
"-71.252550","41.848160","250056331001033"
"-122.468739","41.848529","060930003002031"
"-87.698075","41.848535","170318407002007"
"-87.708437","41.848628","170313008001014"
"-87.766384","41.848662","170318139001013"
"-87.746760","41.848977","170318138011002"
"-87.747459","41.849230","170318138011002"
"-71.883787","41.849253","090159044001025"
"-87.687407","41.849452","170318413002002"
"-87.758582","41.849458","170318138023002"
"-87.625145","41.849588","170318410001020"
"-88.063221","41.849820","170438427103000"
"-87.704631","41.850493","170313009002002"
"-87.673645","41.850571","170318432002070"
"-79.325010","41.850610","421239705003000"
"-71.427104","41.850613","440070027001001"
"-72.301750","41.851090","090138401004012"
"-88.129995","41.851174","170438426043007"
"-88.055912","41.851330","170438427061012"
"-71.897487","41.851394","090159044001011"
"-71.197130","41.852050","250056151002006"
"-88.096130","41.852155","170438427033008"
"-72.666809","41.852319","090034731002008"
"-87.712488","41.852376","170318447001009"
"-87.696130","41.852605","170318407001008"
"-87.683393","41.852758","170318412002024"
"-87.664435","41.852825","170313107001017"
"-88.109028","41.852938","170438426021003"
"-89.496577","41.853202","171030005002021"
"-88.019968","41.853535","170438443042010"
"-88.017809","41.853759","170438443042010"
"-87.962083","41.853925","170438445012034"
"-87.985890","41.854414","170438443062003"
"-87.647912","41.854451","170313103001021"
"-87.759925","41.854669","170318136001002"
"-72.491228","41.855612","090135303011007"
"-75.377301","41.855650","421279602001150"
"-87.658114","41.855654","170313106003002"
"-87.667138","41.856112","170313108002007"
"-93.925996","41.856229","190490501003045"
"-87.730639","41.856529","170312925003011"
"-87.994695","41.856693","170438443092021"
"-72.482495","41.856901","090135303013000"
"-88.191627","41.856904","170438416032004"
"-72.482331","41.856930","090135303013000"
"-87.771589","41.857058","170318134004009"
"-88.108640","41.857146","170438425002013"
"-90.928854","41.857361","190314501003024"
"-79.135508","41.857544","421239710002014"
"-84.978395","41.857545","260239510001013"
"-79.135499","41.857553","421239710002014"
"-87.785289","41.857597","170318150003002"
"-87.675254","41.857869","170313109001002"
"-87.800969","41.857986","170318147003017"
"-87.652366","41.858538","170313104001002"
"-87.708332","41.858610","170318415002021"
"-87.715820","41.858634","170312922002002"
"-87.662376","41.858902","170313106001012"
"-69.969000","41.859012","250010103063001"
"-76.241804","41.859204","420159501002048"
"-87.854461","41.859736","170318180001055"
"-88.299405","41.859777","170898528032016"
"-87.784073","41.860029","170318146003000"
"-87.749661","41.860066","170318133012006"
"-87.731658","41.860262","170312909003017"
"-87.793261","41.860890","170318147002002"
"-72.431660","41.861360","090135301001005"
"-87.709198","41.861799","170318415002004"
"-87.703284","41.862009","170318431001020"
"-87.771755","41.862027","170318134006005"
"-88.054535","41.862250","170438421003015"
"-106.559683","41.862268","560079681001664"
"-76.237661","41.862370","420159501002048"
"-87.806850","41.862672","170318161003004"
"-87.713000","41.862970","170312912002005"
"-87.659661","41.863140","170318429001059"
"-84.470982","41.863142","260590510003008"
"-103.646216","41.863473","311579537001004"
"-88.124333","41.863537","170438426032024"
"-71.493286","41.863559","440070123001021"
"-84.471840","41.863580","260590510003008"
"-72.338250","41.864058","090135331021007"
"-87.748594","41.864262","170318133022006"
"-84.350643","41.864265","260910618001013"
"-84.346710","41.864307","260910618001007"
"-87.701281","41.864410","170318431001005"
"-87.666657","41.864460","170318429001009"
"-87.668579","41.864489","170318429001009"
"-88.136471","41.864788","170438426044000"
"-87.725076","41.864938","170318387003008"
"-87.653867","41.865216","170312838001000"
"-72.449786","41.866060","090135302002006"
"-88.019005","41.866299","170438442012000"
"-87.628956","41.866377","170313302002005"
"-124.149041","41.866635","060150002013038"
"-87.706621","41.866710","170318430001008"
"-87.676096","41.866960","170318382002024"
"-88.073535","41.867185","170438423002009"
"-85.200622","41.867415","260239512003044"
"-84.019949","41.867580","260910617011010"
"-88.111055","41.867602","170438425001033"
"-87.900645","41.867654","170318184012009"
"-87.769991","41.867819","170318314002023"
"-87.680852","41.867844","170318382002021"
"-87.783044","41.867945","170318131003006"
"-84.019632","41.868004","260910617011010"
"-88.131602","41.868124","170438426032010"
"-88.143978","41.868141","170438426031023"
"-87.795483","41.868169","170318132003002"
"-87.960199","41.868184","170438446013009"
"-87.664441","41.868520","170312831001001"
"-84.020029","41.868559","260910617011010"
"-87.850353","41.868663","170318179001016"
"-87.969241","41.868803","170438445011020"
"-71.384812","41.868994","440070166001009"
"-72.462230","41.869040","090135302001005"
"-72.734261","41.869640","090034715001004"
"-87.811861","41.869699","170318161005004"
"-87.811844","41.869710","170318161005004"
"-87.726923","41.869719","170312610002025"
"-88.104388","41.869815","170438425001022"
"-87.939953","41.869879","170438441002013"
"-87.902840","41.870000","170318184011018"
"-71.549539","41.870335","440070127021009"
"-87.702131","41.870350","170318373001016"
"-87.718408","41.870418","170312705001037"
"-88.203253","41.870478","170438415032005"
"-87.985712","41.870498","170438443071002"
"-87.699703","41.870792","170312718001014"
"-87.733007","41.870960","170312610001010"
"-87.946219","41.871445","170438441002004"
"-80.815561","41.871450","390070006033048"
"-72.500332","41.871590","090135351013004"
"-87.653362","41.871628","170318333001017"
"-103.660075","41.871654","311579535001004"
"-72.500951","41.871674","090135351013004"
"-93.914595","41.871808","190150206001198"
"-87.683533","41.871947","170318382001001"
"-80.816121","41.871970","390070006033048"
"-85.187713","41.872041","260239512002020"
"-106.565476","41.872046","560079681002658"
"-88.321400","41.872180","170898526061023"
"-88.053343","41.872336","170438421004003"
"-87.752724","41.872457","170318314001005"
"-80.816121","41.872550","390070006033048"
"-72.262866","41.872761","090138401002009"
"-87.845306","41.872864","170318177003017"
"-88.201528","41.873352","170438415031011"
"-88.012532","41.873364","170438442014002"
"-86.610338","41.873397","260210112011044"
"-75.725138","41.873446","421150325002027"
"-87.749701","41.873500","170312522013012"
"-80.815691","41.873970","390070006033048"
"-87.843998","41.873985","170318177003015"
"-87.701650","41.874030","170312712001027"
"-80.815815","41.874086","390070006033048"
"-87.874410","41.874240","170318171013019"
"-103.658330","41.874999","311579534002032"
"-88.214703","41.875214","170438415013018"
"-87.941584","41.875501","170438441001004"
"-71.371024","41.875563","440070171002010"
"-88.021590","41.875633","170438435001016"
"-87.782009","41.875814","170318130003004"
"-79.970375","41.876125","420490121005007"
"-87.875972","41.876247","170318171012022"
"-87.809593","41.876309","170318160002011"
"-73.341638","41.876739","090052632001023"
"-93.822060","41.877040","190150205002025"
"-87.705375","41.877092","170312712001021"
"-71.035820","41.877160","250056141021020"
"-87.683403","41.877171","170318380001012"
"-87.682111","41.877340","170318380001012"
"-72.966543","41.877810","090053061002017"
"-92.784134","41.877943","191279504004002"
