"Code","GeoFips","GeoName","CL_UNIT","UNIT_MULT","DataValue_2024","year","line","table","DataValue_2023","DataValue_2022","DataValue_2021","DataValue_2020","DataValue_2019"
"SAPCE2-12","23000","Maine","Dollars","0",NA,2021,12,"SAPCE2",NA,NA,4582,NA,NA
"SAPCE2-12","24000","Maryland","Dollars","0",NA,2021,12,"SAPCE2",NA,NA,4320,NA,NA
"SAPCE2-12","25000","Massachusetts","Dollars","0",NA,2021,12,"SAPCE2",NA,NA,4653,NA,NA
"SAPCE2-12","26000","Michigan","Dollars","0",NA,2021,12,"SAPCE2",NA,NA,3904,NA,NA
"SAPCE2-12","27000","Minnesota","Dollars","0",NA,2021,12,"SAPCE2",NA,NA,3266,NA,NA
"SAPCE2-12","28000","Mississippi","Dollars","0",NA,2021,12,"SAPCE2",NA,NA,3611,NA,NA
"SAPCE2-12","29000","Missouri","Dollars","0",NA,2021,12,"SAPCE2",NA,NA,4057,NA,NA
"SAPCE2-12","30000","Montana","Dollars","0",NA,2021,12,"SAPCE2",NA,NA,3447,NA,NA
"SAPCE2-12","31000","Nebraska","Dollars","0",NA,2021,12,"SAPCE2",NA,NA,3576,NA,NA
"SAPCE2-12","32000","Nevada","Dollars","0",NA,2021,12,"SAPCE2",NA,NA,4070,NA,NA
"SAPCE2-12","33000","New Hampshire","Dollars","0",NA,2021,12,"SAPCE2",NA,NA,4268,NA,NA
"SAPCE2-12","34000","New Jersey","Dollars","0",NA,2021,12,"SAPCE2",NA,NA,5289,NA,NA
"SAPCE2-12","35000","New Mexico","Dollars","0",NA,2021,12,"SAPCE2",NA,NA,3207,NA,NA
"SAPCE2-12","36000","New York","Dollars","0",NA,2021,12,"SAPCE2",NA,NA,4864,NA,NA
"SAPCE2-12","37000","North Carolina","Dollars","0",NA,2021,12,"SAPCE2",NA,NA,4073,NA,NA
"SAPCE2-12","38000","North Dakota","Dollars","0",NA,2021,12,"SAPCE2",NA,NA,3922,NA,NA
"SAPCE2-12","39000","Ohio","Dollars","0",NA,2021,12,"SAPCE2",NA,NA,3947,NA,NA
"SAPCE2-12","40000","Oklahoma","Dollars","0",NA,2021,12,"SAPCE2",NA,NA,3441,NA,NA
"SAPCE2-12","41000","Oregon","Dollars","0",NA,2021,12,"SAPCE2",NA,NA,3394,NA,NA
"SAPCE2-12","42000","Pennsylvania","Dollars","0",NA,2021,12,"SAPCE2",NA,NA,4328,NA,NA
"SAPCE2-12","44000","Rhode Island","Dollars","0",NA,2021,12,"SAPCE2",NA,NA,4024,NA,NA
"SAPCE2-12","45000","South Carolina","Dollars","0",NA,2021,12,"SAPCE2",NA,NA,4014,NA,NA
"SAPCE2-12","46000","South Dakota","Dollars","0",NA,2021,12,"SAPCE2",NA,NA,3361,NA,NA
"SAPCE2-12","47000","Tennessee","Dollars","0",NA,2021,12,"SAPCE2",NA,NA,4240,NA,NA
"SAPCE2-12","48000","Texas","Dollars","0",NA,2021,12,"SAPCE2",NA,NA,4044,NA,NA
"SAPCE2-12","49000","Utah","Dollars","0",NA,2021,12,"SAPCE2",NA,NA,3442,NA,NA
"SAPCE2-12","50000","Vermont","Dollars","0",NA,2021,12,"SAPCE2",NA,NA,4027,NA,NA
"SAPCE2-12","51000","Virginia","Dollars","0",NA,2021,12,"SAPCE2",NA,NA,4212,NA,NA
"SAPCE2-12","53000","Washington","Dollars","0",NA,2021,12,"SAPCE2",NA,NA,3603,NA,NA
"SAPCE2-12","54000","West Virginia","Dollars","0",NA,2021,12,"SAPCE2",NA,NA,3638,NA,NA
"SAPCE2-12","55000","Wisconsin","Dollars","0",NA,2021,12,"SAPCE2",NA,NA,3825,NA,NA
"SAPCE2-12","56000","Wyoming","Dollars","0",NA,2021,12,"SAPCE2",NA,NA,3309,NA,NA
"SAPCE2-12","91000","New England","Dollars","0",NA,2021,12,"SAPCE2",NA,NA,4552,NA,NA
"SAPCE2-12","92000","Mideast","Dollars","0",NA,2021,12,"SAPCE2",NA,NA,4716,NA,NA
"SAPCE2-12","93000","Great Lakes","Dollars","0",NA,2021,12,"SAPCE2",NA,NA,4039,NA,NA
"SAPCE2-12","94000","Plains","Dollars","0",NA,2021,12,"SAPCE2",NA,NA,3632,NA,NA
"SAPCE2-12","95000","Southeast","Dollars","0",NA,2021,12,"SAPCE2",NA,NA,4061,NA,NA
"SAPCE2-12","96000","Southwest","Dollars","0",NA,2021,12,"SAPCE2",NA,NA,3947,NA,NA
"SAPCE2-12","97000","Rocky Mountain","Dollars","0",NA,2021,12,"SAPCE2",NA,NA,3729,NA,NA
"SAPCE2-12","98000","Far West","Dollars","0",NA,2021,12,"SAPCE2",NA,NA,3730,NA,NA
"SAPCE2-13","00000","United States","Dollars","0",NA,2021,13,"SAPCE2",NA,NA,31979,NA,NA
"SAPCE2-13","01000","Alabama","Dollars","0",NA,2021,13,"SAPCE2",NA,NA,24134,NA,NA
"SAPCE2-13","02000","Alaska","Dollars","0",NA,2021,13,"SAPCE2",NA,NA,37631,NA,NA
"SAPCE2-13","04000","Arizona","Dollars","0",NA,2021,13,"SAPCE2",NA,NA,29693,NA,NA
"SAPCE2-13","05000","Arkansas","Dollars","0",NA,2021,13,"SAPCE2",NA,NA,24772,NA,NA
"SAPCE2-13","06000","California","Dollars","0",NA,2021,13,"SAPCE2",NA,NA,38316,NA,NA
"SAPCE2-13","08000","Colorado","Dollars","0",NA,2021,13,"SAPCE2",NA,NA,35719,NA,NA
"SAPCE2-13","09000","Connecticut","Dollars","0",NA,2021,13,"SAPCE2",NA,NA,39528,NA,NA
"SAPCE2-13","10000","Delaware","Dollars","0",NA,2021,13,"SAPCE2",NA,NA,33900,NA,NA
"SAPCE2-13","11000","District of Columbia","Dollars","0",NA,2021,13,"SAPCE2",NA,NA,55878,NA,NA
"SAPCE2-13","12000","Florida","Dollars","0",NA,2021,13,"SAPCE2",NA,NA,33748,NA,NA
"SAPCE2-13","13000","Georgia","Dollars","0",NA,2021,13,"SAPCE2",NA,NA,27436,NA,NA
"SAPCE2-13","15000","Hawaii","Dollars","0",NA,2021,13,"SAPCE2",NA,NA,34385,NA,NA
"SAPCE2-13","16000","Idaho","Dollars","0",NA,2021,13,"SAPCE2",NA,NA,24580,NA,NA
"SAPCE2-13","17000","Illinois","Dollars","0",NA,2021,13,"SAPCE2",NA,NA,32879,NA,NA
"SAPCE2-13","18000","Indiana","Dollars","0",NA,2021,13,"SAPCE2",NA,NA,27191,NA,NA
"SAPCE2-13","19000","Iowa","Dollars","0",NA,2021,13,"SAPCE2",NA,NA,26421,NA,NA
"SAPCE2-13","20000","Kansas","Dollars","0",NA,2021,13,"SAPCE2",NA,NA,27758,NA,NA
"SAPCE2-13","21000","Kentucky","Dollars","0",NA,2021,13,"SAPCE2",NA,NA,25850,NA,NA
"SAPCE2-13","22000","Louisiana","Dollars","0",NA,2021,13,"SAPCE2",NA,NA,26922,NA,NA
"SAPCE2-13","23000","Maine","Dollars","0",NA,2021,13,"SAPCE2",NA,NA,33815,NA,NA
"SAPCE2-13","24000","Maryland","Dollars","0",NA,2021,13,"SAPCE2",NA,NA,32940,NA,NA
"SAPCE2-13","25000","Massachusetts","Dollars","0",NA,2021,13,"SAPCE2",NA,NA,41687,NA,NA
"SAPCE2-13","26000","Michigan","Dollars","0",NA,2021,13,"SAPCE2",NA,NA,30532,NA,NA
"SAPCE2-13","27000","Minnesota","Dollars","0",NA,2021,13,"SAPCE2",NA,NA,32794,NA,NA
"SAPCE2-13","28000","Mississippi","Dollars","0",NA,2021,13,"SAPCE2",NA,NA,22551,NA,NA
"SAPCE2-13","29000","Missouri","Dollars","0",NA,2021,13,"SAPCE2",NA,NA,29114,NA,NA
"SAPCE2-13","30000","Montana","Dollars","0",NA,2021,13,"SAPCE2",NA,NA,30930,NA,NA
"SAPCE2-13","31000","Nebraska","Dollars","0",NA,2021,13,"SAPCE2",NA,NA,29417,NA,NA
"SAPCE2-13","32000","Nevada","Dollars","0",NA,2021,13,"SAPCE2",NA,NA,29771,NA,NA
"SAPCE2-13","33000","New Hampshire","Dollars","0",NA,2021,13,"SAPCE2",NA,NA,38007,NA,NA
"SAPCE2-13","34000","New Jersey","Dollars","0",NA,2021,13,"SAPCE2",NA,NA,37556,NA,NA
"SAPCE2-13","35000","New Mexico","Dollars","0",NA,2021,13,"SAPCE2",NA,NA,25781,NA,NA
"SAPCE2-13","36000","New York","Dollars","0",NA,2021,13,"SAPCE2",NA,NA,37741,NA,NA
"SAPCE2-13","37000","North Carolina","Dollars","0",NA,2021,13,"SAPCE2",NA,NA,27512,NA,NA
"SAPCE2-13","38000","North Dakota","Dollars","0",NA,2021,13,"SAPCE2",NA,NA,32827,NA,NA
"SAPCE2-13","39000","Ohio","Dollars","0",NA,2021,13,"SAPCE2",NA,NA,28618,NA,NA
"SAPCE2-13","40000","Oklahoma","Dollars","0",NA,2021,13,"SAPCE2",NA,NA,24279,NA,NA
"SAPCE2-13","41000","Oregon","Dollars","0",NA,2021,13,"SAPCE2",NA,NA,30492,NA,NA
"SAPCE2-13","42000","Pennsylvania","Dollars","0",NA,2021,13,"SAPCE2",NA,NA,32628,NA,NA
"SAPCE2-13","44000","Rhode Island","Dollars","0",NA,2021,13,"SAPCE2",NA,NA,33829,NA,NA
"SAPCE2-13","45000","South Carolina","Dollars","0",NA,2021,13,"SAPCE2",NA,NA,26740,NA,NA
"SAPCE2-13","46000","South Dakota","Dollars","0",NA,2021,13,"SAPCE2",NA,NA,31794,NA,NA
"SAPCE2-13","47000","Tennessee","Dollars","0",NA,2021,13,"SAPCE2",NA,NA,27485,NA,NA
"SAPCE2-13","48000","Texas","Dollars","0",NA,2021,13,"SAPCE2",NA,NA,28722,NA,NA
"SAPCE2-13","49000","Utah","Dollars","0",NA,2021,13,"SAPCE2",NA,NA,25796,NA,NA
"SAPCE2-13","50000","Vermont","Dollars","0",NA,2021,13,"SAPCE2",NA,NA,34827,NA,NA
"SAPCE2-13","51000","Virginia","Dollars","0",NA,2021,13,"SAPCE2",NA,NA,31433,NA,NA
"SAPCE2-13","53000","Washington","Dollars","0",NA,2021,13,"SAPCE2",NA,NA,35383,NA,NA
"SAPCE2-13","54000","West Virginia","Dollars","0",NA,2021,13,"SAPCE2",NA,NA,27373,NA,NA
"SAPCE2-13","55000","Wisconsin","Dollars","0",NA,2021,13,"SAPCE2",NA,NA,29563,NA,NA
"SAPCE2-13","56000","Wyoming","Dollars","0",NA,2021,13,"SAPCE2",NA,NA,32697,NA,NA
"SAPCE2-13","91000","New England","Dollars","0",NA,2021,13,"SAPCE2",NA,NA,39252,NA,NA
"SAPCE2-13","92000","Mideast","Dollars","0",NA,2021,13,"SAPCE2",NA,NA,35947,NA,NA
"SAPCE2-13","93000","Great Lakes","Dollars","0",NA,2021,13,"SAPCE2",NA,NA,30083,NA,NA
"SAPCE2-13","94000","Plains","Dollars","0",NA,2021,13,"SAPCE2",NA,NA,29775,NA,NA
"SAPCE2-13","95000","Southeast","Dollars","0",NA,2021,13,"SAPCE2",NA,NA,28846,NA,NA
"SAPCE2-13","96000","Southwest","Dollars","0",NA,2021,13,"SAPCE2",NA,NA,28329,NA,NA
"SAPCE2-13","97000","Rocky Mountain","Dollars","0",NA,2021,13,"SAPCE2",NA,NA,30901,NA,NA
"SAPCE2-13","98000","Far West","Dollars","0",NA,2021,13,"SAPCE2",NA,NA,36739,NA,NA
"SAPCE2-14","00000","United States","Dollars","0",NA,2021,14,"SAPCE2",NA,NA,30653,NA,NA
"SAPCE2-14","01000","Alabama","Dollars","0",NA,2021,14,"SAPCE2",NA,NA,23676,NA,NA
"SAPCE2-14","02000","Alaska","Dollars","0",NA,2021,14,"SAPCE2",NA,NA,34868,NA,NA
"SAPCE2-14","04000","Arizona","Dollars","0",NA,2021,14,"SAPCE2",NA,NA,29025,NA,NA
"SAPCE2-14","05000","Arkansas","Dollars","0",NA,2021,14,"SAPCE2",NA,NA,23521,NA,NA
"SAPCE2-14","06000","California","Dollars","0",NA,2021,14,"SAPCE2",NA,NA,36676,NA,NA
"SAPCE2-14","08000","Colorado","Dollars","0",NA,2021,14,"SAPCE2",NA,NA,34675,NA,NA
"SAPCE2-14","09000","Connecticut","Dollars","0",NA,2021,14,"SAPCE2",NA,NA,37265,NA,NA
"SAPCE2-14","10000","Delaware","Dollars","0",NA,2021,14,"SAPCE2",NA,NA,32553,NA,NA
"SAPCE2-14","11000","District of Columbia","Dollars","0",NA,2021,14,"SAPCE2",NA,NA,53674,NA,NA
"SAPCE2-14","12000","Florida","Dollars","0",NA,2021,14,"SAPCE2",NA,NA,33557,NA,NA
"SAPCE2-14","13000","Georgia","Dollars","0",NA,2021,14,"SAPCE2",NA,NA,27223,NA,NA
"SAPCE2-14","15000","Hawaii","Dollars","0",NA,2021,14,"SAPCE2",NA,NA,32414,NA,NA
"SAPCE2-14","16000","Idaho","Dollars","0",NA,2021,14,"SAPCE2",NA,NA,24132,NA,NA
"SAPCE2-14","17000","Illinois","Dollars","0",NA,2021,14,"SAPCE2",NA,NA,30758,NA,NA
"SAPCE2-14","18000","Indiana","Dollars","0",NA,2021,14,"SAPCE2",NA,NA,25838,NA,NA
"SAPCE2-14","19000","Iowa","Dollars","0",NA,2021,14,"SAPCE2",NA,NA,24960,NA,NA
"SAPCE2-14","20000","Kansas","Dollars","0",NA,2021,14,"SAPCE2",NA,NA,26681,NA,NA
"SAPCE2-14","21000","Kentucky","Dollars","0",NA,2021,14,"SAPCE2",NA,NA,24762,NA,NA
"SAPCE2-14","22000","Louisiana","Dollars","0",NA,2021,14,"SAPCE2",NA,NA,26192,NA,NA
"SAPCE2-14","23000","Maine","Dollars","0",NA,2021,14,"SAPCE2",NA,NA,31222,NA,NA
"SAPCE2-14","24000","Maryland","Dollars","0",NA,2021,14,"SAPCE2",NA,NA,31534,NA,NA
"SAPCE2-14","25000","Massachusetts","Dollars","0",NA,2021,14,"SAPCE2",NA,NA,39539,NA,NA
"SAPCE2-14","26000","Michigan","Dollars","0",NA,2021,14,"SAPCE2",NA,NA,28368,NA,NA
"SAPCE2-14","27000","Minnesota","Dollars","0",NA,2021,14,"SAPCE2",NA,NA,30903,NA,NA
"SAPCE2-14","28000","Mississippi","Dollars","0",NA,2021,14,"SAPCE2",NA,NA,21903,NA,NA
"SAPCE2-14","29000","Missouri","Dollars","0",NA,2021,14,"SAPCE2",NA,NA,27849,NA,NA
"SAPCE2-14","30000","Montana","Dollars","0",NA,2021,14,"SAPCE2",NA,NA,29373,NA,NA
"SAPCE2-14","31000","Nebraska","Dollars","0",NA,2021,14,"SAPCE2",NA,NA,27996,NA,NA
"SAPCE2-14","32000","Nevada","Dollars","0",NA,2021,14,"SAPCE2",NA,NA,28369,NA,NA
"SAPCE2-14","33000","New Hampshire","Dollars","0",NA,2021,14,"SAPCE2",NA,NA,35577,NA,NA
"SAPCE2-14","34000","New Jersey","Dollars","0",NA,2021,14,"SAPCE2",NA,NA,34380,NA,NA
"SAPCE2-14","35000","New Mexico","Dollars","0",NA,2021,14,"SAPCE2",NA,NA,24549,NA,NA
"SAPCE2-14","36000","New York","Dollars","0",NA,2021,14,"SAPCE2",NA,NA,35840,NA,NA
"SAPCE2-14","37000","North Carolina","Dollars","0",NA,2021,14,"SAPCE2",NA,NA,27510,NA,NA
"SAPCE2-14","38000","North Dakota","Dollars","0",NA,2021,14,"SAPCE2",NA,NA,30721,NA,NA
"SAPCE2-14","39000","Ohio","Dollars","0",NA,2021,14,"SAPCE2",NA,NA,26724,NA,NA
"SAPCE2-14","40000","Oklahoma","Dollars","0",NA,2021,14,"SAPCE2",NA,NA,24059,NA,NA
"SAPCE2-14","41000","Oregon","Dollars","0",NA,2021,14,"SAPCE2",NA,NA,29164,NA,NA
"SAPCE2-14","42000","Pennsylvania","Dollars","0",NA,2021,14,"SAPCE2",NA,NA,30748,NA,NA
"SAPCE2-14","44000","Rhode Island","Dollars","0",NA,2021,14,"SAPCE2",NA,NA,31846,NA,NA
"SAPCE2-14","45000","South Carolina","Dollars","0",NA,2021,14,"SAPCE2",NA,NA,26144,NA,NA
"SAPCE2-14","46000","South Dakota","Dollars","0",NA,2021,14,"SAPCE2",NA,NA,29827,NA,NA
"SAPCE2-14","47000","Tennessee","Dollars","0",NA,2021,14,"SAPCE2",NA,NA,26975,NA,NA
"SAPCE2-14","48000","Texas","Dollars","0",NA,2021,14,"SAPCE2",NA,NA,27866,NA,NA
"SAPCE2-14","49000","Utah","Dollars","0",NA,2021,14,"SAPCE2",NA,NA,24780,NA,NA
"SAPCE2-14","50000","Vermont","Dollars","0",NA,2021,14,"SAPCE2",NA,NA,32152,NA,NA
"SAPCE2-14","51000","Virginia","Dollars","0",NA,2021,14,"SAPCE2",NA,NA,30630,NA,NA
"SAPCE2-14","53000","Washington","Dollars","0",NA,2021,14,"SAPCE2",NA,NA,33565,NA,NA
"SAPCE2-14","54000","West Virginia","Dollars","0",NA,2021,14,"SAPCE2",NA,NA,25475,NA,NA
"SAPCE2-14","55000","Wisconsin","Dollars","0",NA,2021,14,"SAPCE2",NA,NA,27682,NA,NA
"SAPCE2-14","56000","Wyoming","Dollars","0",NA,2021,14,"SAPCE2",NA,NA,31777,NA,NA
"SAPCE2-14","91000","New England","Dollars","0",NA,2021,14,"SAPCE2",NA,NA,37000,NA,NA
"SAPCE2-14","92000","Mideast","Dollars","0",NA,2021,14,"SAPCE2",NA,NA,33884,NA,NA
"SAPCE2-14","93000","Great Lakes","Dollars","0",NA,2021,14,"SAPCE2",NA,NA,28150,NA,NA
"SAPCE2-14","94000","Plains","Dollars","0",NA,2021,14,"SAPCE2",NA,NA,28268,NA,NA
"SAPCE2-14","95000","Southeast","Dollars","0",NA,2021,14,"SAPCE2",NA,NA,28383,NA,NA
"SAPCE2-14","96000","Southwest","Dollars","0",NA,2021,14,"SAPCE2",NA,NA,27545,NA,NA
"SAPCE2-14","97000","Rocky Mountain","Dollars","0",NA,2021,14,"SAPCE2",NA,NA,29914,NA,NA
"SAPCE2-14","98000","Far West","Dollars","0",NA,2021,14,"SAPCE2",NA,NA,35088,NA,NA
"SAPCE2-15","00000","United States","Dollars","0",NA,2021,15,"SAPCE2",NA,NA,8560,NA,NA
"SAPCE2-15","01000","Alabama","Dollars","0",NA,2021,15,"SAPCE2",NA,NA,6563,NA,NA
"SAPCE2-15","02000","Alaska","Dollars","0",NA,2021,15,"SAPCE2",NA,NA,8559,NA,NA
"SAPCE2-15","04000","Arizona","Dollars","0",NA,2021,15,"SAPCE2",NA,NA,8780,NA,NA
"SAPCE2-15","05000","Arkansas","Dollars","0",NA,2021,15,"SAPCE2",NA,NA,6249,NA,NA
"SAPCE2-15","06000","California","Dollars","0",NA,2021,15,"SAPCE2",NA,NA,10485,NA,NA
"SAPCE2-15","08000","Colorado","Dollars","0",NA,2021,15,"SAPCE2",NA,NA,10621,NA,NA
"SAPCE2-15","09000","Connecticut","Dollars","0",NA,2021,15,"SAPCE2",NA,NA,9899,NA,NA
"SAPCE2-15","10000","Delaware","Dollars","0",NA,2021,15,"SAPCE2",NA,NA,9022,NA,NA
"SAPCE2-15","11000","District of Columbia","Dollars","0",NA,2021,15,"SAPCE2",NA,NA,13765,NA,NA
"SAPCE2-15","12000","Florida","Dollars","0",NA,2021,15,"SAPCE2",NA,NA,9913,NA,NA
"SAPCE2-15","13000","Georgia","Dollars","0",NA,2021,15,"SAPCE2",NA,NA,7543,NA,NA
"SAPCE2-15","15000","Hawaii","Dollars","0",NA,2021,15,"SAPCE2",NA,NA,10238,NA,NA
"SAPCE2-15","16000","Idaho","Dollars","0",NA,2021,15,"SAPCE2",NA,NA,7525,NA,NA
"SAPCE2-15","17000","Illinois","Dollars","0",NA,2021,15,"SAPCE2",NA,NA,8043,NA,NA
"SAPCE2-15","18000","Indiana","Dollars","0",NA,2021,15,"SAPCE2",NA,NA,6811,NA,NA
"SAPCE2-15","19000","Iowa","Dollars","0",NA,2021,15,"SAPCE2",NA,NA,6792,NA,NA
"SAPCE2-15","20000","Kansas","Dollars","0",NA,2021,15,"SAPCE2",NA,NA,6692,NA,NA
"SAPCE2-15","21000","Kentucky","Dollars","0",NA,2021,15,"SAPCE2",NA,NA,6323,NA,NA
"SAPCE2-15","22000","Louisiana","Dollars","0",NA,2021,15,"SAPCE2",NA,NA,6543,NA,NA
"SAPCE2-15","23000","Maine","Dollars","0",NA,2021,15,"SAPCE2",NA,NA,8721,NA,NA
"SAPCE2-15","24000","Maryland","Dollars","0",NA,2021,15,"SAPCE2",NA,NA,9639,NA,NA
"SAPCE2-15","25000","Massachusetts","Dollars","0",NA,2021,15,"SAPCE2",NA,NA,10460,NA,NA
"SAPCE2-15","26000","Michigan","Dollars","0",NA,2021,15,"SAPCE2",NA,NA,7797,NA,NA
"SAPCE2-15","27000","Minnesota","Dollars","0",NA,2021,15,"SAPCE2",NA,NA,8515,NA,NA
"SAPCE2-15","28000","Mississippi","Dollars","0",NA,2021,15,"SAPCE2",NA,NA,6008,NA,NA
"SAPCE2-15","29000","Missouri","Dollars","0",NA,2021,15,"SAPCE2",NA,NA,6930,NA,NA
"SAPCE2-15","30000","Montana","Dollars","0",NA,2021,15,"SAPCE2",NA,NA,7929,NA,NA
"SAPCE2-15","31000","Nebraska","Dollars","0",NA,2021,15,"SAPCE2",NA,NA,7107,NA,NA
"SAPCE2-15","32000","Nevada","Dollars","0",NA,2021,15,"SAPCE2",NA,NA,8712,NA,NA
"SAPCE2-15","33000","New Hampshire","Dollars","0",NA,2021,15,"SAPCE2",NA,NA,9385,NA,NA
"SAPCE2-15","34000","New Jersey","Dollars","0",NA,2021,15,"SAPCE2",NA,NA,10200,NA,NA
"SAPCE2-15","35000","New Mexico","Dollars","0",NA,2021,15,"SAPCE2",NA,NA,6972,NA,NA
"SAPCE2-15","36000","New York","Dollars","0",NA,2021,15,"SAPCE2",NA,NA,9798,NA,NA
"SAPCE2-15","37000","North Carolina","Dollars","0",NA,2021,15,"SAPCE2",NA,NA,7506,NA,NA
"SAPCE2-15","38000","North Dakota","Dollars","0",NA,2021,15,"SAPCE2",NA,NA,6914,NA,NA
"SAPCE2-15","39000","Ohio","Dollars","0",NA,2021,15,"SAPCE2",NA,NA,6961,NA,NA
"SAPCE2-15","40000","Oklahoma","Dollars","0",NA,2021,15,"SAPCE2",NA,NA,6501,NA,NA
"SAPCE2-15","41000","Oregon","Dollars","0",NA,2021,15,"SAPCE2",NA,NA,8766,NA,NA
"SAPCE2-15","42000","Pennsylvania","Dollars","0",NA,2021,15,"SAPCE2",NA,NA,7930,NA,NA
"SAPCE2-15","44000","Rhode Island","Dollars","0",NA,2021,15,"SAPCE2",NA,NA,8946,NA,NA
"SAPCE2-15","45000","South Carolina","Dollars","0",NA,2021,15,"SAPCE2",NA,NA,7906,NA,NA
"SAPCE2-15","46000","South Dakota","Dollars","0",NA,2021,15,"SAPCE2",NA,NA,6732,NA,NA
"SAPCE2-15","47000","Tennessee","Dollars","0",NA,2021,15,"SAPCE2",NA,NA,7353,NA,NA
"SAPCE2-15","48000","Texas","Dollars","0",NA,2021,15,"SAPCE2",NA,NA,7856,NA,NA
"SAPCE2-15","49000","Utah","Dollars","0",NA,2021,15,"SAPCE2",NA,NA,7434,NA,NA
"SAPCE2-15","50000","Vermont","Dollars","0",NA,2021,15,"SAPCE2",NA,NA,9428,NA,NA
"SAPCE2-15","51000","Virginia","Dollars","0",NA,2021,15,"SAPCE2",NA,NA,9074,NA,NA
"SAPCE2-15","53000","Washington","Dollars","0",NA,2021,15,"SAPCE2",NA,NA,9960,NA,NA
"SAPCE2-15","54000","West Virginia","Dollars","0",NA,2021,15,"SAPCE2",NA,NA,6260,NA,NA
"SAPCE2-15","55000","Wisconsin","Dollars","0",NA,2021,15,"SAPCE2",NA,NA,7425,NA,NA
"SAPCE2-15","56000","Wyoming","Dollars","0",NA,2021,15,"SAPCE2",NA,NA,7802,NA,NA
"SAPCE2-15","91000","New England","Dollars","0",NA,2021,15,"SAPCE2",NA,NA,9915,NA,NA
"SAPCE2-15","92000","Mideast","Dollars","0",NA,2021,15,"SAPCE2",NA,NA,9404,NA,NA
"SAPCE2-15","93000","Great Lakes","Dollars","0",NA,2021,15,"SAPCE2",NA,NA,7466,NA,NA
"SAPCE2-15","94000","Plains","Dollars","0",NA,2021,15,"SAPCE2",NA,NA,7303,NA,NA
"SAPCE2-15","95000","Southeast","Dollars","0",NA,2021,15,"SAPCE2",NA,NA,8001,NA,NA
"SAPCE2-15","96000","Southwest","Dollars","0",NA,2021,15,"SAPCE2",NA,NA,7843,NA,NA
"SAPCE2-15","97000","Rocky Mountain","Dollars","0",NA,2021,15,"SAPCE2",NA,NA,8961,NA,NA
"SAPCE2-15","98000","Far West","Dollars","0",NA,2021,15,"SAPCE2",NA,NA,10153,NA,NA
"SAPCE2-16","00000","United States","Dollars","0",NA,2021,16,"SAPCE2",NA,NA,7956,NA,NA
"SAPCE2-16","01000","Alabama","Dollars","0",NA,2021,16,"SAPCE2",NA,NA,6707,NA,NA
"SAPCE2-16","02000","Alaska","Dollars","0",NA,2021,16,"SAPCE2",NA,NA,10908,NA,NA
"SAPCE2-16","04000","Arizona","Dollars","0",NA,2021,16,"SAPCE2",NA,NA,6954,NA,NA
"SAPCE2-16","05000","Arkansas","Dollars","0",NA,2021,16,"SAPCE2",NA,NA,7008,NA,NA
"SAPCE2-16","06000","California","Dollars","0",NA,2021,16,"SAPCE2",NA,NA,8897,NA,NA
"SAPCE2-16","08000","Colorado","Dollars","0",NA,2021,16,"SAPCE2",NA,NA,7326,NA,NA
"SAPCE2-16","09000","Connecticut","Dollars","0",NA,2021,16,"SAPCE2",NA,NA,8935,NA,NA
"SAPCE2-16","10000","Delaware","Dollars","0",NA,2021,16,"SAPCE2",NA,NA,9447,NA,NA
"SAPCE2-16","11000","District of Columbia","Dollars","0",NA,2021,16,"SAPCE2",NA,NA,11797,NA,NA
"SAPCE2-16","12000","Florida","Dollars","0",NA,2021,16,"SAPCE2",NA,NA,7780,NA,NA
"SAPCE2-16","13000","Georgia","Dollars","0",NA,2021,16,"SAPCE2",NA,NA,6952,NA,NA
"SAPCE2-16","15000","Hawaii","Dollars","0",NA,2021,16,"SAPCE2",NA,NA,7827,NA,NA
"SAPCE2-16","16000","Idaho","Dollars","0",NA,2021,16,"SAPCE2",NA,NA,6424,NA,NA
"SAPCE2-16","17000","Illinois","Dollars","0",NA,2021,16,"SAPCE2",NA,NA,7825,NA,NA
"SAPCE2-16","18000","Indiana","Dollars","0",NA,2021,16,"SAPCE2",NA,NA,8638,NA,NA
"SAPCE2-16","19000","Iowa","Dollars","0",NA,2021,16,"SAPCE2",NA,NA,7452,NA,NA
"SAPCE2-16","20000","Kansas","Dollars","0",NA,2021,16,"SAPCE2",NA,NA,7412,NA,NA
"SAPCE2-16","21000","Kentucky","Dollars","0",NA,2021,16,"SAPCE2",NA,NA,8066,NA,NA
"SAPCE2-16","22000","Louisiana","Dollars","0",NA,2021,16,"SAPCE2",NA,NA,8341,NA,NA
"SAPCE2-16","23000","Maine","Dollars","0",NA,2021,16,"SAPCE2",NA,NA,8912,NA,NA
"SAPCE2-16","24000","Maryland","Dollars","0",NA,2021,16,"SAPCE2",NA,NA,7870,NA,NA
"SAPCE2-16","25000","Massachusetts","Dollars","0",NA,2021,16,"SAPCE2",NA,NA,10168,NA,NA
"SAPCE2-16","26000","Michigan","Dollars","0",NA,2021,16,"SAPCE2",NA,NA,7504,NA,NA
"SAPCE2-16","27000","Minnesota","Dollars","0",NA,2021,16,"SAPCE2",NA,NA,8686,NA,NA
"SAPCE2-16","28000","Mississippi","Dollars","0",NA,2021,16,"SAPCE2",NA,NA,6949,NA,NA
