"state","county","subdivision","tract"
"26","26021","2602107400","26021002400"
"26","26021","2602107400","26021001900"
"26","26021","2602107400","26021002000"
"26","26021","2602107400","26021000300"
"26","26021","2602107400","26021010201"
"42","42061","4206111208","42061950800"
"42","42061","4206111208","42061951300"
"42","42061","4206176632","42061951200"
"42","42061","4206108128","42061950800"
"42","42061","4206108128","42061950100"
"42","42061","4206108128","42061951000"
"42","42061","4206108128","42061950500"
"42","42061","4206108128","42061950900"
"42","42061","4206147248","42061950800"
"42","42061","4206147248","42061950500"
"42","42061","4206159616","42061950301"
"42","42061","4206170400","42061950800"
"42","42061","4206170400","42061951200"
"42","42061","4206170400","42061951000"
"42","42061","4206170400","42061951100"
"42","42061","4206170400","42061950500"
"42","42061","4206170400","42061950900"
"42","42061","4206114640","42061951300"
"42","42061","4206137384","42061950100"
"42","42061","4206171328","42061950600"
"42","42061","4206171328","42061950500"
"42","42061","4206171328","42061950301"
"42","42061","4206171328","42061950302"
"42","42061","4206171328","42061950400"
"42","42061","4206100756","42061950301"
"42","42061","4206108896","42061951300"
"42","42061","4206156928","42061951200"
"42","42061","4206167632","42061951200"
"42","42061","4206104288","42061950100"
"42","42061","4206104288","42061950200"
"42","42061","4206104288","42061950500"
"42","42061","4206111600","42061950800"
"42","42061","4206111600","42061951200"
"42","42061","4206111600","42061950600"
"42","42061","4206111600","42061951000"
"42","42061","4206111632","42061950800"
"42","42061","4206113944","42061950800"
"42","42061","4206113944","42061951200"
"42","42061","4206113944","42061951300"
"42","42061","4206120152","42061951300"
"42","42061","4206106560","42061950200"
"42","42061","4206120120","42061951200"
"42","42061","4206120120","42061951100"
"42","42061","4206147544","42061950600"
"42","42061","4206162160","42061950600"
"42","42061","4206162160","42061950200"
"42","42061","4206162160","42061950500"
"42","42061","4206162160","42061950301"
"42","42061","4206169456","42061951100"
"42","42061","4206176312","42061951200"
"42","42061","4206176312","42061951000"
"42","42061","4206176312","42061951100"
"42","42061","4206127416","42061950100"
"42","42061","4206127416","42061950200"
"42","42061","4206127416","42061950301"
"42","42061","4206136368","42061950500"
"42","42061","4206136368","42061950301"
"42","42061","4206136368","42061950302"
"42","42061","4206136368","42061950400"
"42","42061","4206133808","42061950800"
"42","42061","4206133808","42061950100"
"42","42061","4206133808","42061950600"
"42","42061","4206133808","42061950500"
"42","42061","4206133808","42061950301"
"42","42061","4206133808","42061950400"
"42","42061","4206135688","42061950800"
"42","42061","4206135688","42061950600"
"42","42061","4206135688","42061951300"
"42","42061","4206138608","42061950800"
"42","42061","4206138608","42061950600"
"42","42061","4206138608","42061950500"
"42","42061","4206138608","42061950301"
"42","42061","4206143424","42061950800"
"42","42061","4206143424","42061950600"
"42","42061","4206143424","42061951300"
"42","42061","4206144344","42061950200"
"42","42061","4206144344","42061950500"
"42","42061","4206144344","42061950301"
"42","42061","4206149552","42061950800"
"42","42061","4206149552","42061950500"
"42","42061","4206165496","42061951200"
"42","42061","4206170408","42061951000"
"42","42061","4206173072","42061951200"
"42","42061","4206173072","42061951100"
"42","42061","4206173488","42061950200"
"42","42061","4206173488","42061950301"
"42","42061","4206177000","42061950800"
"42","42061","4206177000","42061951200"
"42","42061","4206177000","42061950600"
"42","42061","4206177000","42061951300"
"42","42061","4206178328","42061950800"
"42","42061","4206178328","42061950600"
"42","42061","4206178328","42061951000"
"42","42061","4206178328","42061950500"
"42","42061","4206180560","42061950600"
"42","42061","4206180560","42061950301"
"42","42061","4206181104","42061950200"
"42","42061","4206186080","42061950800"
"42","42061","4206186080","42061951200"
"42","42061","4206186080","42061951300"
"42","42061","4206149624","42061950100"
"42","42061","4206149624","42061950200"
"42","42061","4206149624","42061950500"
"42","42061","4206151080","42061950200"
"42","42061","4206151080","42061950301"
"42","42061","4206151984","42061951000"
"42","42061","4206151984","42061950500"
"42","42061","4206151984","42061950900"
"42","42061","4206117280","42061950800"
"42","42061","4206117280","42061951200"
"42","42061","4206117280","42061951000"
"42","42061","4206117280","42061951100"
"42","42061","4206156808","42061950100"
"42","42061","4206156808","42061950200"
"42","42061","4206156808","42061950500"
"42","42061","4206156808","42061950301"
"42","42061","4206156808","42061950400"
"42","42061","4206158832","42061950800"
"42","42061","4206158832","42061950600"
"42","42061","4206182352","42061950100"
"42","42061","4206182352","42061950200"
"42","42061","4206182352","42061950500"
"42","42061","4206182352","42061950301"
"31","31045","3104592562","31045950600"
"31","31045","3104592502","31045950700"
"31","31045","3104592522","31045950600"
"31","31045","3104592522","31045950700"
"31","31045","3104592472","31045950700"
"31","31045","3104592482","31045950600"
"31","31045","3104592482","31045950700"
"31","31045","3104592492","31045950700"
"31","31045","3104592512","31045950700"
"31","31045","3104592532","31045950600"
"31","31045","3104592542","31045950600"
"31","31045","3104592542","31045950700"
"31","31045","3104592547","31045950600"
"31","31045","3104592557","31045950600"
"51","51141","5114195039","51141030301"
"51","51141","5114195039","51141030302"
"51","51141","5114195039","51141030202"
"51","51141","5114195039","51141030102"
"51","51141","5114191096","51141030201"
"51","51141","5114191096","51141030202"
"51","51141","5114195735","51141030301"
"51","51141","5114195735","51141030302"
"51","51141","5114195735","51141030202"
"51","51141","5114195735","51141030102"
"51","51141","5114195735","51141030101"
"51","51141","5114190408","51141030301"
"51","51141","5114190408","51141030302"
"51","51141","5114190408","51141030201"
"51","51141","5114190408","51141030202"
"51","51141","5114190408","51141030102"
"51","51141","5114190408","51141030101"
"51","51141","5114194591","51141030301"
"51","51141","5114194591","51141030302"
"51","51141","5114194591","51141030102"
"26","26119","2611900940","26119910500"
"26","26119","2611900940","26119910400"
"26","26119","2611900940","26119910300"
"26","26119","2611904580","26119910200"
"26","26119","2611904580","26119910400"
"26","26119","2611904580","26119910300"
"26","26119","2611910660","26119910200"
"26","26119","2611910660","26119910400"
"26","26119","2611910660","26119910300"
"26","26119","2611910660","26119910100"
"26","26119","2611938400","26119910200"
"26","26119","2611938400","26119910300"
"26","26119","2611938400","26119910100"
"26","26119","2611949480","26119910400"
"26","26119","2611949480","26119910300"
"26","26119","2611970380","26119910300"
"26","26119","2611982420","26119910200"
"26","26119","2611982420","26119910500"
"26","26119","2611982420","26119910400"
"26","26119","2611955240","26119910200"
"26","26119","2611955240","26119910100"
"26","26135","2613516540","26135970201"
"26","26135","2613516540","26135970202"
"26","26135","2613525500","26135970300"
"26","26135","2613525500","26135970400"
"26","26135","2613525500","26135970201"
"26","26135","2613525500","26135970202"
"26","26135","2613535200","26135970400"
"26","26135","2613535200","26135970201"
"26","26135","2613553120","26135970300"
"26","26135","2613553120","26135970500"
"26","26135","2613553120","26135970400"
"26","26135","2613508220","26135970300"
"26","26135","2613508220","26135970500"
"26","26135","2613508220","26135970400"
"26","26135","2613508220","26135970201"
"26","26135","2613517600","26135970300"
"26","26135","2613517600","26135970400"
"26","26135","2613517600","26135970201"
"26","26135","2613517600","26135970202"
"35","35007","3500790600","35007950700"
"35","35007","3500790600","35007950600"
"35","35007","3500793270","35007950700"
"35","35007","3500793270","35007950500"
"35","35007","3500793270","35007950600"
"35","35007","3500792520","35007950700"
"35","35007","3500792520","35007950500"
"35","35007","3500792520","35007950600"
"17","17163","1716310968","17163504502"
"17","17163","1716310968","17163503415"
"17","17163","1716310968","17163500500"
"17","17163","1716310968","17163503411"
"17","17163","1716310968","17163502404"
"17","17163","1716310968","17163503412"
"17","17163","1716310968","17163504600"
"17","17163","1716310968","17163501400"
"17","17163","1716310968","17163501200"
"17","17163","1716310968","17163501300"
"17","17163","1716310968","17163502401"
"17","17163","1716310968","17163501501"
"17","17163","1716310968","17163501502"
"17","17163","1716310968","17163502100"
"17","17163","1716310968","17163502200"
"17","17163","1716310968","17163500400"
"17","17163","1716324205","17163504357"
"17","17163","1716324205","17163504356"
"17","17163","1716324205","17163503906"
"17","17163","1716324205","17163504002"
"17","17163","1716324205","17163504001"
"17","17163","1716324205","17163503903"
"17","17163","1716327819","17163504356"
"17","17163","1716327819","17163503906"
"17","17163","1716327819","17163504002"
"17","17163","1716327819","17163504001"
"17","17163","1716327819","17163503903"
"17","17163","1716327819","17163503905"
"17","17163","1716342509","17163504358"
"17","17163","1716342509","17163504359"
"17","17163","1716346968","17163504002"
"17","17163","1716346968","17163504001"
"17","17163","1716352129","17163503906"
"17","17163","1716352129","17163504002"
"17","17163","1716352129","17163504001"
"17","17163","1716361600","17163503906"
"17","17163","1716361600","17163504001"
"17","17163","1716361600","17163503203"
"17","17163","1716342873","17163504002"
"17","17163","1716342873","17163504001"
"17","17163","1716322268","17163504502"
"17","17163","1716322268","17163504501"
"17","17163","1716322268","17163500500"
"17","17163","1716322268","17163500900"
"17","17163","1716322268","17163502404"
"17","17163","1716322268","17163504600"
"17","17163","1716322268","17163501400"
"17","17163","1716322268","17163501200"
"17","17163","1716322268","17163501300"
"17","17163","1716322268","17163502300"
"17","17163","1716322268","17163502401"
"17","17163","1716322268","17163501501"
"17","17163","1716322268","17163502100"
"17","17163","1716322268","17163502500"
"17","17163","1716322268","17163503211"
"17","17163","1716322268","17163502200"
"17","17163","1716322268","17163501100"
"17","17163","1716322268","17163500400"
"17","17163","1716322268","17163502900"
"17","17163","1716311657","17163503415"
"17","17163","1716311657","17163503416"
"17","17163","1716311657","17163503907"
"17","17163","1716311657","17163503404"
"17","17163","1716311657","17163503414"
"17","17163","1716311657","17163503411"
"17","17163","1716311657","17163503322"
"17","17163","1716311657","17163503324"
"17","17163","1716311657","17163502404"
"17","17163","1716311657","17163503412"
"17","17163","1716311657","17163504355"
"17","17163","1716311657","17163503323"
"17","17163","1716311657","17163503413"
"17","17163","1716311657","17163504354"
"17","17163","1716325726","17163503906"
"17","17163","1716325726","17163504002"
"17","17163","1716325726","17163504001"
"17","17163","1716347436","17163504357"
"17","17163","1716347436","17163504356"
"17","17163","1716347436","17163504358"
"17","17163","1716347436","17163503908"
"17","17163","1716347436","17163504002"
"17","17163","1716347436","17163503903"
"17","17163","1716347436","17163503800"
"17","17163","1716355262","17163504358"
"17","17163","1716355262","17163503908"
"17","17163","1716355262","17163504359"
"17","17163","1716355262","17163503907"
"17","17163","1716355262","17163503404"
"17","17163","1716355262","17163503414"
"17","17163","1716355262","17163504352"
"17","17163","1716355262","17163503324"
"17","17163","1716355262","17163504355"
"17","17163","1716355262","17163504354"
"17","17163","1716355262","17163504351"
"17","17163","1716355262","17163504353"
"17","17163","1716370265","17163503906"
"17","17163","1716370265","17163503304"
"17","17163","1716370265","17163504001"
"17","17163","1716370265","17163503903"
"17","17163","1716370265","17163503905"
"17","17163","1716370265","17163503202"
"17","17163","1716370265","17163503203"
"17","17163","1716373456","17163503101"
"17","17163","1716373456","17163503102"
"17","17163","1716373456","17163503202"
"17","17163","1716373456","17163502300"
"17","17163","1716373456","17163503203"
"17","17163","1716372741","17163504502"
"17","17163","1716372741","17163504600"
"17","17163","1716372741","17163502100"
"17","17163","1716304845","17163503415"
"17","17163","1716304845","17163503908"
"17","17163","1716304845","17163501607"
"17","17163","1716304845","17163501606"
"17","17163","1716304845","17163501802"
"17","17163","1716304845","17163501801"
"17","17163","1716304845","17163503906"
"17","17163","1716304845","17163503304"
"17","17163","1716304845","17163503322"
"17","17163","1716304845","17163503332"
"17","17163","1716304845","17163502404"
"17","17163","1716304845","17163503903"
"17","17163","1716304845","17163503905"
"17","17163","1716304845","17163503323"
"17","17163","1716304845","17163503334"
"17","17163","1716304845","17163501605"
"17","17163","1716304845","17163501604"
"17","17163","1716304845","17163501400"
"17","17163","1716304845","17163503202"
"17","17163","1716304845","17163501602"
"17","17163","1716304845","17163501700"
"17","17163","1716304845","17163501900"
"17","17163","1716304845","17163501501"
"17","17163","1716304845","17163501502"
"17","17163","1716304845","17163503211"
"17","17163","1716304845","17163503301"
"17","17163","1716304845","17163502800"
"17","17163","1716366729","17163503415"
"17","17163","1716366729","17163503908"
"17","17163","1716366729","17163503416"
"17","17163","1716366729","17163501607"
"17","17163","1716366729","17163501606"
"17","17163","1716366729","17163503907"
"17","17163","1716366729","17163501802"
"17","17163","1716366729","17163501801"
"17","17163","1716366729","17163503414"
"17","17163","1716366729","17163503906"
"17","17163","1716366729","17163503304"
"17","17163","1716366729","17163503322"
"17","17163","1716366729","17163503324"
"17","17163","1716366729","17163503332"
"17","17163","1716366729","17163503903"
"17","17163","1716366729","17163503323"
"17","17163","1716366729","17163503334"
"17","17163","1716366729","17163503413"
"17","17163","1716366729","17163501605"
"17","17163","1716366729","17163504354"
"17","17163","1716366729","17163501604"
"17","17163","1716366729","17163503202"
"17","17163","1716366729","17163501602"
"17","17163","1716366729","17163501700"
"17","17163","1716366729","17163501502"
"17","17163","1716366729","17163503301"
"17","17163","1716366729","17163503203"
"17","17163","1716312210","17163503101"
"17","17163","1716312210","17163504502"
"17","17163","1716312210","17163503102"
"17","17163","1716312210","17163504501"
"17","17163","1716312210","17163501400"
"17","17163","1716312210","17163503202"
"17","17163","1716312210","17163501200"
"17","17163","1716312210","17163501300"
"17","17163","1716312210","17163502300"
"17","17163","1716312210","17163501501"
"17","17163","1716312210","17163502500"
"17","17163","1716312210","17163503211"
"17","17163","1716312210","17163502602"
"17","17163","1716312210","17163501100"
"17","17163","1716312210","17163502603"
"17","17163","1716312210","17163502700"
"17","17163","1716312210","17163502800"
"17","17163","1716312210","17163502900"
"17","17163","1716369550","17163504357"
"17","17163","1716369550","17163504356"
"17","17163","1716369550","17163504358"
"17","17163","1716369550","17163503908"
"17","17163","1716369550","17163503907"
"17","17163","1716369550","17163503414"
"17","17163","1716369550","17163504352"
"17","17163","1716369550","17163503324"
"17","17163","1716369550","17163503332"
"17","17163","1716369550","17163503903"
"17","17163","1716369550","17163503800"
"17","17163","1716369550","17163503334"
"17","17163","1716369550","17163504354"
"17","17163","1716372988","17163503101"
"17","17163","1716372988","17163501607"
"17","17163","1716372988","17163503906"
"17","17163","1716372988","17163503304"
"17","17163","1716372988","17163501605"
"17","17163","1716372988","17163503202"
"17","17163","1716372988","17163501501"
"17","17163","1716372988","17163501502"
"17","17163","1716372988","17163503211"
"17","17163","1716372988","17163503203"
"17","17163","1716372988","17163502800"
"17","17163","1716349399","17163503101"
"17","17163","1716349399","17163503906"
"17","17163","1716349399","17163503304"
"17","17163","1716349399","17163504001"
"17","17163","1716349399","17163503202"
"17","17163","1716349399","17163503203"
"17","17189","1718917042","17189950200"
"17","17189","1718917042","17189950300"
"17","17189","1718917042","17189950100"
"17","17189","1718936360","17189950300"
"17","17189","1718936360","17189950100"
"17","17189","1718977434","17189950200"
"17","17189","1718902544","17189950400"
"17","17189","1718902544","17189950100"
"17","17189","1718904442","17189950400"
"17","17189","1718904442","17189950300"
"17","17189","1718904442","17189950100"
"17","17189","1718907172","17189950400"
"17","17189","1718920877","17189950400"
"17","17189","1718937790","17189950100"
"17","17189","1718938453","17189950200"
"17","17189","1718938453","17189950400"
"17","17189","1718944108","17189950200"
"17","17189","1718944108","17189950400"
"17","17189","1718951713","17189950200"
"17","17189","1718951713","17189950400"
"17","17189","1718951713","17189950300"
"17","17189","1718959858","17189950200"
"17","17189","1718959858","17189950400"
"17","17189","1718960807","17189950200"
"17","17189","1718960807","17189950400"
"17","17189","1718963732","17189950400"
"17","17189","1718963732","17189950100"
"17","17189","1718955483","17189950200"
"17","17189","1718955483","17189950100"
"17","17189","1718954599","17189950200"
"17","17189","1718954599","17189950400"
"42","42009","4200939658","42009960200"
"42","42009","4200939658","42009960400"
"42","42009","4200950424","42009961001"
"42","42009","4200950424","42009961002"
"42","42009","4200950424","42009960500"
"42","42009","4200950424","42009960600"
"42","42009","4200983920","42009961001"
"42","42009","4200983920","42009961002"
"42","42009","4200983920","42009960400"
"42","42009","4200983920","42009960500"
"42","42009","4200983920","42009960600"
"42","42009","4200986128","42009960100"
"42","42009","4200943072","42009960400"
"42","42009","4200943072","42009960100"
"42","42009","4200943072","42009960500"
"42","42009","4200908880","42009960400"
"42","42009","4200908880","42009960100"
"42","42009","4200908880","42009960500"
"42","42009","4200908880","42009960600"
"42","42009","4200917664","42009961001"
"42","42009","4200917664","42009961002"
"42","42009","4200917664","42009961100"
"42","42009","4200917664","42009960800"
"42","42009","4200917664","42009960900"
"42","42009","4200935648","42009960400"
"42","42009","4200935648","42009960500"
"42","42009","4200944448","42009961100"
"42","42009","4200944448","42009960900"
"42","42009","4200952648","42009960300"
"42","42009","4200952648","42009960800"
"42","42009","4200952648","42009960900"
"42","42009","4200921788","42009960200"
"42","42009","4200921788","42009960400"
"42","42009","4200921788","42009960300"
"42","42009","4200921788","42009960800"
"42","42009","4200921788","42009960900"
"42","42009","4200924304","42009960600"
"42","42009","4200935656","42009961002"
"42","42009","4200935656","42009960400"
"42","42009","4200935656","42009960100"
"42","42009","4200935656","42009960500"
"42","42009","4200935656","42009960600"
"42","42009","4200936640","42009961100"
"42","42009","4200938576","42009961100"
"42","42009","4200938576","42009960900"
"42","42009","4200968072","42009960100"
"42","42009","4200904944","42009960800"
"42","42009","4200904944","42009960700"
"42","42009","4200921736","42009961001"
"42","42009","4200921736","42009960500"
"42","42009","4200921736","42009960600"
"42","42009","4200932840","42009961100"
"42","42009","4200932840","42009960800"
"42","42009","4200932840","42009960900"
"42","42009","4200939720","42009960200"
"42","42009","4200939720","42009960400"
"42","42009","4200939720","42009960300"
"42","42009","4200943416","42009960200"
"42","42009","4200943416","42009960300"
"42","42009","4200946944","42009960900"
"42","42009","4200958492","42009960200"
"42","42009","4200963312","42009961002"
"42","42009","4200967256","42009960300"
"42","42009","4200968152","42009960900"
"42","42009","4200953928","42009960900"
"42","42009","4200971888","42009961001"
"42","42009","4200971888","42009961002"
"42","42009","4200971888","42009961100"
"42","42009","4200971544","42009961002"
"42","42009","4200971544","42009960400"
"42","42009","4200971544","42009960600"
"42","42009","4200971544","42009960800"
"42","42009","4200972656","42009961002"
"42","42009","4200972656","42009960200"
"42","42009","4200972656","42009960400"
"42","42009","4200972656","42009960100"
"42","42009","4200972656","42009960300"
"42","42009","4200972656","42009960800"
"42","42009","4200983972","42009960200"
"42","42009","4200983972","42009960300"
"42","42009","4200983972","42009960900"
"42","42009","4200986136","42009960400"
"42","42009","4200986136","42009960100"
"42","42009","4200915032","42009961001"
"42","42009","4200915032","42009961002"
"42","42009","4200915032","42009961100"
"42","42009","4200915032","42009960600"
"42","42009","4200915032","42009960800"
"42","42009","4200904952","42009961002"
"42","42009","4200904952","42009960400"
"42","42009","4200904952","42009961100"
"42","42009","4200904952","42009960300"
"42","42009","4200904952","42009960800"
"42","42009","4200904952","42009960900"
"42","42009","4200904952","42009960700"
"42","42009","4200946928","42009961001"
"42","42009","4200961496","42009960300"
"42","42009","4200907024","42009960200"
"42","42009","4200907024","42009960400"
"42","42009","4200907024","42009960100"
"42","42009","4200914584","42009960500"
"05","05127","0512792153","05127950100"
"05","05127","0512792153","05127950200"
"05","05127","0512792153","05127950300"
"05","05127","0512793471","05127950100"
"05","05127","0512793471","05127950200"
"05","05127","0512793471","05127950300"
"05","05127","0512794226","05127950300"
"05","05127","0512794676","05127950300"
"05","05127","0512790693","05127950100"
"05","05127","0512790693","05127950300"
"05","05127","0512790743","05127950100"
"05","05127","0512790743","05127950300"
"05","05127","0512790923","05127950100"
"05","05127","0512791408","05127950100"
"05","05127","0512791428","05127950300"
"05","05127","0512791813","05127950100"
"05","05127","0512793596","05127950100"
"05","05127","0512793666","05127950100"
"05","05127","0512793666","05127950300"
"05","05127","0512794201","05127950300"
"05","05127","0512794321","05127950300"
"05","05127","0512794341","05127950100"
"05","05127","0512794396","05127950100"
"05","05127","0512794396","05127950200"
"05","05127","0512794396","05127950300"
"05","05127","0512795196","05127950300"
"05","05127","0512795461","05127950300"
"05","05127","0512795541","05127950100"
"05","05127","0512795786","05127950100"
"05","05127","0512795926","05127950300"
"05","05127","0512797404","05127950100"
"05","05127","0512797484","05127950100"
"05","05127","0512794486","05127950100"
"05","05127","0512793931","05127950100"
"05","05127","0512793931","05127950300"
"20","20099","2009975250","20099950100"
"20","20099","2009975250","20099950500"
"20","20099","2009975250","20099950400"
"20","20099","2009975250","20099950300"
"20","20099","2009910325","20099950600"
"20","20099","2009912950","20099950800"
"20","20099","2009920750","20099950600"
"20","20099","2009922550","20099950500"
"20","20099","2009922550","20099950600"
"20","20099","2009929350","20099950600"
"20","20099","2009933300","20099950600"
"20","20099","2009937400","20099950500"
"20","20099","2009937400","20099950400"
"20","20099","2009940175","20099950100"
"20","20099","2009940175","20099950500"
"20","20099","2009940175","20099950400"
"20","20099","2009948950","20099950500"
"20","20099","2009948950","20099950600"
"20","20099","2009949775","20099950500"
"20","20099","2009953450","20099950700"
"20","20099","2009947850","20099950500"
"20","20099","2009947850","20099950700"
"20","20099","2009953150","20099950500"
"20","20099","2009948850","20099950500"
"20","20099","2009948850","20099950600"
"20","20099","2009950975","20099950100"
"20","20099","2009950975","20099950500"
"20","20099","2009950975","20099950400"
"20","20099","2009953475","20099950500"
"20","20099","2009953475","20099950600"
"20","20099","2009953475","20099950700"
"20","20099","2009954675","20099950100"
"20","20099","2009954675","20099950500"
"20","20099","2009954675","20099950200"
"20","20099","2009954675","20099950400"
"20","20099","2009954675","20099950300"
"20","20099","2009959425","20099950600"
"20","20099","2009959425","20099950700"
"20","20099","2009959425","20099950800"
"42","42073","4207353368","42073000300"
"42","42073","4207353368","42073000400"
"42","42073","4207353368","42073000700"
"42","42073","4207353368","42073000800"
"42","42073","4207353368","42073000900"
"42","42073","4207353368","42073001000"
"42","42073","4207353368","42073011300"
"42","42073","4207353368","42073010700"
"42","42073","4207353368","42073000600"
"42","42073","4207353368","42073000200"
"42","42073","4207353368","42073011100"
"42","42073","4207353368","42073010600"
"42","42073","4207353368","42073000100"
"42","42073","4207353368","42073010800"
"42","42073","4207353368","42073011000"
"42","42073","4207353368","42073010202"
"42","42073","4207346648","42073010400"
"42","42073","4207346648","42073011300"
"42","42073","4207346648","42073011200"
"42","42073","4207346648","42073010500"
"42","42073","4207346648","42073010600"
"42","42073","4207346648","42073010201"
"42","42073","4207353064","42073000300"
"42","42073","4207353064","42073010400"
"42","42073","4207353064","42073010500"
"42","42073","4207353064","42073010600"
"42","42073","4207353064","42073000100"
"42","42073","4207353064","42073010800"
"42","42073","4207353064","42073010202"
"42","42073","4207353064","42073010201"
"42","42073","4207359488","42073011700"
"42","42073","4207359488","42073010900"
"42","42073","4207359488","42073011500"
"42","42073","4207370080","42073000800"
"42","42073","4207370080","42073000900"
"42","42073","4207370080","42073000200"
"42","42073","4207370080","42073011100"
"42","42073","4207370080","42073010900"
"42","42073","4207370080","42073011500"
"42","42073","4207370080","42073011000"
"42","42073","4207370080","42073010202"
"42","42073","4207380368","42073010100"
"42","42073","4207380368","42073010202"
"42","42073","4207381776","42073011700"
"42","42073","4207381776","42073011300"
"42","42073","4207381776","42073011400"
"42","42073","4207381776","42073011600"
"42","42073","4207381776","42073011800"
"42","42073","4207381776","42073011100"
"42","42073","4207381776","42073010900"
"42","42073","4207381776","42073011500"
"42","42073","4207381776","42073011000"
"42","42073","4207334248","42073010100"
"42","42073","4207334248","42073000200"
"42","42073","4207334248","42073010900"
"42","42073","4207334248","42073000100"
"42","42073","4207334248","42073010800"
"42","42073","4207334248","42073011000"
"42","42073","4207334248","42073010202"
"42","42073","4207334248","42073010201"
"42","42073","4207354768","42073001000"
"42","42073","4207354768","42073011300"
"42","42073","4207354768","42073011400"
"42","42073","4207354768","42073011200"
"42","42073","4207354768","42073011100"
"42","42073","4207354768","42073010500"
"42","42073","4207354768","42073011500"
"42","42073","4207354768","42073010600"
"42","42073","4207371200","42073010100"
"42","42073","4207371200","42073010900"
"42","42073","4207371200","42073011500"
"42","42073","4207371200","42073011000"
"42","42073","4207371200","42073010202"
"42","42073","4207378368","42073000300"
"42","42073","4207378368","42073000400"
"42","42073","4207378368","42073000900"
"42","42073","4207378368","42073001000"
"42","42073","4207378368","42073011300"
"42","42073","4207378368","42073010700"
"42","42073","4207378368","42073010500"
"42","42073","4207378368","42073010600"
"42","42073","4207378368","42073010800"
"42","42073","4207378368","42073010201"
"42","42073","4207305936","42073011200"
"42","42073","4207323280","42073011700"
"42","42073","4207323280","42073011500"
"42","42073","4207323304","42073011700"
"42","42073","4207323304","42073011600"
"42","42073","4207323304","42073011800"
"42","42073","4207323304","42073011500"
"42","42073","4207323768","42073011300"
"42","42073","4207343824","42073011300"
"42","42073","4207343824","42073011400"
"42","42073","4207354352","42073010300"
"42","42073","4207354352","42073010202"
"42","42073","4207361104","42073010100"
"42","42073","4207362904","42073010400"
"42","42073","4207362904","42073010500"
"42","42073","4207362904","42073010202"
"42","42073","4207362904","42073010201"
"42","42073","4207368408","42073010100"
"42","42073","4207368408","42073010900"
"42","42073","4207368408","42073010202"
"42","42073","4207371620","42073011300"
"42","42073","4207372376","42073000900"
"42","42073","4207372376","42073011100"
"42","42073","4207376192","42073000900"
"42","42073","4207376192","42073001000"
"42","42073","4207376192","42073011300"
"42","42073","4207376192","42073011400"
"42","42073","4207376192","42073010700"
"42","42073","4207376192","42073011100"
"42","42073","4207376192","42073011500"
"42","42073","4207376192","42073010600"
"42","42073","4207380880","42073011400"
"42","42073","4207380880","42073011500"
"42","42073","4207381272","42073010100"
"42","42073","4207381272","42073010202"
"42","42073","4207385504","42073010300"
"42","42073","4207385504","42073010400"
"42","42073","4207385504","42073010100"
"42","42073","4207385504","42073010202"
"42","42073","4207385504","42073010201"
"42","42073","4207353184","42073011300"
"42","42073","4207353184","42073011400"
"42","42073","4207353184","42073011100"
"42","42073","4207353184","42073011500"
"39","39067","3906702358","39067975600"
"39","39067","3906702358","39067975700"
"39","39067","3906702358","39067976000"
"39","39067","3906702764","39067975900"
"39","39067","3906702764","39067976000"
"39","39067","3906710814","39067975900"
"39","39067","3906710814","39067975600"
"39","39067","3906710814","39067975700"
"39","39067","3906710814","39067976000"
"39","39067","3906728812","39067975800"
"39","39067","3906729890","39067975600"
"39","39067","3906731766","39067975900"
"39","39067","3906731766","39067975600"
"39","39067","3906731766","39067976000"
"39","39067","3906751394","39067975800"
"39","39067","3906751394","39067975700"
"39","39067","3906751940","39067975900"
"39","39067","3906751940","39067975800"
"39","39067","3906756084","39067975700"
"39","39067","3906757456","39067975900"
"39","39067","3906757456","39067975800"
"39","39067","3906772361","39067975900"
"39","39067","3906772361","39067976000"
"39","39067","3906774724","39067975900"
"39","39067","3906774724","39067975800"
"39","39067","3906774724","39067975700"
"39","39067","3906781312","39067975800"
"39","39067","3906768994","39067975600"
"39","39067","3906768994","39067975700"
"39","39067","3906728308","39067975800"
"39","39067","3906728308","39067975700"
"37","37003","3700391848","37003040200"
"37","37003","3700391848","37003040400"
"37","37003","3700392068","37003040600"
"37","37003","3700392068","37003040500"
"37","37003","3700392908","37003040100"
"37","37003","3700392908","37003040500"
"37","37003","3700392908","37003040400"
"37","37003","3700394086","37003040700"
"37","37003","3700394086","37003040300"
"37","37003","3700394086","37003040600"
"37","37003","3700391364","37003040100"
"37","37003","3700391364","37003040500"
"37","37003","3700393168","37003040100"
"37","37003","3700393168","37003040200"
"37","37003","3700391020","37003040300"
"37","37003","3700391020","37003040600"
"37","37003","3700391020","37003040200"
"37","37003","3700391020","37003040400"
"37","37003","3700393228","37003040100"
"37","37003","3700393228","37003040600"
"37","37003","3700393228","37003040500"
"37","37003","3700393228","37003040200"
"37","37003","3700393228","37003040400"
"34","34009","3400902320","34009020901"
"34","34009","3400902320","34009021001"
"34","34009","3400902320","34009020800"
"34","34009","3400902320","34009020902"
"34","34009","3400917560","34009021002"
"34","34009","3400917560","34009021001"
"34","34009","3400917560","34009020500"
"34","34009","3400917560","34009020600"
"34","34009","3400917560","34009020400"
"34","34009","3400917560","34009020700"
"34","34009","3400917560","34009020800"
"34","34009","3400917560","34009020302"
"34","34009","3400941610","34009022101"
