"fips"|"inactive_win12"|"undergrad_school_prog"|"grad_school_prog"|"hbcu"|"hospital"|"medical_school_prog"|"tribal_school_prog"|"public_college_university"|"post_secondary_institution"|"degree_granting"|"grants_associates_certificate_only"|"not_degree_granting"|"size_lt1k"|"size_1k_10k"|"size_gt10k"|"ft_noninst_academic_staff"|"ft_community_admin_staff"|"total_instructional_staff"|"total_inst_staff_salary"|"no_reported_inst_staff"|"cost_grad_instate"|"cost_grad_outstate"|"cost_oncampus_living"|"cost_undergrad_instate"|"cost_undergrad_outstate"|"est_avg_inst_staff_salary"
"080310007032"|0|1|0|0|0|0|0|1|1|0|0|1|1|0|0|0|0|0|0|0|NA|NA|NA|NA|NA|NA
"080310017041"|0|2|1|0|0|0|0|2|2|1|0|1|1|1|0|37|11|52|3969834|0|NA|NA|NA|NA|NA|NA
"080310017061"|0|1|1|0|0|0|0|1|1|0|0|0|0|0|0|61|30|0|0|0|NA|NA|NA|NA|NA|NA
"080310019012"|0|1|0|0|0|0|0|1|1|0|0|1|1|0|0|0|0|0|0|0|NA|NA|NA|NA|NA|NA
"080310026032"|0|1|1|0|0|0|0|1|1|0|0|0|0|0|0|533|68|0|0|0|NA|NA|NA|NA|NA|NA
"080310030041"|0|1|2|0|0|0|0|2|2|2|0|0|1|0|1|1691|287|1572|171321460|0|37542|37542|NA|NA|NA|101517.271558105
"080310032021"|0|0|1|0|0|0|0|1|1|1|0|0|1|0|0|9|3|0|0|0|19800|19800|NA|NA|NA|NA
"080310036022"|0|1|1|0|0|0|0|1|1|0|0|1|1|0|0|0|0|0|0|0|NA|NA|NA|NA|NA|NA
"080310046022"|0|1|0|0|0|0|0|1|1|0|0|1|1|0|0|0|0|0|0|0|NA|NA|NA|NA|NA|NA
"080310068165"|0|1|0|0|0|0|0|1|1|0|0|1|1|0|0|0|0|0|0|0|NA|NA|NA|NA|NA|NA
"080310154004"|0|1|1|0|0|0|0|1|1|1|0|0|0|1|0|361|197|604|52401110|0|14261|14261|13416|40830|40830|86756.8046357616
"080319801001"|0|1|0|0|0|0|0|1|1|1|1|0|0|1|0|65|13|96|5672986|0|NA|NA|NA|NA|NA|59093.6041666667
"080319802001"|0|2|1|0|0|0|0|2|2|2|0|0|0|1|1|1017|660|1348|113122146|0|NA|NA|NA|6099.5|20840|78684.2589478517
"080350140081"|0|1|0|0|0|0|0|1|1|0|0|1|1|0|0|0|0|0|0|0|NA|NA|NA|NA|NA|NA
"080350140143"|0|0|1|0|0|1|0|1|1|1|0|0|0|1|0|156|16|36|4172830|0|30924|30924|NA|NA|NA|115911.944444444
"080410016002"|0|1|1|0|0|0|0|1|1|1|0|0|0|1|0|557|185|426|45405072|0|27600|27600|14376|64554|64554|106584.676056338
"080410021013"|0|1|0|0|0|0|0|1|1|1|1|0|1|0|0|30|4|48|2546074|0|NA|NA|NA|NA|NA|53043.2083333333
"080410022003"|0|1|0|0|0|0|0|1|1|1|1|0|1|0|0|2|0|8|4e+05|0|NA|NA|NA|13500|13500|50000
"080410023001"|0|1|0|0|0|0|0|1|1|0|0|1|1|0|0|0|0|0|0|0|NA|NA|NA|NA|NA|NA
"080410037052"|0|1|0|0|0|0|0|1|1|1|1|0|1|0|0|9|3|16|1173122|0|NA|NA|NA|NA|NA|73320.125
"080410038022"|0|1|0|0|1|0|0|1|1|1|0|0|0|1|0|222|51|398|53593496|0|NA|NA|NA|NA|NA|134657.025125628
"080410039051"|0|1|0|0|0|0|0|1|1|1|0|0|1|0|0|18|3|14|800920|0|NA|NA|NA|9552|9552|57208.5714285714
"080410044021"|0|1|0|0|0|0|0|1|1|1|0|0|0|0|1|333|167|372|23859042|0|NA|NA|NA|3754|15403|64137.2096774194
"080410045011"|0|1|0|0|0|0|0|1|1|1|1|0|1|0|0|2|0|12|428604|0|NA|NA|NA|15669|15669|35717
"080410048001"|0|2|0|0|0|0|0|2|2|0|0|2|2|0|0|0|0|0|0|0|NA|NA|NA|NA|NA|NA
"080410049011"|0|1|0|0|0|0|0|1|1|0|0|1|1|0|0|0|0|0|0|0|NA|NA|NA|NA|NA|NA
"080410078021"|0|1|1|0|0|0|0|1|1|1|0|0|0|0|1|914|160|1082|81613222|0|14560|28330|11400|10990|20906|75428.1164510166
"080410079001"|0|1|1|0|0|0|0|1|1|1|0|0|0|0|1|578|21|110|10090542|0|13937|13937|NA|12036|12036|91732.2
"080459517023"|0|1|0|0|0|0|0|1|1|1|0|0|0|1|0|332|88|238|21969096|0|NA|NA|11320|4680|11520|92307.1260504202
"080519637021"|0|1|1|0|0|0|0|1|1|1|0|0|0|1|0|197|63|272|17334994|0|14000|14500|10286|6936|18960|63731.5955882353
"080590098311"|0|1|0|0|0|0|0|1|1|0|0|1|1|0|0|0|0|0|0|0|NA|NA|NA|NA|NA|NA
"080590099011"|0|1|1|0|0|0|0|1|1|1|0|0|0|1|0|1003|99|682|78011728|0|17676|39618|16110|17520|39600|114386.697947214
"080590110006"|0|1|0|0|0|0|0|1|1|1|1|0|1|0|0|11|0|10|550778|0|NA|NA|NA|NA|NA|55077.8
"080590112022"|0|1|1|0|0|0|0|1|1|1|0|0|0|1|0|486|278|236|18269954|0|13931|13931|11194|25751|25751|77415.0593220339
"080590114022"|0|1|1|0|0|0|0|1|1|1|0|0|0|1|0|128|48|124|7870802|0|15144|15144|NA|20355|20355|63474.2096774194
"080590117011"|0|1|0|0|0|0|0|1|1|0|0|1|1|0|0|0|0|0|0|0|NA|NA|NA|10800|10800|NA
"080590117212"|0|1|1|0|0|0|0|1|1|1|0|0|0|1|0|241|67|186|14048026|0|10278|12240|NA|3744|15408|75527.0215053763
"080590117291"|0|1|1|0|0|0|0|1|1|1|0|0|1|0|0|16|6|0|0|0|5400|5400|NA|3600|3600|NA
"080590118071"|0|1|0|0|0|0|0|1|1|0|0|1|1|0|0|0|0|0|0|0|NA|NA|NA|NA|NA|NA
"080590120461"|0|1|0|0|0|0|0|1|1|0|0|1|1|0|0|0|0|0|0|0|NA|NA|NA|NA|NA|NA
"080679708002"|0|1|1|0|0|0|0|1|1|1|0|0|0|1|0|339|132|432|30173246|0|6750|6750|12554|7200|17712|69845.4768518519
"080690006001"|0|1|1|0|0|1|0|1|1|1|0|0|0|0|1|6391|734|3290|363765810|0|10834|26564|13728|9903|29861|110567.11550152
"080690007001"|0|1|0|0|0|0|0|1|1|0|0|1|1|0|0|0|0|0|0|0|NA|NA|NA|NA|NA|NA
"080690010073"|0|1|0|0|0|0|0|1|1|1|1|0|1|0|0|28|10|58|2229174|0|NA|NA|NA|14760|14760|38434.0344827586
"080690011101"|0|1|0|0|0|0|0|1|1|1|1|0|0|0|0|0|0|0|0|0|NA|NA|NA|2200|2200|NA
"080690018073"|0|1|0|0|0|0|0|1|1|0|0|1|1|0|0|0|0|0|0|0|NA|NA|NA|NA|NA|NA
"080710002001"|0|1|0|0|0|0|0|1|1|1|0|0|0|1|0|58|14|66|3159306|0|NA|NA|8226|4680|7800|47868.2727272727
"080759662001"|0|1|0|0|0|0|0|1|1|1|1|0|0|1|0|67|9|78|4175384|0|NA|NA|7506|4692|7038|53530.5641025641
"080770004002"|0|1|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|NA|NA|NA|NA|NA|NA
"080770005002"|0|1|1|0|0|0|0|1|1|1|0|0|0|1|0|430|167|650|42861584|0|9548|14323|11522|8261|21983|65940.8984615385
"080770016002"|0|1|0|0|0|0|0|1|1|1|1|0|0|1|0|41|5|112|5306700|0|NA|NA|NA|NA|NA|47381.25
"080870006001"|0|1|0|0|0|0|0|1|1|1|0|0|0|1|0|57|5|76|4941914|0|NA|NA|NA|3754|15403|65025.1842105263
"080899686005"|0|1|0|0|0|0|0|1|1|1|1|0|1|0|0|209|33|54|2914736|0|NA|NA|8480|3754|6258|53976.5925925926
"080990003004"|0|1|0|0|0|0|0|1|1|1|1|0|1|0|0|53|14|38|1921750|0|NA|NA|7510|3754|6258|50572.3684210526
"081010009031"|0|1|1|0|0|0|0|1|1|1|0|0|0|1|0|362|131|356|22858806|0|5996|17826|11220|6670|13749|64210.1292134831
"081010015002"|0|1|0|0|0|0|0|1|1|1|0|0|0|1|0|210|45|176|10698360|0|NA|NA|NA|3754|15403|60786.1363636364
"081039512003"|0|1|0|0|0|0|0|1|1|1|1|0|0|1|0|63|20|60|3661116|0|NA|NA|8356|3754|6258|61018.6
"081230001001"|0|1|0|0|0|0|0|1|1|0|0|1|1|0|0|0|0|0|0|0|NA|NA|NA|NA|NA|NA
"081230002002"|0|1|1|0|0|0|0|1|1|1|0|0|0|1|0|771|243|794|59895450|0|11628|21762|12870|8180|21570|75435.0755667506
"081230014111"|0|1|0|0|0|0|0|1|1|1|1|0|0|1|0|314|93|254|17368374|0|NA|NA|NA|2736|10632|68379.4251968504
"090010201011"|0|1|0|0|0|0|0|1|1|1|0|0|0|1|0|0|0|0|0|0|NA|NA|17230|15672|38340|NA
"090010431004"|0|1|0|0|0|0|0|1|1|1|1|0|0|1|0|120|47|156|14801964|0|NA|NA|NA|4176|12552|94884.3846153846
"090010601003"|0|1|1|0|0|0|0|1|1|1|0|0|0|0|1|656|234|704|68794420|0|34852|34852|17520|46310|46310|97719.3465909091
"090010607001"|0|1|1|0|0|0|0|1|1|1|0|0|0|1|0|578|201|674|76864766|0|20034|20034|16750|53630|53630|114042.679525223
"090010704001"|0|1|1|0|0|0|0|1|1|1|0|0|1|0|0|30|3|24|1607702|0|14040|14040|18000|22032|22032|66987.5833333333
"090010705001"|0|1|1|0|0|0|0|2|1|1|0|0|0|1|0|177|33|292|25065550|0|NA|NA|NA|NA|NA|NA
"090010706002"|0|1|0|0|0|0|0|1|1|1|1|0|0|1|0|118|39|148|12994946|0|NA|NA|NA|4176|12552|87803.6891891892
"090010738002"|0|1|0|0|0|0|0|1|1|0|0|1|1|0|0|0|0|0|0|0|NA|NA|NA|NA|NA|NA
"090010743001"|0|1|0|0|0|0|0|1|1|0|0|1|1|0|0|0|0|0|0|0|NA|NA|NA|NA|NA|NA
"090010804001"|0|1|0|0|0|0|0|1|1|0|0|1|1|0|0|0|0|0|0|0|NA|NA|NA|NA|NA|NA
"090010805001"|0|1|0|0|0|0|0|1|1|0|0|1|1|0|0|0|0|0|0|0|NA|NA|NA|NA|NA|NA
"090011103022"|0|1|0|0|0|0|0|1|1|0|0|1|1|0|0|0|0|0|0|0|NA|NA|NA|NA|NA|NA
"090012102021"|0|1|1|0|0|0|0|1|1|1|0|0|0|1|0|301|76|388|41949176|0|8058|20756|14568|6464|19358|108116.432989691
"090012305023"|0|1|0|0|0|0|0|1|1|0|0|1|1|0|0|0|0|0|0|0|NA|NA|NA|NA|NA|NA
"090012572002"|0|1|0|0|0|0|0|1|1|0|0|1|0|1|0|0|0|0|0|0|NA|NA|NA|15550|15550|NA
"090034058021"|0|1|0|0|0|0|0|1|1|0|0|1|1|0|0|0|0|0|0|0|NA|NA|NA|NA|NA|NA
"090034154002"|0|1|0|0|0|0|0|1|1|0|0|1|1|0|0|0|0|0|0|0|NA|NA|NA|NA|NA|NA
"090034172001"|0|1|1|0|0|0|0|1|1|1|0|0|0|1|0|67|19|0|0|0|9288|9720|NA|7656|10056|NA
"090034173001"|0|1|1|0|0|0|0|1|1|1|0|0|0|1|0|484|118|784|81532230|0|8058|20756|12464|6470|19358|103995.191326531
"090034602043"|0|1|0|0|0|0|0|1|1|1|1|0|0|1|0|103|38|110|9276338|0|NA|NA|NA|4176|12552|84330.3454545455
"090034808002"|0|1|0|0|0|0|0|1|1|1|1|0|0|1|0|69|15|84|6892220|0|NA|NA|NA|4176|12552|82050.2380952381
"090034841005"|0|1|0|0|0|0|0|1|1|0|0|1|1|0|0|0|0|0|0|0|NA|NA|NA|NA|NA|NA
"090034922001"|0|1|0|0|0|0|0|1|1|0|0|1|1|0|0|0|0|0|0|0|NA|NA|NA|NA|NA|NA
"090034961001"|0|1|0|0|0|0|0|1|1|0|0|1|1|0|0|0|0|0|0|0|NA|NA|NA|NA|NA|NA
"090034972002"|0|1|1|0|0|0|0|1|1|1|0|0|0|1|0|333|43|244|21178044|0|14850|14850|13240|41712|41712|86795.262295082
"090035021001"|0|2|1|0|0|0|0|3|3|3|1|0|1|2|0|107|16|138|12567584|0|NA|NA|NA|NA|NA|NA
"090035025001"|0|1|0|0|0|0|0|1|0|0|0|1|1|0|0|0|0|0|0|0|NA|NA|NA|NA|NA|NA
"090035027003"|0|1|1|0|0|0|0|1|1|1|0|0|0|1|0|379|131|480|47272690|0|18780|18780|16660|61070|61070|98484.7708333333
"090035038001"|0|1|1|0|0|0|0|1|1|1|0|0|0|1|0|445|171|682|56796858|0|14652|14652|13512|42851|42851|83279.8504398827
"090035042001"|0|0|1|0|0|0|0|1|1|1|0|0|1|0|0|24|4|16|1243606|0|14194|14194|NA|NA|NA|77725.375
"090035108001"|0|1|1|0|0|0|0|1|1|1|0|0|0|1|0|238|58|160|11999496|0|12906|12906|6200|19988|19988|74996.85
"090035113002"|0|1|0|0|0|0|0|1|1|0|0|1|1|0|0|0|0|0|0|0|NA|NA|NA|NA|NA|NA
"090035151022"|0|1|0|0|0|0|0|1|1|1|1|0|0|1|0|134|16|172|15426344|0|NA|NA|NA|4176|12552|89688.0465116279
"090053201022"|0|1|0|0|0|0|0|1|1|1|1|0|0|1|0|52|21|56|4467398|0|NA|NA|NA|4176|12552|79774.9642857143
"090075415001"|0|1|1|0|0|0|0|1|1|1|0|0|0|1|0|559|164|848|100901210|0|63722|63722|18180|63722|63722|118987.275943396
"090075701003"|0|1|0|0|0|0|0|1|1|0|0|1|1|0|0|0|0|0|0|0|NA|NA|NA|NA|NA|NA
"090075703001"|0|1|1|0|0|0|0|1|1|1|0|0|1|0|0|20|6|16|795474|0|7020|7020|14110|9360|9360|49717.125
"090076802005"|0|1|0|0|0|0|0|1|1|1|1|0|0|1|0|68|9|80|7579290|0|NA|NA|NA|4176|12552|94741.125
"090091301013"|0|1|0|0|0|0|0|1|1|0|0|1|1|0|0|0|0|0|0|0|NA|NA|NA|NA|NA|NA
"090091401011"|0|1|0|0|0|0|0|1|1|1|1|0|0|1|0|144|60|186|16745204|0|NA|NA|NA|4176|12552|90027.9784946237
"090091413013"|0|1|1|0|0|0|0|1|1|1|0|0|0|1|0|520|108|818|84443038|0|8299|18092|14076|6470|19358|103231.097799511
"090091418003"|0|1|1|0|0|0|0|1|1|1|0|0|0|1|0|131|43|98|7626550|0|22176|22176|15046|36682|36682|77821.9387755102
"090091542002"|0|1|0|0|0|0|0|1|1|0|0|1|1|0|0|0|0|0|0|0|NA|NA|NA|NA|NA|NA
"090091656003"|0|1|0|0|0|0|0|1|1|0|0|1|1|0|0|0|0|0|0|0|NA|NA|NA|14576|14576|NA
"090091660024"|0|1|1|0|0|1|0|1|1|1|0|0|0|1|0|729|187|740|81810824|0|19710|19710|15950|49170|49170|110555.167567568
"090091672022"|0|1|0|0|0|0|0|1|1|0|0|1|1|0|0|0|0|0|0|0|NA|NA|NA|NA|NA|NA
"090091754004"|0|1|0|0|0|0|0|1|1|0|0|1|1|0|0|0|0|0|0|0|NA|NA|NA|NA|NA|NA
"090091842002"|0|1|0|0|0|0|0|1|1|0|0|1|1|0|0|0|0|0|0|0|NA|NA|NA|NA|NA|NA
"090091901001"|0|1|0|0|0|0|0|1|1|0|0|1|1|0|0|0|0|0|0|0|NA|NA|NA|NA|NA|NA
"090093501013"|0|1|0|0|0|0|0|1|1|1|0|0|1|0|0|0|0|0|0|0|NA|NA|NA|15672|38340|NA
"090093505002"|0|1|0|0|0|0|0|1|1|0|0|1|1|0|0|0|0|0|0|0|NA|NA|NA|NA|NA|NA
"090093518003"|0|1|0|0|0|0|0|1|1|1|1|0|0|1|0|170|52|166|15825232|0|NA|NA|NA|4176|12552|95332.7228915663
"090093519001"|0|2|2|0|0|0|0|2|1|1|0|0|0|0|1|821|35|112|9321264|0|NA|NA|NA|NA|NA|NA
"090093523001"|0|1|0|0|0|0|0|1|1|0|0|1|1|0|0|0|0|0|0|0|NA|NA|NA|NA|NA|NA
"090093527013"|0|1|0|0|0|0|0|1|1|0|0|1|1|0|0|0|0|0|0|0|NA|NA|NA|NA|NA|NA
"090093528003"|0|1|0|0|0|0|0|1|1|0|0|1|1|0|0|0|0|0|0|0|NA|NA|NA|NA|NA|NA
"090093614021"|0|1|1|0|0|1|0|1|1|1|0|0|0|0|1|7676|1568|2600|499683236|0|46900|46900|18450|62250|62250|192185.86
"090093615001"|0|1|1|0|0|0|0|1|1|1|0|0|0|1|0|466|221|496|48943304|0|18360|18360|18608|42610|42610|98676.0161290323
"090116909001"|0|1|0|0|0|0|0|1|1|1|0|0|1|0|0|121|16|38|2823166|0|NA|NA|14800|35006|35006|74293.8421052632
"090116967011"|0|1|0|0|0|0|0|1|1|1|1|0|0|1|0|63|16|116|10464502|0|NA|NA|NA|4176|12552|90211.224137931
"090117026001"|0|1|0|0|0|0|0|1|1|1|0|0|1|0|0|0|0|0|0|0|NA|NA|NA|15672|38340|NA
"090118703003"|0|2|0|0|1|0|0|2|2|2|0|0|0|2|0|601|188|598|49140996|0|NA|NA|NA|NA|NA|78797.3546284893
"090135382011"|0|1|0|0|0|0|0|1|1|0|0|1|1|0|0|0|0|0|0|0|NA|NA|NA|NA|NA|NA
"090138812001"|0|1|1|0|1|1|0|1|1|1|0|0|0|0|1|6206|2319|3234|414887512|0|18174|40086|13622|15672|38340|128289.273964131
"090158003003"|0|1|1|0|0|0|0|1|1|1|0|0|0|1|0|361|80|334|34073862|0|8058|12088|16106|6470|9706|102017.550898204
"090159044004"|0|1|0|0|0|0|0|1|1|1|1|0|0|1|0|51|7|60|5222126|0|NA|NA|NA|4176|12552|87035.4333333333
"100010422052"|0|1|0|0|0|0|0|1|1|0|0|1|1|0|0|0|0|0|0|0|NA|NA|NA|NA|NA|NA
"100010433001"|0|3|1|1|0|0|0|3|3|2|0|0|0|1|1|1118|357|1236|100373722|0|NA|NA|NA|NA|NA|93590.8968564102
"100030028001"|0|1|1|0|0|0|0|1|1|1|0|0|1|0|0|0|0|0|0|0|14940|14940|NA|13320|13320|NA
"100030028002"|0|1|0|0|0|0|0|1|1|1|1|0|1|0|0|16|8|12|671976|0|NA|NA|14000|27780|27780|55998
"100030136102"|0|1|0|0|0|0|0|1|1|0|0|1|1|0|0|0|0|0|0|0|NA|NA|NA|NA|NA|NA
"100030136132"|0|1|1|0|0|0|0|1|1|1|0|0|0|1|0|60|18|38|3279084|0|12672|12672|11600|13050|13050|86291.6842105263
"100030139062"|0|1|0|0|0|0|0|1|1|0|0|1|1|0|0|0|0|0|0|0|NA|NA|NA|NA|NA|NA
"100030145022"|0|1|1|0|0|0|0|1|1|1|0|0|0|0|1|3528|818|2474|312939994|0|17622|17622|14234|13370|35890|126491.509296686
"100030147021"|0|1|0|0|0|0|0|1|1|0|0|1|1|0|0|0|0|0|0|0|NA|NA|NA|NA|NA|NA
"100030163011"|0|2|0|0|0|0|0|2|2|0|0|2|2|0|0|0|0|0|0|0|NA|NA|NA|NA|NA|NA
"100050509031"|0|1|0|0|0|0|0|1|1|0|0|1|1|0|0|0|0|0|0|0|NA|NA|NA|6400|6400|NA
"100050515022"|0|1|0|0|0|0|0|1|1|0|0|1|1|0|0|0|0|0|0|0|NA|NA|NA|NA|NA|NA
"110010002012"|0|1|1|0|0|1|0|1|1|1|0|0|0|0|1|3564|763|2246|360403172|0|56592|56592|18824|61872|61872|160464.457702582
"110010002022"|0|1|0|0|0|0|0|1|1|0|0|1|1|0|0|0|0|0|0|0|NA|NA|NA|10900|10900|NA
"110010009031"|0|1|2|0|0|0|0|2|2|2|0|0|1|0|1|1899|528|1740|200997558|0|29599.5|29599.5|NA|NA|NA|113878.104510034
"110010012004"|0|1|1|1|0|0|0|1|1|1|0|0|0|1|0|434|108|454|40267412|0|9234|17748|NA|5292|12144|88694.7400881057
"110010034002"|0|1|1|1|1|1|0|1|1|1|0|0|0|0|1|1350|377|1534|164814996|0|35556|35556|15880|30584|30584|107441.327249022
"110010052022"|0|0|1|0|0|0|0|1|1|1|0|0|1|0|0|30|7|20|2580000|0|31200|31200|NA|NA|NA|129000
"110010088032"|0|1|1|0|0|0|0|1|1|1|0|0|0|1|0|576|220|360|36548586|0|18180|18180|14800|16512|16512|101523.85
"110010088042"|0|1|0|0|0|0|0|1|1|1|1|0|1|0|0|9|1|16|1438000|0|NA|NA|NA|19080|19080|89875
"110010092011"|0|1|0|0|0|0|0|1|1|0|0|1|1|0|0|0|0|0|0|0|NA|NA|NA|NA|NA|NA
"110010092012"|0|1|2|0|0|0|0|2|2|2|0|0|1|1|0|101|23|162|10587618|0|16104|16104|NA|NA|NA|60933.8303571429
"110010095111"|0|1|2|0|0|0|0|2|2|2|0|0|1|1|0|1108|257|688|64980082|0|35782.5|35782.5|NA|NA|NA|101858.811676647
"110010101001"|0|3|2|0|0|0|0|3|3|3|0|0|2|0|1|863|100|366|29616422|0|NA|NA|NA|10546.6666666667|10546.6666666667|NA
"110010101003"|0|2|2|0|0|0|0|3|3|3|1|0|3|0|0|79|28|62|5320720|0|NA|NA|NA|NA|NA|73285.1180124224
"110010106033"|0|1|0|0|0|0|0|1|1|0|0|1|1|0|0|0|0|0|0|0|NA|NA|NA|NA|NA|NA
"110010107002"|0|1|0|0|0|0|0|1|1|0|0|1|1|0|0|0|0|0|0|0|NA|NA|NA|NA|NA|NA
"110010108003"|0|1|1|0|0|1|0|1|1|1|0|0|0|0|1|2750|619|2312|340941654|0|33930|33930|15720|60856|60856|147466.113321799
"120010004003"|0|0|1|0|0|0|0|1|1|1|0|0|1|0|0|6|1|2|90000|0|11800|11800|NA|NA|NA|45000
"120010005001"|0|0|1|0|0|0|0|1|1|1|0|0|1|0|0|11|1|0|0|0|50000|50000|NA|NA|NA|NA
"120010005004"|0|1|0|0|0|0|0|1|1|0|0|1|1|0|0|0|0|0|0|0|NA|NA|NA|NA|NA|NA
"120010009021"|0|2|1|0|0|1|0|2|2|2|0|0|0|1|1|9578|1661|5382|680566606|0|NA|NA|NA|3917.5|20347|86786.7627040345
"120010017013"|0|1|0|0|0|0|0|1|1|1|0|0|0|0|1|490|213|502|30663786|0|NA|NA|NA|1872|7418|61083.2390438247
"120010021011"|0|1|0|0|0|0|0|1|1|0|0|1|1|0|0|0|0|0|0|0|NA|NA|NA|NA|NA|NA
"120010022173"|0|2|0|0|0|0|0|2|2|1|1|1|2|0|0|1|0|4|216000|0|NA|NA|NA|NA|NA|NA
"120010022192"|0|1|0|0|0|0|0|1|1|1|0|0|1|0|0|14|5|12|889996|0|NA|NA|NA|41040|41040|74166.3333333333
"120050013025"|0|1|0|0|0|0|0|1|1|0|0|1|1|0|0|0|0|0|0|0|NA|NA|NA|NA|NA|NA
"120050024002"|0|1|0|0|0|0|0|1|1|1|0|0|0|1|0|210|79|266|16393144|0|NA|NA|NA|1750|7065|61628.3609022556
"120070002021"|0|1|0|0|0|0|0|1|1|0|0|1|1|0|0|0|0|0|0|0|NA|NA|NA|NA|NA|NA
"120090641243"|0|1|0|0|0|0|0|1|1|1|0|0|0|0|1|438|170|472|26904714|0|NA|NA|10024|2048|8399|57001.5127118644
"120090647013"|0|1|0|0|0|0|0|1|1|0|0|1|1|0|0|0|0|0|0|0|NA|NA|NA|NA|NA|NA
"120090649012"|0|2|2|0|0|0|0|2|2|2|0|0|0|2|0|624|175|514|50355356|0|19233|19233|NA|27505|27505|87081.093832021
"120090698011"|0|1|0|0|0|0|0|1|1|0|0|1|1|0|0|0|0|0|0|0|NA|NA|NA|NA|NA|NA
"120110104054"|0|1|0|0|0|0|0|1|1|0|0|1|1|0|0|0|0|0|0|0|NA|NA|NA|NA|NA|NA
"120110104072"|0|1|1|0|0|0|0|1|1|1|0|0|1|0|0|27|11|14|638592|0|5490|5490|NA|7080|7080|45613.7142857143
"120110105041"|0|1|0|0|0|0|0|1|1|0|0|1|1|0|0|0|0|0|0|0|NA|NA|NA|NA|NA|NA
"120110201031"|0|1|0|0|0|0|0|1|1|1|1|0|1|0|0|4|1|0|0|0|NA|NA|NA|NA|NA|NA
"120110201032"|0|1|0|0|0|0|0|1|1|0|0|1|1|0|0|0|0|0|0|0|NA|NA|NA|NA|NA|NA
"120110201033"|0|1|0|0|0|0|0|1|1|0|0|1|0|1|0|0|0|0|0|0|NA|NA|NA|NA|NA|NA
"120110202052"|0|1|0|0|0|0|0|1|1|1|1|0|1|0|0|21|17|14|771808|0|NA|NA|NA|NA|NA|55129.1428571429
"120110302021"|0|1|0|0|0|0|0|1|1|0|0|1|1|0|0|0|0|0|0|0|NA|NA|NA|NA|NA|NA
"120110308032"|0|1|0|0|0|0|0|1|1|1|1|0|1|0|0|12|6|4|114400|0|NA|NA|NA|NA|NA|28600
"120110311021"|0|1|0|0|0|0|0|1|1|0|0|1|1|0|0|0|0|0|0|0|NA|NA|NA|NA|NA|NA
"120110406011"|0|1|0|0|0|0|0|1|1|1|1|0|1|0|0|7|1|2|76000|0|NA|NA|NA|8985|8985|38000
"120110425022"|0|2|1|0|0|0|0|2|2|2|0|0|1|0|1|859|190|712|43034052|0|NA|NA|NA|9984|12701|58405.0720425706
"120110501001"|0|1|0|0|0|0|0|1|1|1|0|0|1|0|0|17|5|16|1471664|0|NA|NA|NA|23840|23840|91979
"120110502071"|0|2|1|0|0|0|0|2|2|2|0|0|1|0|1|1619|983|2518|179160370|0|NA|NA|NA|20144|20144|58507.2462519936
"120110503061"|0|1|0|0|0|0|0|1|1|1|1|0|1|0|0|31|24|36|1423676|0|NA|NA|NA|NA|NA|39546.5555555556
"120110504012"|0|1|0|0|0|0|0|1|1|0|0|1|1|0|0|0|0|0|0|0|NA|NA|NA|NA|NA|NA
"120110506012"|0|1|0|0|0|0|0|1|1|0|0|1|1|0|0|0|0|0|0|0|NA|NA|NA|NA|NA|NA
"120110604052"|0|1|1|0|0|0|0|1|1|1|0|0|1|0|0|17|0|6|352000|0|6300|6300|NA|7200|7200|58666.6666666667
"120110608023"|0|1|0|0|0|0|0|1|1|0|0|1|1|0|0|0|0|0|0|0|NA|NA|NA|NA|NA|NA
"120110610041"|0|1|0|0|0|0|0|1|1|0|0|1|1|0|0|0|0|0|0|0|NA|NA|NA|NA|NA|NA
"120110702042"|0|3|1|0|0|1|0|3|3|1|0|2|2|0|1|1943|433|668|74473892|0|NA|NA|NA|NA|NA|NA
"120110801052"|0|1|1|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|NA|NA|NA|NA|NA|NA
"120110907001"|0|1|0|0|0|0|0|1|1|1|1|0|1|0|0|9|2|12|971000|0|NA|NA|NA|16305|16305|80916.6666666667
"120110908012"|0|1|0|0|0|0|0|1|1|0|0|1|0|1|0|0|0|0|0|0|NA|NA|NA|NA|NA|NA
"120110914004"|0|1|0|0|0|0|0|1|1|0|0|1|1|0|0|0|0|0|0|0|NA|NA|NA|NA|NA|NA
"120111001031"|0|1|0|0|0|0|0|1|1|0|0|1|1|0|0|0|0|0|0|0|NA|NA|NA|NA|NA|NA
"120111103123"|0|1|0|0|0|0|0|1|1|0|0|1|1|0|0|0|0|0|0|0|NA|NA|NA|NA|NA|NA
"120111103133"|0|1|0|0|0|0|0|1|1|0|0|1|1|0|0|0|0|0|0|0|NA|NA|NA|NA|NA|NA
"120111103211"|0|3|1|0|0|0|0|3|3|3|1|0|3|0|0|49|10|46|2142750|0|NA|NA|NA|NA|NA|46212.5
"120111103213"|0|1|1|0|0|0|0|1|1|1|0|0|1|0|0|34|0|12|1307296|0|17072|17072|NA|14392|14392|108941.333333333
"120111103341"|0|1|0|0|0|0|0|1|1|1|0|0|1|0|0|21|10|40|3392794|0|NA|NA|NA|NA|NA|84819.85
