"ST_CASE","geometry"
450143,c(33.58946944, -81.69513056)
450144,c(32.36974722, -80.88525)
450145,c(35.12471944, -81.86446389)
450146,c(34.89771389, -82.62847222)
450147,c(34.58617222, -82.39677778)
450148,c(33.96701111, -80.95317222)
450149,c(34.21831944, -82.22483056)
450150,c(34.76418889, -82.26053889)
450151,c(34.70685278, -79.96043056)
450152,c(34.55086389, -82.49272222)
450153,c(33.83086389, -81.12138611)
450154,c(34.55571944, -79.49028056)
450155,c(32.70768056, -80.23793889)
450156,c(33.80833333, -81.46051389)
450157,c(34.71851667, -81.59631111)
450158,c(33.34873056, -79.29431111)
450159,c(34.01991667, -80.96111111)
450160,c(33.22468889, -80.42753056)
450161,c(34.67656111, -82.25755556)
450162,c(33.11582222, -80.07085)
450163,c(34.73556111, -83.03000278)
450164,c(34.17353611, -82.07090278)
450165,c(34.43531944, -82.44553889)
450166,c(35.00265, -82.00617222)
450167,c(33.04783889, -80.10661944)
450168,c(33.94431944, -81.25878889)
450169,c(34.77973611, -82.39531111)
450170,c(33.42003889, -79.98631389)
450171,c(33.88416667, -80.24408889)
450172,c(32.56724444, -80.91732778)
450173,c(34.67639167, -82.40064167)
450174,c(34.50743056, -82.60353333)
450175,c(34.69719444, -80.79615833)
450176,c(34.32990833, -81.60740556)
450177,c(35.14697778, -81.11807778)
450178,c(33.51477778, -80.84215278)
450179,c(34.10650833, -79.15761944)
450180,c(33.99329167, -78.86210833)
450181,c(33.69630556, -79.46507778)
450182,c(33.03866667, -80.15014722)
450183,c(34.97005833, -81.9445)
450184,c(34.26966667, -80.91441667)
450185,c(33.93386111, -81.60279444)
450186,c(33.57447778, -80.37921667)
450187,c(33.92398056, -79.13717778)
450188,c(33.55651667, -81.35550833)
450189,c(34.95363333, -81.23960833)
450190,c(33.04409722, -80.12018611)
450191,c(32.79285278, -80.04982778)
450192,c(33.95223056, -80.37685278)
450193,c(33.09852778, -80.82566944)
450194,c(34.15370556, -80.27863056)
450195,c(34.19701667, -79.71243333)
450196,c(34.72580833, -81.94888611)
450197,c(34.50245, -82.98255833)
450198,c(35.15516667, -81.23235278)
450199,c(33.82872778, -81.84773889)
450200,c(34.46415833, -79.34395833)
450201,c(33.78548611, -80.05174722)
450202,c(34.47471944, -82.57917778)
450203,c(34.97769167, -82.01540556)
450204,c(34.92528333, -81.83606944)
450205,c(34.1719, -81.87538056)
450206,c(34.49904722, -82.77364167)
450207,c(35.01401944, -82.57135556)
450208,c(33.94223889, -80.72740556)
450209,c(33.91723333, -78.80799167)
450210,c(34.51210556, -82.93094167)
450212,c(34.22310278, -80.98748333)
450213,c(33.96220556, -80.42281667)
450214,c(33.08993889, -80.03164722)
450215,c(34.52683056, -82.87245)
450216,c(34.34932778, -81.00039167)
450217,c(34.74796111, -80.4519)
450218,c(34.24421667, -79.83293333)
450219,c(33.57371667, -81.75325833)
450220,c(34.26425833, -79.73056667)
450221,c(33.01234722, -80.55458889)
450222,c(34.0337, -81.01898056)
450223,c(34.00685556, -81.12339444)
450224,c(33.42521667, -80.59178889)
450225,c(33.91145556, -80.12062778)
450226,c(34.19577222, -79.76188889)
450227,c(32.81558889, -79.86648889)
450228,c(32.82364444, -81.22526944)
450229,c(32.87765, -80.78417778)
450230,c(34.37174444, -79.42306111)
450231,c(34.03068889, -78.80300556)
450232,c(34.83656667, -82.435)
450233,c(33.34266944, -80.57396667)
450234,c(34.30244167, -82.22194444)
450235,c(33.83265556, -81.16287222)
450236,c(33.68545, -79.81848056)
450237,c(33.96118333, -78.68659444)
450238,c(32.97030278, -80.30476944)
450239,c(34.90515278, -81.03449722)
450240,c(34.96620556, -82.00070278)
450241,c(34.41015556, -82.25956111)
450242,c(34.58533611, -79.71595278)
450243,c(34.13377222, -82.12807778)
450244,c(33.92649722, -81.04243889)
450245,c(34.89447778, -80.95404444)
450246,c(34.76476667, -83.25120278)
450247,c(33.46983889, -80.85743056)
450248,c(33.838475, -78.74658056)
450249,c(33.40516667, -80.12245833)
450250,c(32.98115556, -80.07806667)
450251,c(33.57753889, -81.75905833)
450252,c(34.00495278, -81.16459722)
450253,c(34.20213889, -82.38918889)
450254,c(33.17920556, -80.21481944)
450255,c(32.82413889, -81.14738889)
450256,c(34.20734444, -82.14334167)
450257,c(34.48761944, -79.85433056)
450258,c(33.00955833, -80.66748889)
450259,c(34.27355833, -81.61800833)
450260,c(33.48089722, -81.69519722)
450261,c(34.73713333, -81.20868333)
450262,c(34.41093611, -79.27226667)
450263,c(34.07338056, -79.36243611)
450264,c(33.44330278, -81.85005556)
450265,c(34.97628056, -81.11468333)
450266,c(33.06343889, -81.3211)
450267,c(34.11744722, -79.28076944)
450268,c(34.13666667, -80.33520833)
450269,c(32.89523056, -79.92271667)
450270,c(34.88974167, -82.05763611)
450271,c(33.40824444, -81.50675278)
450272,c(34.62351944, -79.623375)
450273,c(32.79755833, -79.99560278)
450274,c(34.97601944, -81.02436944)
450275,c(34.99362222, -81.19210833)
450276,c(34.14190278, -80.94012778)
450277,c(33.75251111, -78.96270833)
450278,c(34.97418056, -81.98569444)
450279,c(34.19987778, -80.66305833)
450280,c(33.75753889, -78.96729444)
450281,c(33.29063333, -79.77550556)
450282,c(34.68063611, -83.01818333)
450283,c(33.88735278, -81.13076944)
450284,c(33.03470278, -80.66803056)
450285,c(34.92100278, -82.41405278)
450286,c(34.18749167, -80.44443056)
450287,c(32.99883056, -80.09408056)
450288,c(34.90288056, -80.96825556)
450289,c(33.55323611, -80.93055556)
450290,c(33.54581667, -80.91513056)
450291,c(32.87258611, -80.71961667)
450292,c(32.79163056, -80.04058611)
450293,c(32.92737778, -80.39141667)
450294,c(34.70004167, -79.84358056)
450295,c(34.88395833, -82.19691667)
450296,c(33.67564722, -78.90585833)
450297,c(33.40576667, -81.78085833)
450299,c(33.07328611, -80.89198333)
450300,c(34.79240556, -81.00845833)
450301,c(34.11793056, -79.59846667)
450302,c(32.89034722, -80.01238056)
450303,c(33.10543611, -80.59408056)
450304,c(34.85109167, -82.69990556)
450305,c(33.98235833, -80.90498889)
450306,c(32.94671667, -80.04118889)
450307,c(33.58316667, -81.89033056)
450308,c(32.51798056, -80.95010556)
450309,c(33.75045278, -82.20340556)
450310,c(34.36753889, -79.35808056)
450311,c(32.38211667, -80.68413889)
450312,c(32.46088889, -80.98175833)
450313,c(33.84054167, -79.11080556)
450314,c(33.24968056, -81.16325833)
450315,c(34.20954167, -80.40201944)
450316,c(34.03223333, -79.33869167)
450317,c(34.56108056, -82.69846389)
450318,c(33.73335278, -81.27865833)
450319,c(32.87853056, -80.69157778)
450320,c(35.10974722, -81.51846667)
450321,c(35.07911111, -82.20564167)
450322,c(34.70240556, -80.17691667)
450323,c(33.87416944, -78.62043889)
450324,c(34.23325556, -82.20369444)
450325,c(34.64841667, -82.54743611)
450326,c(34.35455833, -79.19523889)
450327,c(32.96175278, -80.07201111)
450328,c(34.79450833, -82.21770278)
450329,c(34.81547222, -81.83334167)
450330,c(32.81903056, -79.95510833)
450331,c(33.77829167, -81.1581)
450332,c(32.79950556, -80.65318056)
450333,c(34.48999444, -82.67346944)
450334,c(33.94439167, -78.73551111)
450336,c(34.02186389, -81.48833333)
450337,c(33.37590556, -80.48718333)
450338,c(32.97031667, -81.15889444)
450339,c(34.03701944, -79.02798056)
450340,c(35.16740833, -81.87486389)
450341,c(32.97236667, -80.21084722)
450342,c(35.00010278, -82.378275)
450343,c(34.68941944, -82.33989444)
450344,c(33.05638889, -79.95373611)
450345,c(34.49586667, -81.97239167)
450346,c(33.94703056, -80.35367778)
450347,c(34.95577778, -81.12786944)
450348,c(34.73058056, -82.26528056)
450349,c(34.51217778, -80.99829444)
450350,c(34.71704444, -81.70845556)
450351,c(32.38185833, -81.11919167)
450352,c(33.94110833, -80.50249167)
450353,c(34.75938611, -82.27255833)
450354,c(34.41887778, -82.63400833)
450355,c(33.89514444, -79.58761667)
450356,c(34.87865, -82.24113889)
450357,c(34.94313056, -82.25570833)
450358,c(35.09519167, -82.30152222)
450359,c(34.78059167, -82.42843611)
450360,c(33.85670833, -78.75574444)
450361,c(33.425375, -79.15846944)
450362,c(34.02544722, -81.02863611)
450363,c(33.73588889, -79.02454167)
450364,c(34.02898889, -81.05908056)
450365,c(34.63999167, -81.06876389)
450366,c(34.35790278, -82.31214167)
450367,c(34.27169444, -80.56504167)
450368,c(33.85318889, -79.04570833)
450369,c(33.91523611, -81.04829167)
450370,c(33.41201667, -79.28560556)
450371,c(34.66395556, -81.23329722)
450372,c(34.45720556, -82.41190556)
450373,c(34.30574167, -80.60924167)
450374,c(33.20935833, -80.07199167)
450375,c(33.50405278, -79.76141667)
450376,c(34.87235833, -82.41635833)
450377,c(33.27498056, -80.51961667)
450378,c(34.256925, -79.98266111)
450379,c(34.69362222, -82.50526111)
450380,c(35.05053889, -80.95876944)
450381,c(34.09495278, -80.69181111)
450382,c(34.13413333, -82.12829167)
450383,c(34.82460556, -82.43069444)
450384,c(32.82643889, -81.09491667)
450385,c(35.01586667, -81.60597778)
450386,c(32.78071944, -79.95530833)
450387,c(34.59331667, -81.01580833)
450388,c(34.47820556, -81.98004444)
450389,c(33.0452, -80.78942778)
450390,c(34.03017778, -81.10030556)
450391,c(33.01148333, -80.03676944)
450392,c(33.86236667, -80.82196667)
450393,c(34.68616111, -80.7806)
450394,c(32.78183611, -80.25455833)
450395,c(34.64893056, -82.96368056)
450396,c(34.59067222, -80.93804167)
450397,c(34.82835556, -82.43518333)
450398,c(33.35443611, -80.58629722)
450399,c(33.89405, -80.50666389)
450400,c(34.32243333, -81.08873056)
450401,c(34.09205556, -80.86402778)
450402,c(32.89921667, -81.00506667)
450403,c(33.82260278, -81.95370556)
450404,c(34.865175, -82.14205556)
450405,c(33.54666944, -81.67793056)
450406,c(33.26124722, -79.87194722)
450407,c(32.48462778, -80.74023056)
450408,c(34.06030833, -81.04948611)
450409,c(33.27342778, -81.38505556)
450410,c(34.75081111, -80.51752778)
450411,c(34.48120833, -82.73168056)
450412,c(34.97468611, -81.93583056)
450413,c(34.05563611, -81.05608889)
450414,c(32.22386667, -80.73896111)
450415,c(34.96806667, -82.17544444)
450416,c(34.70319167, -80.28180833)
450417,c(33.02926667, -80.26980278)
450418,c(34.51635556, -79.93316389)
450419,c(34.46207222, -82.73950278)
450420,c(32.21618611, -80.73781111)
450421,c(32.83088611, -79.98843611)
450422,c(32.73351944, -81.24179444)
450423,c(34.00129444, -81.102825)
450424,c(34.47854722, -82.63326944)
450425,c(34.93036667, -81.95398889)
450426,c(34.92268611, -81.90521667)
450427,c(33.01830833, -80.03615)
450428,c(34.87803889, -82.24086667)
450430,c(33.37505, -81.86498056)
450431,c(34.24027778, -81.56498056)
450432,c(32.77215833, -80.96823611)
450433,c(34.23683889, -80.66338333)
450434,c(33.58951667, -81.69508611)
450435,c(32.73134722, -80.26431667)
450436,c(34.97203333, -81.53335278)
450437,c(34.51576667, -82.87911667)
450438,c(34.44778056, -82.77528333)
450439,c(33.04303889, -80.38473611)
450440,c(33.69658056, -79.86080278)
450441,c(32.61991944, -80.89062778)
450442,c(35.05789444, -81.94793056)
450443,c(32.5793, -80.2911)
450444,c(34.43846389, -79.37099722)
450445,c(34.19353056, -79.7698)
450446,c(34.56373056, -79.39905278)
450447,c(33.45951111, -81.56701389)
450448,c(33.21780278, -80.41649444)
450449,c(34.25795556, -79.83501944)
450450,c(32.84518056, -79.95943889)
450451,c(32.82905833, -81.09153611)
450452,c(33.60519167, -80.22235833)
450453,c(34.86483333, -82.28883333)
450454,c(33.08894167, -80.07397778)
450455,c(34.46155833, -82.66270278)
450456,c(34.24176667, -82.15450833)
450458,c(34.83342222, -82.46555833)
450459,c(33.37669722, -81.11968611)
450460,c(32.96974167, -80.0052)
450461,c(33.94673889, -80.35181944)
450462,c(34.63589167, -80.92709167)
450463,c(32.25800556, -81.04120278)
450464,c(34.255875, -81.49275556)
450465,c(33.92953611, -78.76626667)
450466,c(34.63914167, -83.06174167)
450467,c(34.27246944, -81.12466111)
450468,c(34.15432778, -81.25915)
450469,c(34.43776667, -82.60945833)
450470,c(32.77089167, -80.71439167)
450471,c(33.19441944, -81.01986944)
450472,c(35.17686944, -81.800025)
450473,c(33.86905, -78.62553333)
450474,c(34.20777778, -82.14453056)
450475,c(34.72013333, -82.19886111)
450476,c(33.36055278, -80.18120833)
450477,c(34.02078889, -79.22101667)
450478,c(33.72505833, -80.65289444)
450479,c(34.521275, -82.52458056)
450480,c(35.07778889, -81.12461111)
450481,c(33.99855, -80.00903889)
450482,c(33.85601667, -78.75837778)
450483,c(34.76922222, -80.24521667)
450484,c(33.89611944, -79.445125)
450485,c(34.25608056, -81.63576667)
450486,c(34.40719167, -80.08013889)
450487,c(34.67484167, -82.91739167)
450488,c(33.32676944, -79.31635278)
450489,c(33.92123056, -82.11883056)
450490,c(34.10995556, -80.89764167)
450491,c(34.07619722, -79.30289722)
450492,c(34.19658056, -79.67879167)
450493,c(33.91203056, -79.63736944)
450494,c(32.99276667, -81.28607778)
450495,c(32.75333056, -80.10631944)
450496,c(33.44125833, -79.63888333)
450497,c(33.71646667, -78.94943056)
450498,c(34.70269167, -80.68043056)
450499,c(32.97841667, -80.30660556)
450500,c(34.98448333, -81.92719167)
450501,c(33.2993, -80.52970833)
450502,c(34.78590556, -80.488875)
450503,c(32.89576667, -80.00103889)
450504,c(33.62841667, -81.97311667)
450505,c(32.89099444, -79.96157222)
450506,c(35.09219167, -80.93365278)
450507,c(34.97901667, -81.93284167)
450508,c(34.63891111, -82.68965278)
450509,c(34.70983889, -82.50116667)
450510,c(34.32119722, -82.09178889)
450511,c(34.36304722, -80.30631667)
450512,c(32.61323889, -80.07888056)
450513,c(32.78993611, -80.0309)
450514,c(33.85530556, -81.01098611)
450515,c(34.39703889, -82.12097778)
450516,c(33.56430556, -80.78484444)
450517,c(33.03845278, -80.14858056)
450518,c(33.54888056, -80.81546667)
450519,c(34.05204167, -81.15793056)
450520,c(34.59748056, -82.97636667)
450521,c(35.00178889, -82.48159722)
450522,c(34.51361944, -82.68925556)
450523,c(34.34295556, -81.08400556)
450524,c(33.90286944, -78.90086667)
450525,c(32.24498611, -81.13856667)
450526,c(33.8248, -78.68421667)
450527,c(34.81967778, -82.27632778)
450528,c(35.06770556, -81.87651389)
450529,c(32.30064167, -80.95596944)
450530,c(32.85161111, -81.08734167)
450531,c(34.87229167, -81.18028889)
450532,c(32.95876944, -80.70931667)
450533,c(32.74948056, -80.17628611)
450534,c(35.12856667, -81.88095833)
450535,c(34.22608889, -80.69615556)
450536,c(34.58851944, -79.75154444)
450537,c(34.77693889, -82.42984167)
450538,c(34.45692778, -81.86816667)
450539,c(33.91750278, -81.16589167)
450540,c(33.90181944, -80.45046667)
450541,c(35.11965556, -81.30783056)
450542,c(32.29820833, -80.93534167)
450543,c(33.0771, -79.50943056)
450544,c(34.83487778, -82.44074444)
450545,c(34.61220833, -82.69013333)
450546,c(34.46151389, -82.66274444)
450547,c(34.12836667, -79.89171667)
450548,c(33.97098056, -81.09053889)
450549,c(34.84449722, -82.36518889)
450550,c(33.34385, -81.23848056)
450551,c(34.09485, -80.85598611)
450552,c(32.94625278, -80.68021389)
450553,c(34.17626667, -80.81802778)
450554,c(34.75576667, -79.82853056)
450555,c(34.04236667, -81.02001667)
450556,c(34.01128333, -81.39547778)
450557,c(33.67724444, -80.34598056)
450558,c(33.47618611, -81.69299722)
450559,c(34.43520556, -82.61310556)
450560,c(33.98958056, -79.92001111)
450561,c(34.09475, -82.57113889)
450562,c(34.88905556, -81.18657778)
450563,c(34.65536944, -81.9218)
450564,c(32.39258333, -80.74853611)
450565,c(35.01451944, -81.95936944)
450566,c(34.86733056, -82.39188889)
450567,c(34.58335556, -82.68329444)
450568,c(34.25395278, -81.48910278)
450569,c(34.68278611, -83.10343056)
450570,c(34.51684167, -81.99763333)
450571,c(33.74808056, -79.85621667)
450572,c(34.58638611, -79.67231667)
450573,c(33.92995278, -78.73816111)
450574,c(33.93370556, -79.94436944)
450575,c(33.02513889, -79.855275)
450576,c(34.77465278, -82.38194167)
450577,c(33.59895833, -79.06193889)
450578,c(33.28331111, -80.56311944)
450579,c(34.63435833, -82.39103889)
450580,c(33.08540278, -80.09869167)
450581,c(34.27819167, -81.07490278)
450582,c(33.29133056, -80.35720833)
450583,c(33.77409167, -81.10411667)
450584,c(33.97669444, -78.74316944)
450585,c(34.66151667, -82.83023889)
450586,c(35.14195833, -82.076275)
450587,c(32.98880833, -80.85984722)
450588,c(34.83139167, -82.49663056)
450589,c(32.85723333, -79.99087778)
450590,c(33.02058889, -79.59265833)
450591,c(32.756725, -80.32420278)
450592,c(33.98289167, -80.92182778)
450593,c(32.48920556, -81.18058611)
450594,c(34.70094444, -79.57935278)
450595,c(34.81855278, -81.63563056)
450596,c(34.87485833, -82.42906667)
450597,c(34.00743611, -81.77936944)
450598,c(33.5153, -81.90739722)
450599,c(35.01298056, -81.97221667)
450600,c(32.31085556, -80.98494722)
450601,c(33.29966667, -79.68278611)
450602,c(33.54740556, -79.54398056)
450603,c(34.763575, -80.62935833)
450604,c(32.97173333, -80.25061667)
450605,c(34.88675833, -82.39140556)
450606,c(33.03393611, -80.09045833)
450607,c(34.36163056, -79.35628056)
450608,c(33.81995556, -81.44850833)
450609,c(34.12265833, -80.09123056)
450610,c(32.84414722, -79.98221667)
450611,c(34.64489167, -82.43710278)
450612,c(34.16329167, -79.72352778)
450613,c(34.28022778, -82.15380278)
450614,c(33.92311667, -78.75866667)
450615,c(34.07350278, -80.9686)
450616,c(32.97295556, -80.02158889)
450617,c(33.43036944, -79.52681667)
450618,c(33.07928889, -81.32733611)
450619,c(34.71186667, -79.69121389)
450620,c(34.937225, -81.04449167)
450621,c(34.86645556, -81.95530278)
450622,c(32.74335833, -79.96871667)
450623,c(34.21781667, -79.25754722)
450624,c(33.79058056, -78.99698611)
450625,c(32.74641667, -80.39153056)
450626,c(33.65425833, -80.46116111)
450627,c(32.79163889, -79.87961667)
450628,c(33.97899167, -80.54036667)
450629,c(34.29970833, -79.33739444)
450630,c(34.97978056, -82.24390833)
450631,c(32.90115833, -79.99843056)
450632,c(33.95260278, -80.34182778)
450633,c(35.00003056, -82.00443889)
450634,c(34.52636667, -80.55530833)
450635,c(33.65954444, -81.75521667)
450636,c(34.89083333, -82.37913333)
450637,c(34.12864444, -81.20533333)
450638,c(33.972125, -81.13775278)
450639,c(34.83889722, -82.48555833)
450640,c(34.91105278, -82.11213889)
450641,c(34.33606389, -81.60637778)
450642,c(35.09978333, -81.54665278)
450643,c(34.21083056, -79.77610833)
450644,c(32.39363611, -80.67375556)
450645,c(34.34503333, -81.09889444)
450646,c(34.00513333, -78.85825833)
450647,c(33.00810833, -80.08834722)
450648,c(34.35537778, -81.80042778)
450649,c(33.05438056, -80.10095833)
450650,c(32.87379167, -80.71930833)
450651,c(33.96711389, -81.20565556)
450652,c(34.051475, -81.90779167)
450653,c(33.00489722, -80.08780278)
450654,c(34.51852778, -79.38034167)
450655,c(33.83746667, -78.66828056)
450656,c(34.47715278, -82.16322778)
450657,c(34.49279167, -82.54451667)
450658,c(34.23499444, -79.17218056)
450659,c(34.09316667, -80.92454167)
450660,c(33.68421944, -80.70651944)
450661,c(33.56870556, -79.42233056)
450662,c(34.52641389, -82.78550278)
450663,c(32.98644722, -80.04103056)
450664,c(34.88711667, -82.51852222)
450665,c(33.88779722, -79.79575278)
450666,c(33.14576667, -79.89581667)
450667,c(34.22196667, -79.78976944)
450668,c(34.95000278, -82.48485556)
450669,c(32.78183056, -80.19328611)
450670,c(32.77164167, -81.12458889)
450671,c(34.35684167, -81.15042222)
450672,c(32.85646667, -80.03506667)
450673,c(35.07451667, -81.74418056)
450674,c(32.73705833, -80.58774722)
450675,c(34.49420278, -82.86524167)
450676,c(34.77531389, -82.67086944)
450677,c(35.00948889, -81.26693611)
450678,c(34.31923056, -82.22375833)
450680,c(35.11835833, -82.21034167)
450681,c(32.96768056, -80.11669722)
450682,c(32.91171389, -81.08117778)
450683,c(34.63838333, -80.40413056)
450684,c(33.40700556, -80.30365278)
450685,c(33.60130833, -81.86353889)
450686,c(34.6054, -82.45621944)
450687,c(32.56041667, -80.27988056)
450688,c(33.02493056, -79.62948889)
450689,c(34.86661667, -82.42598056)
450690,c(34.69886667, -81.65808889)
450691,c(34.36814167, -81.74859167)
450692,c(33.46302778, -80.49420833)
450693,c(34.69967778, -80.27674167)
450694,c(34.93158889, -82.28868056)
450695,c(34.27331111, -81.07343333)
450696,c(34.10427778, -79.78183056)
450697,c(32.23265833, -80.79733056)
450698,c(32.99053056, -79.64590278)
450699,c(33.60616111, -81.72508611)
450700,c(33.73536944, -78.83255278)
450701,c(33.36504167, -80.59900278)
450702,c(33.89028889, -81.21899722)
450703,c(32.96674722, -80.67684722)
450704,c(33.67182222, -81.11310556)
450705,c(34.76115278, -81.40019444)
450706,c(33.10663056, -80.07421944)
450707,c(34.99445278, -81.87823333)
450708,c(34.67246111, -82.41093611)
450709,c(34.83881667, -82.44476667)
450710,c(33.59257778, -80.20238056)
450711,c(35.16366944, -81.88861944)
450712,c(34.69785, -80.62879722)
450713,c(32.82570833, -80.09675833)
450714,c(33.95130556, -80.98526667)
450715,c(34.10605278, -79.93795)
450716,c(33.65130278, -79.01825833)
450717,c(34.11325833, -80.94755556)
450718,c(34.85899167, -80.93335556)
450719,c(34.18489444, -79.87079444)
450720,c(34.45846667, -82.64183889)
450721,c(33.90070556, -80.23508889)
450722,c(34.24859167, -79.41058889)
450723,c(33.98555833, -80.48987778)
450724,c(34.56034722, -82.69245833)
450725,c(32.85731667, -80.02815833)
450726,c(33.47775556, -79.27655833)
450727,c(34.99378611, -81.95209444)
450728,c(33.84810278, -78.69971944)
450729,c(35.07494167, -80.93513889)
450730,c(35.06403333, -82.24930278)
450731,c(34.47260833, -81.81160833)
450732,c(34.99771944, -82.00124444)
450733,c(32.26788889, -80.86102778)
450734,c(34.05315556, -81.02834444)
450735,c(33.48458611, -81.94468056)
450736,c(33.98183056, -80.90756667)
450737,c(34.86760833, -82.28215556)
450738,c(33.89963889, -80.39618889)
450739,c(33.98004444, -81.08987778)
450740,c(32.61514722, -80.15241667)
450741,c(32.38950833, -81.02456667)
450742,c(35.07444167, -81.17909167)
450743,c(32.99054722, -80.16266389)
450744,c(34.87808889, -82.04765556)
450745,c(34.89090833, -82.53563333)
450746,c(33.65877222, -80.75556389)
450747,c(34.61614444, -81.02083611)
450748,c(33.32140833, -80.16238889)
450749,c(33.90397778, -81.24609167)
450750,c(33.42775556, -81.12871667)
450751,c(33.99180833, -80.95483056)
450752,c(34.39373056, -80.73282778)
450753,c(33.49862778, -81.10978056)
450754,c(33.48488889, -79.45970556)
450755,c(34.44266389, -79.40405278)
450756,c(33.45838611, -80.62493056)
450757,c(34.64625833, -79.66676944)
450758,c(35.02850556, -82.02152222)
450759,c(32.99228056, -79.93448056)
450760,c(32.97066944, -80.01178889)
450761,c(33.58696389, -81.96547778)
450762,c(34.74663056, -82.13900556)
450763,c(34.79508056, -82.38565833)
450764,c(35.05399167, -81.93425278)
450765,c(33.80703889, -79.01453611)
450766,c(33.12685556, -80.289325)
450767,c(33.04436944, -81.31446944)
450768,c(33.86840833, -79.78290833)
450769,c(34.03426667, -79.93623056)
450770,c(32.78861944, -80.78048889)
450771,c(34.14048889, -80.4953)
450772,c(34.63255833, -82.21666667)
450773,c(33.39299167, -80.36835556)
450774,c(33.92762778, -81.07060556)
450775,c(34.87581944, -82.44286389)
450776,c(34.77144167, -82.59438333)
450777,c(33.34870278, -79.94329167)
450778,c(32.88413611, -79.81148611)
450779,c(32.81740278, -80.03926667)
450780,c(34.13709167, -81.21820833)
450781,c(33.84972778, -81.08576667)
450782,c(33.90699722, -80.14671667)
450783,c(34.73255556, -80.78869167)
450784,c(32.968, -80.11793889)
450785,c(34.63858056, -82.23019444)
450786,c(34.11753056, -80.92985833)
450787,c(33.36393333, -79.91618056)
450788,c(32.80600833, -80.63586111)
450789,c(34.68509444, -79.56422222)
450790,c(34.93271111, -82.28541944)
450791,c(34.99769167, -82.41941389)
450792,c(33.94501667, -80.93778056)
450793,c(34.05910833, -80.91253056)
450794,c(33.57583056, -79.02653611)
450795,c(34.14600278, -80.43375556)
450796,c(34.16571944, -79.76333056)
450797,c(35.06550556, -81.11674444)
450798,c(35.00144722, -82.06661667)
450799,c(33.00805833, -80.15248889)
450800,c(34.08429167, -82.20682222)
450801,c(33.83503889, -79.1376)
450802,c(33.88477778, -81.06720556)
450803,c(34.22306667, -81.14376389)
450804,c(34.71099444, -80.84511667)
450805,c(34.60733056, -82.11300833)
450806,c(33.88076111, -78.83095556)
450807,c(33.46806667, -80.45021944)
450808,c(35.03128056, -81.96865833)
450809,c(34.89601667, -81.36094167)
450810,c(34.59458611, -82.05483333)
450811,c(34.91293056, -82.10923333)
450812,c(33.53391667, -81.77253611)
450813,c(33.01234722, -80.55458889)
450814,c(32.60161111, -80.79248333)
450815,c(32.94526944, -80.54186389)
450816,c(34.02952778, -81.08561944)
450817,c(34.73568056, -82.54495833)
450818,c(35.06295833, -81.77546667)
450819,c(33.42129167, -81.88228889)
450820,c(34.51186667, -81.15005556)
450821,c(34.90284444, -81.18118889)
450822,c(32.83174167, -80.85288889)
450823,c(33.42518889, -80.66363333)
450824,c(34.58147222, -82.91612778)
450825,c(33.06980833, -79.84505833)
450826,c(33.34158611, -80.53435)
450827,c(33.86258611, -79.60420833)
450828,c(34.81514167, -82.44136944)
450829,c(32.86761389, -80.42610833)
450830,c(34.80516111, -82.87815278)
450831,c(33.86076111, -80.85466111)
450832,c(33.72175, -80.19458611)
450833,c(34.93312778, -80.99583889)
450834,c(33.21295556, -79.97768333)
450835,c(34.12628333, -80.888225)
450836,c(33.73605833, -78.83174444)
450837,c(32.26761944, -81.07986667)
450838,c(33.91996944, -80.35976944)
450839,c(34.89610278, -82.34593889)
450840,c(34.67896944, -82.45182222)
450841,c(34.80734722, -82.37210833)
450842,c(33.36966667, -79.2954)
450843,c(34.94150833, -81.96625833)
450844,c(33.96918889, -80.94638611)
450845,c(34.85813056, -82.35305833)
450846,c(33.11656944, -80.30574444)
450847,c(34.88394444, -82.35516389)
450848,c(33.60493056, -81.84683889)
450849,c(33.60400556, -81.84261667)
450850,c(34.05279444, -79.87296944)
450851,c(34.40790556, -80.08005556)
450852,c(35.01453056, -81.94850833)
450853,c(34.73474167, -82.56344167)
450854,c(34.79899722, -81.52636667)
450855,c(35.05295833, -81.43446667)
450856,c(34.74021389, -82.48453333)
450857,c(34.88423333, -82.59736389)
450858,c(35.11441944, -81.14499167)
450859,c(35.02822778, -81.95008889)
450860,c(33.94836944, -80.86369722)
450861,c(34.68354167, -81.72496667)
450862,c(34.07915833, -80.94223889)
450863,c(34.99039167, -81.23417222)
450864,c(33.52480833, -81.95955833)
450865,c(34.94285, -82.08568056)
450866,c(34.36725833, -81.453675)
450867,c(33.99083889, -81.06766944)
450868,c(34.60536667, -79.69940556)
450869,c(35.02991667, -81.17077778)
450870,c(32.58953333, -80.95093056)
450871,c(32.78378611, -79.99588056)
450872,c(32.82573611, -80.03935833)
450873,c(33.87210833, -78.96688611)
450874,c(34.65234444, -82.31308333)
450875,c(33.83498056, -79.13870556)
450876,c(34.84643056, -80.95121944)
450877,c(34.78758333, -80.72818333)
450878,c(34.2486, -79.41059444)
450879,c(34.32231944, -80.53724444)
450880,c(34.79478056, -82.4749)
450881,c(34.2792, -81.03643056)
450882,c(33.05474167, -80.66645556)
450883,c(32.62290833, -80.15225833)
450884,c(32.74321667, -79.98455833)
450885,c(34.56958056, -82.70913056)
450886,c(33.92719167, -80.51960556)
450887,c(34.19251667, -80.02260556)
450888,c(35.07423056, -81.87375556)
