"state","CELL_VALUE","CATEGORY_CODE","TIME_SLOT_DATE","SEASONALLY_ADJ","STATE","ERROR_DATA","DATA_TYPE_CODE","GEO_ID","GEOCOMP","SUMLEVEL","NATION","PROGRAM_CODE","GEO_LEVEL_CODE","TIME_SLOT_NAME","TIME_SLOT_ID"
"29",4,"QTAXCAT3","2018-02-01 00:00:00.0","no","29","no","T20","0400000US29","00","040",NA,"QTAX","MO","Q22018",0
"29",0,"QTAXCAT3","2018-04-01 00:00:00.0","no","29","no","T20","0400000US29","00","040",NA,"QTAX","MO","Q42018",0
"28",0,"QTAXCAT3","2018-01-01 00:00:00.0","no","28","no","T20","0400000US28","00","040",NA,"QTAX","MS","Q12018",0
"28",0,"QTAXCAT3","2018-02-01 00:00:00.0","no","28","no","T20","0400000US28","00","040",NA,"QTAX","MS","Q22018",0
"28",0,"QTAXCAT3","2018-03-01 00:00:00.0","no","28","no","T20","0400000US28","00","040",NA,"QTAX","MS","Q32018",0
"30",0,"QTAXCAT3","2018-01-01 00:00:00.0","no","30","no","T20","0400000US30","00","040",NA,"QTAX","MT","Q12018",0
"30",0,"QTAXCAT3","2018-02-01 00:00:00.0","no","30","no","T20","0400000US30","00","040",NA,"QTAX","MT","Q22018",0
"30",1,"QTAXCAT3","2018-03-01 00:00:00.0","no","30","no","T20","0400000US30","00","040",NA,"QTAX","MT","Q32018",0
"30",1,"QTAXCAT3","2018-04-01 00:00:00.0","no","30","no","T20","0400000US30","00","040",NA,"QTAX","MT","Q42018",0
"37",16,"QTAXCAT3","2018-02-01 00:00:00.0","no","37","no","T20","0400000US37","00","040",NA,"QTAX","NC","Q22018",0
"37",1,"QTAXCAT3","2018-03-01 00:00:00.0","no","37","no","T20","0400000US37","00","040",NA,"QTAX","NC","Q32018",0
"37",1,"QTAXCAT3","2018-04-01 00:00:00.0","no","37","no","T20","0400000US37","00","040",NA,"QTAX","NC","Q42018",0
"38",0,"QTAXCAT3","2018-01-01 00:00:00.0","no","38","no","T20","0400000US38","00","040",NA,"QTAX","ND","Q12018",0
"38",0,"QTAXCAT3","2018-03-01 00:00:00.0","no","38","no","T20","0400000US38","00","040",NA,"QTAX","ND","Q32018",0
"38",0,"QTAXCAT3","2018-04-01 00:00:00.0","no","38","no","T20","0400000US38","00","040",NA,"QTAX","ND","Q42018",0
"31",0,"QTAXCAT3","2018-01-01 00:00:00.0","no","31","no","T20","0400000US31","00","040",NA,"QTAX","NE","Q12018",0
"31",0,"QTAXCAT3","2018-02-01 00:00:00.0","no","31","no","T20","0400000US31","00","040",NA,"QTAX","NE","Q22018",0
"31",0,"QTAXCAT3","2018-04-01 00:00:00.0","no","31","no","T20","0400000US31","00","040",NA,"QTAX","NE","Q42018",0
"33",4,"QTAXCAT3","2018-01-01 00:00:00.0","no","33","no","T20","0400000US33","00","040",NA,"QTAX","NH","Q12018",0
"33",5,"QTAXCAT3","2018-02-01 00:00:00.0","no","33","no","T20","0400000US33","00","040",NA,"QTAX","NH","Q22018",0
"33",5,"QTAXCAT3","2018-03-01 00:00:00.0","no","33","no","T20","0400000US33","00","040",NA,"QTAX","NH","Q32018",0
"34",0,"QTAXCAT3","2018-01-01 00:00:00.0","no","34","no","T20","0400000US34","00","040",NA,"QTAX","NJ","Q12018",0
"34",4,"QTAXCAT3","2018-02-01 00:00:00.0","no","34","no","T20","0400000US34","00","040",NA,"QTAX","NJ","Q22018",0
"34",0,"QTAXCAT3","2018-03-01 00:00:00.0","no","34","no","T20","0400000US34","00","040",NA,"QTAX","NJ","Q32018",0
"35",0,"QTAXCAT3","2018-01-01 00:00:00.0","no","35","no","T20","0400000US35","00","040",NA,"QTAX","NM","Q12018",0
"35",0,"QTAXCAT3","2018-02-01 00:00:00.0","no","35","no","T20","0400000US35","00","040",NA,"QTAX","NM","Q22018",0
"35",0,"QTAXCAT3","2018-03-01 00:00:00.0","no","35","no","T20","0400000US35","00","040",NA,"QTAX","NM","Q32018",0
"35",0,"QTAXCAT3","2018-04-01 00:00:00.0","no","35","no","T20","0400000US35","00","040",NA,"QTAX","NM","Q42018",0
"36",20,"QTAXCAT3","2018-02-01 00:00:00.0","no","36","no","T20","0400000US36","00","040",NA,"QTAX","NY","Q22018",0
"36",17,"QTAXCAT3","2018-03-01 00:00:00.0","no","36","no","T20","0400000US36","00","040",NA,"QTAX","NY","Q32018",0
"36",20,"QTAXCAT3","2018-04-01 00:00:00.0","no","36","no","T20","0400000US36","00","040",NA,"QTAX","NY","Q42018",0
"39",14,"QTAXCAT3","2018-01-01 00:00:00.0","no","39","no","T20","0400000US39","00","040",NA,"QTAX","OH","Q12018",0
"39",12,"QTAXCAT3","2018-03-01 00:00:00.0","no","39","no","T20","0400000US39","00","040",NA,"QTAX","OH","Q32018",0
"39",4,"QTAXCAT3","2018-04-01 00:00:00.0","no","39","no","T20","0400000US39","00","040",NA,"QTAX","OH","Q42018",0
"40",0,"QTAXCAT3","2018-01-01 00:00:00.0","no","40","no","T20","0400000US40","00","040",NA,"QTAX","OK","Q12018",0
"40",0,"QTAXCAT3","2018-02-01 00:00:00.0","no","40","no","T20","0400000US40","00","040",NA,"QTAX","OK","Q22018",0
"40",0,"QTAXCAT3","2018-04-01 00:00:00.0","no","40","no","T20","0400000US40","00","040",NA,"QTAX","OK","Q42018",0
"41",1,"QTAXCAT3","2018-01-01 00:00:00.0","no","41","no","T20","0400000US41","00","040",NA,"QTAX","OR","Q12018",0
"41",1,"QTAXCAT3","2018-02-01 00:00:00.0","no","41","no","T20","0400000US41","00","040",NA,"QTAX","OR","Q22018",0
"41",1,"QTAXCAT3","2018-03-01 00:00:00.0","no","41","no","T20","0400000US41","00","040",NA,"QTAX","OR","Q32018",0
"10",365,"QTAXCAT3","2018-01-01 00:00:00.0","no","10","no","T22","0400000US10","00","040",NA,"QTAX","DE","Q12018",0
"10",591,"QTAXCAT3","2018-02-01 00:00:00.0","no","10","no","T22","0400000US10","00","040",NA,"QTAX","DE","Q22018",0
"10",236,"QTAXCAT3","2018-03-01 00:00:00.0","no","10","no","T22","0400000US10","00","040",NA,"QTAX","DE","Q32018",0
"10",228,"QTAXCAT3","2018-04-01 00:00:00.0","no","10","no","T22","0400000US10","00","040",NA,"QTAX","DE","Q42018",0
"12",103,"QTAXCAT3","2018-01-01 00:00:00.0","no","12","no","T22","0400000US12","00","040",NA,"QTAX","FL","Q12018",0
"12",76,"QTAXCAT3","2018-02-01 00:00:00.0","no","12","no","T22","0400000US12","00","040",NA,"QTAX","FL","Q22018",0
"12",33,"QTAXCAT3","2018-03-01 00:00:00.0","no","12","no","T22","0400000US12","00","040",NA,"QTAX","FL","Q32018",0
"12",37,"QTAXCAT3","2018-04-01 00:00:00.0","no","12","no","T22","0400000US12","00","040",NA,"QTAX","FL","Q42018",0
"13",13,"QTAXCAT3","2018-01-01 00:00:00.0","no","13","no","T22","0400000US13","00","040",NA,"QTAX","GA","Q12018",0
"13",7,"QTAXCAT3","2018-02-01 00:00:00.0","no","13","no","T22","0400000US13","00","040",NA,"QTAX","GA","Q22018",0
"13",13,"QTAXCAT3","2018-03-01 00:00:00.0","no","13","no","T22","0400000US13","00","040",NA,"QTAX","GA","Q32018",0
"13",15,"QTAXCAT3","2018-04-01 00:00:00.0","no","13","no","T22","0400000US13","00","040",NA,"QTAX","GA","Q42018",0
"15",0,"QTAXCAT3","2018-01-01 00:00:00.0","no","15","no","T22","0400000US15","00","040",NA,"QTAX","HI","Q12018",0
"15",1,"QTAXCAT3","2018-02-01 00:00:00.0","no","15","no","T22","0400000US15","00","040",NA,"QTAX","HI","Q22018",0
"15",0,"QTAXCAT3","2018-03-01 00:00:00.0","no","15","no","T22","0400000US15","00","040",NA,"QTAX","HI","Q32018",0
"15",0,"QTAXCAT3","2018-04-01 00:00:00.0","no","15","no","T22","0400000US15","00","040",NA,"QTAX","HI","Q42018",0
"19",12,"QTAXCAT3","2018-01-01 00:00:00.0","no","19","no","T22","0400000US19","00","040",NA,"QTAX","IA","Q12018",0
"19",14,"QTAXCAT3","2018-02-01 00:00:00.0","no","19","no","T22","0400000US19","00","040",NA,"QTAX","IA","Q22018",0
"19",12,"QTAXCAT3","2018-03-01 00:00:00.0","no","19","no","T22","0400000US19","00","040",NA,"QTAX","IA","Q32018",0
"19",-5,"QTAXCAT3","2018-04-01 00:00:00.0","no","19","no","T22","0400000US19","00","040",NA,"QTAX","IA","Q42018",0
"16",1,"QTAXCAT3","2018-01-01 00:00:00.0","no","16","no","T22","0400000US16","00","040",NA,"QTAX","ID","Q12018",0
"16",1,"QTAXCAT3","2018-02-01 00:00:00.0","no","16","no","T22","0400000US16","00","040",NA,"QTAX","ID","Q22018",0
"16",1,"QTAXCAT3","2018-03-01 00:00:00.0","no","16","no","T22","0400000US16","00","040",NA,"QTAX","ID","Q32018",0
"16",1,"QTAXCAT3","2018-04-01 00:00:00.0","no","16","no","T22","0400000US16","00","040",NA,"QTAX","ID","Q42018",0
"17",113,"QTAXCAT3","2018-01-01 00:00:00.0","no","17","no","T22","0400000US17","00","040",NA,"QTAX","IL","Q12018",0
"17",65,"QTAXCAT3","2018-02-01 00:00:00.0","no","17","no","T22","0400000US17","00","040",NA,"QTAX","IL","Q22018",0
"17",77,"QTAXCAT3","2018-03-01 00:00:00.0","no","17","no","T22","0400000US17","00","040",NA,"QTAX","IL","Q32018",0
"17",91,"QTAXCAT3","2018-04-01 00:00:00.0","no","17","no","T22","0400000US17","00","040",NA,"QTAX","IL","Q42018",0
"18",2,"QTAXCAT3","2018-01-01 00:00:00.0","no","18","no","T22","0400000US18","00","040",NA,"QTAX","IN","Q12018",0
"18",2,"QTAXCAT3","2018-02-01 00:00:00.0","no","18","no","T22","0400000US18","00","040",NA,"QTAX","IN","Q22018",0
"18",2,"QTAXCAT3","2018-03-01 00:00:00.0","no","18","no","T22","0400000US18","00","040",NA,"QTAX","IN","Q32018",0
"18",2,"QTAXCAT3","2018-04-01 00:00:00.0","no","18","no","T22","0400000US18","00","040",NA,"QTAX","IN","Q42018",0
"20",5,"QTAXCAT3","2018-01-01 00:00:00.0","no","20","no","T22","0400000US20","00","040",NA,"QTAX","KS","Q12018",0
"20",8,"QTAXCAT3","2018-02-01 00:00:00.0","no","20","no","T22","0400000US20","00","040",NA,"QTAX","KS","Q22018",0
"20",4,"QTAXCAT3","2018-03-01 00:00:00.0","no","20","no","T22","0400000US20","00","040",NA,"QTAX","KS","Q32018",0
"20",3,"QTAXCAT3","2018-04-01 00:00:00.0","no","20","no","T22","0400000US20","00","040",NA,"QTAX","KS","Q42018",0
"21",114,"QTAXCAT3","2018-01-01 00:00:00.0","no","21","no","T22","0400000US21","00","040",NA,"QTAX","KY","Q12018",0
"21",8,"QTAXCAT3","2018-02-01 00:00:00.0","no","21","no","T22","0400000US21","00","040",NA,"QTAX","KY","Q22018",0
"21",54,"QTAXCAT3","2018-03-01 00:00:00.0","no","21","no","T22","0400000US21","00","040",NA,"QTAX","KY","Q32018",0
"21",0,"QTAXCAT3","2018-04-01 00:00:00.0","no","21","no","T22","0400000US21","00","040",NA,"QTAX","KY","Q42018",0
"22",12,"QTAXCAT3","2018-01-01 00:00:00.0","no","22","no","T22","0400000US22","00","040",NA,"QTAX","LA","Q12018",0
"22",104,"QTAXCAT3","2018-02-01 00:00:00.0","no","22","no","T22","0400000US22","00","040",NA,"QTAX","LA","Q22018",0
"22",27,"QTAXCAT3","2018-03-01 00:00:00.0","no","22","no","T22","0400000US22","00","040",NA,"QTAX","LA","Q32018",0
"22",56,"QTAXCAT3","2018-04-01 00:00:00.0","no","22","no","T22","0400000US22","00","040",NA,"QTAX","LA","Q42018",0
"25",9,"QTAXCAT3","2018-01-01 00:00:00.0","no","25","no","T22","0400000US25","00","040",NA,"QTAX","MA","Q12018",0
"25",11,"QTAXCAT3","2018-02-01 00:00:00.0","no","25","no","T22","0400000US25","00","040",NA,"QTAX","MA","Q22018",0
"25",2,"QTAXCAT3","2018-03-01 00:00:00.0","no","25","no","T22","0400000US25","00","040",NA,"QTAX","MA","Q32018",0
"25",4,"QTAXCAT3","2018-04-01 00:00:00.0","no","25","no","T22","0400000US25","00","040",NA,"QTAX","MA","Q42018",0
"24",20,"QTAXCAT3","2018-01-01 00:00:00.0","no","24","no","T22","0400000US24","00","040",NA,"QTAX","MD","Q12018",0
"24",69,"QTAXCAT3","2018-02-01 00:00:00.0","no","24","no","T22","0400000US24","00","040",NA,"QTAX","MD","Q22018",0
"24",9,"QTAXCAT3","2018-03-01 00:00:00.0","no","24","no","T22","0400000US24","00","040",NA,"QTAX","MD","Q32018",0
"24",17,"QTAXCAT3","2018-04-01 00:00:00.0","no","24","no","T22","0400000US24","00","040",NA,"QTAX","MD","Q42018",0
"23",3,"QTAXCAT3","2018-01-01 00:00:00.0","no","23","no","T22","0400000US23","00","040",NA,"QTAX","ME","Q12018",0
"23",7,"QTAXCAT3","2018-02-01 00:00:00.0","no","23","no","T22","0400000US23","00","040",NA,"QTAX","ME","Q22018",0
"23",1,"QTAXCAT3","2018-03-01 00:00:00.0","no","23","no","T22","0400000US23","00","040",NA,"QTAX","ME","Q32018",0
"23",1,"QTAXCAT3","2018-04-01 00:00:00.0","no","23","no","T22","0400000US23","00","040",NA,"QTAX","ME","Q42018",0
"26",11,"QTAXCAT3","2018-01-01 00:00:00.0","no","26","no","T22","0400000US26","00","040",NA,"QTAX","MI","Q12018",0
"26",6,"QTAXCAT3","2018-02-01 00:00:00.0","no","26","no","T22","0400000US26","00","040",NA,"QTAX","MI","Q22018",0
"26",5,"QTAXCAT3","2018-03-01 00:00:00.0","no","26","no","T22","0400000US26","00","040",NA,"QTAX","MI","Q32018",0
"26",5,"QTAXCAT3","2018-04-01 00:00:00.0","no","26","no","T22","0400000US26","00","040",NA,"QTAX","MI","Q42018",0
"27",3,"QTAXCAT3","2018-01-01 00:00:00.0","no","27","no","T22","0400000US27","00","040",NA,"QTAX","MN","Q12018",0
"27",2,"QTAXCAT3","2018-02-01 00:00:00.0","no","27","no","T22","0400000US27","00","040",NA,"QTAX","MN","Q22018",0
"27",2,"QTAXCAT3","2018-03-01 00:00:00.0","no","27","no","T22","0400000US27","00","040",NA,"QTAX","MN","Q32018",0
"27",2,"QTAXCAT3","2018-04-01 00:00:00.0","no","27","no","T22","0400000US27","00","040",NA,"QTAX","MN","Q42018",0
"29",0,"QTAXCAT3","2018-01-01 00:00:00.0","no","29","no","T22","0400000US29","00","040",NA,"QTAX","MO","Q12018",0
"29",0,"QTAXCAT3","2018-03-01 00:00:00.0","no","29","no","T22","0400000US29","00","040",NA,"QTAX","MO","Q32018",0
"29",1,"QTAXCAT3","2018-04-01 00:00:00.0","no","29","no","T22","0400000US29","00","040",NA,"QTAX","MO","Q42018",0
"28",2,"QTAXCAT3","2018-01-01 00:00:00.0","no","28","no","T22","0400000US28","00","040",NA,"QTAX","MS","Q12018",0
"28",70,"QTAXCAT3","2018-02-01 00:00:00.0","no","28","no","T22","0400000US28","00","040",NA,"QTAX","MS","Q22018",0
"28",25,"QTAXCAT3","2018-04-01 00:00:00.0","no","28","no","T22","0400000US28","00","040",NA,"QTAX","MS","Q42018",0
"30",2,"QTAXCAT3","2018-01-01 00:00:00.0","no","30","no","T22","0400000US30","00","040",NA,"QTAX","MT","Q12018",0
"30",2,"QTAXCAT3","2018-02-01 00:00:00.0","no","30","no","T22","0400000US30","00","040",NA,"QTAX","MT","Q22018",0
"30",1,"QTAXCAT3","2018-03-01 00:00:00.0","no","30","no","T22","0400000US30","00","040",NA,"QTAX","MT","Q32018",0
"37",154,"QTAXCAT3","2018-01-01 00:00:00.0","no","37","no","T22","0400000US37","00","040",NA,"QTAX","NC","Q12018",0
"37",270,"QTAXCAT3","2018-02-01 00:00:00.0","no","37","no","T22","0400000US37","00","040",NA,"QTAX","NC","Q22018",0
"37",66,"QTAXCAT3","2018-03-01 00:00:00.0","no","37","no","T22","0400000US37","00","040",NA,"QTAX","NC","Q32018",0
"37",261,"QTAXCAT3","2018-04-01 00:00:00.0","no","37","no","T22","0400000US37","00","040",NA,"QTAX","NC","Q42018",0
"31",2,"QTAXCAT3","2018-02-01 00:00:00.0","no","31","no","T22","0400000US31","00","040",NA,"QTAX","NE","Q22018",0
"31",1,"QTAXCAT3","2018-03-01 00:00:00.0","no","31","no","T22","0400000US31","00","040",NA,"QTAX","NE","Q32018",0
"31",1,"QTAXCAT3","2018-04-01 00:00:00.0","no","31","no","T22","0400000US31","00","040",NA,"QTAX","NE","Q42018",0
"33",2,"QTAXCAT3","2018-01-01 00:00:00.0","no","33","no","T22","0400000US33","00","040",NA,"QTAX","NH","Q12018",0
"33",0,"QTAXCAT3","2018-03-01 00:00:00.0","no","33","no","T22","0400000US33","00","040",NA,"QTAX","NH","Q32018",0
"33",0,"QTAXCAT3","2018-04-01 00:00:00.0","no","33","no","T22","0400000US33","00","040",NA,"QTAX","NH","Q42018",0
"34",13,"QTAXCAT3","2018-01-01 00:00:00.0","no","34","no","T22","0400000US34","00","040",NA,"QTAX","NJ","Q12018",0
"34",90,"QTAXCAT3","2018-03-01 00:00:00.0","no","34","no","T22","0400000US34","00","040",NA,"QTAX","NJ","Q32018",0
"34",82,"QTAXCAT3","2018-04-01 00:00:00.0","no","34","no","T22","0400000US34","00","040",NA,"QTAX","NJ","Q42018",0
"35",5,"QTAXCAT3","2018-01-01 00:00:00.0","no","35","no","T22","0400000US35","00","040",NA,"QTAX","NM","Q12018",0
"35",5,"QTAXCAT3","2018-02-01 00:00:00.0","no","35","no","T22","0400000US35","00","040",NA,"QTAX","NM","Q22018",0
"35",15,"QTAXCAT3","2018-04-01 00:00:00.0","no","35","no","T22","0400000US35","00","040",NA,"QTAX","NM","Q42018",0
"32",21,"QTAXCAT3","2018-01-01 00:00:00.0","no","32","no","T22","0400000US32","00","040",NA,"QTAX","NV","Q12018",0
"32",23,"QTAXCAT3","2018-02-01 00:00:00.0","no","32","no","T22","0400000US32","00","040",NA,"QTAX","NV","Q22018",0
"32",17,"QTAXCAT3","2018-03-01 00:00:00.0","no","32","no","T22","0400000US32","00","040",NA,"QTAX","NV","Q32018",0
"36",0,"QTAXCAT3","2018-01-01 00:00:00.0","no","36","no","T22","0400000US36","00","040",NA,"QTAX","NY","Q12018",0
"36",0,"QTAXCAT3","2018-02-01 00:00:00.0","no","36","no","T22","0400000US36","00","040",NA,"QTAX","NY","Q22018",0
"36",0,"QTAXCAT3","2018-03-01 00:00:00.0","no","36","no","T22","0400000US36","00","040",NA,"QTAX","NY","Q32018",0
"36",0,"QTAXCAT3","2018-04-01 00:00:00.0","no","36","no","T22","0400000US36","00","040",NA,"QTAX","NY","Q42018",0
"39",84,"QTAXCAT3","2018-02-01 00:00:00.0","no","39","no","T22","0400000US39","00","040",NA,"QTAX","OH","Q22018",0
"39",2,"QTAXCAT3","2018-03-01 00:00:00.0","no","39","no","T22","0400000US39","00","040",NA,"QTAX","OH","Q32018",0
"39",19,"QTAXCAT3","2018-04-01 00:00:00.0","no","39","no","T22","0400000US39","00","040",NA,"QTAX","OH","Q42018",0
"40",7,"QTAXCAT3","2018-01-01 00:00:00.0","no","40","no","T22","0400000US40","00","040",NA,"QTAX","OK","Q12018",0
"40",20,"QTAXCAT3","2018-03-01 00:00:00.0","no","40","no","T22","0400000US40","00","040",NA,"QTAX","OK","Q32018",0
"40",7,"QTAXCAT3","2018-04-01 00:00:00.0","no","40","no","T22","0400000US40","00","040",NA,"QTAX","OK","Q42018",0
"41",0,"QTAXCAT3","2018-01-01 00:00:00.0","no","41","no","T22","0400000US41","00","040",NA,"QTAX","OR","Q12018",0
"41",8,"QTAXCAT3","2018-02-01 00:00:00.0","no","41","no","T22","0400000US41","00","040",NA,"QTAX","OR","Q22018",0
"41",9,"QTAXCAT3","2018-04-01 00:00:00.0","no","41","no","T22","0400000US41","00","040",NA,"QTAX","OR","Q42018",0
"42",2,"QTAXCAT3","2018-01-01 00:00:00.0","no","42","no","T22","0400000US42","00","040",NA,"QTAX","PA","Q12018",0
"42",2,"QTAXCAT3","2018-02-01 00:00:00.0","no","42","no","T22","0400000US42","00","040",NA,"QTAX","PA","Q22018",0
"42",2,"QTAXCAT3","2018-03-01 00:00:00.0","no","42","no","T22","0400000US42","00","040",NA,"QTAX","PA","Q32018",0
"44",2,"QTAXCAT3","2018-01-01 00:00:00.0","no","44","no","T22","0400000US44","00","040",NA,"QTAX","RI","Q12018",0
"44",1,"QTAXCAT3","2018-02-01 00:00:00.0","no","44","no","T22","0400000US44","00","040",NA,"QTAX","RI","Q22018",0
"44",1,"QTAXCAT3","2018-03-01 00:00:00.0","no","44","no","T22","0400000US44","00","040",NA,"QTAX","RI","Q32018",0
"33",18,"QTAXCAT3","2018-04-01 00:00:00.0","no","33","no","T24","0400000US33","00","040",NA,"QTAX","NH","Q42018",0
"34",166,"QTAXCAT3","2018-01-01 00:00:00.0","no","34","no","T24","0400000US34","00","040",NA,"QTAX","NJ","Q12018",0
"34",184,"QTAXCAT3","2018-02-01 00:00:00.0","no","34","no","T24","0400000US34","00","040",NA,"QTAX","NJ","Q22018",0
"34",162,"QTAXCAT3","2018-03-01 00:00:00.0","no","34","no","T24","0400000US34","00","040",NA,"QTAX","NJ","Q32018",0
"34",152,"QTAXCAT3","2018-04-01 00:00:00.0","no","34","no","T24","0400000US34","00","040",NA,"QTAX","NJ","Q42018",0
"35",48,"QTAXCAT3","2018-01-01 00:00:00.0","no","35","no","T24","0400000US35","00","040",NA,"QTAX","NM","Q12018",0
"35",49,"QTAXCAT3","2018-02-01 00:00:00.0","no","35","no","T24","0400000US35","00","040",NA,"QTAX","NM","Q22018",0
"35",21,"QTAXCAT3","2018-03-01 00:00:00.0","no","35","no","T24","0400000US35","00","040",NA,"QTAX","NM","Q32018",0
"35",51,"QTAXCAT3","2018-04-01 00:00:00.0","no","35","no","T24","0400000US35","00","040",NA,"QTAX","NM","Q42018",0
"32",50,"QTAXCAT3","2018-01-01 00:00:00.0","no","32","no","T24","0400000US32","00","040",NA,"QTAX","NV","Q12018",0
"32",63,"QTAXCAT3","2018-02-01 00:00:00.0","no","32","no","T24","0400000US32","00","040",NA,"QTAX","NV","Q22018",0
"32",39,"QTAXCAT3","2018-03-01 00:00:00.0","no","32","no","T24","0400000US32","00","040",NA,"QTAX","NV","Q32018",0
"32",54,"QTAXCAT3","2018-04-01 00:00:00.0","no","32","no","T24","0400000US32","00","040",NA,"QTAX","NV","Q42018",0
"36",351,"QTAXCAT3","2018-01-01 00:00:00.0","no","36","no","T24","0400000US36","00","040",NA,"QTAX","NY","Q12018",0
"36",369,"QTAXCAT3","2018-02-01 00:00:00.0","no","36","no","T24","0400000US36","00","040",NA,"QTAX","NY","Q22018",0
"36",40,"QTAXCAT3","2018-03-01 00:00:00.0","no","36","no","T24","0400000US36","00","040",NA,"QTAX","NY","Q32018",0
"36",37,"QTAXCAT3","2018-04-01 00:00:00.0","no","36","no","T24","0400000US36","00","040",NA,"QTAX","NY","Q42018",0
"39",204,"QTAXCAT3","2018-01-01 00:00:00.0","no","39","no","T24","0400000US39","00","040",NA,"QTAX","OH","Q12018",0
"39",206,"QTAXCAT3","2018-02-01 00:00:00.0","no","39","no","T24","0400000US39","00","040",NA,"QTAX","OH","Q22018",0
"39",204,"QTAXCAT3","2018-03-01 00:00:00.0","no","39","no","T24","0400000US39","00","040",NA,"QTAX","OH","Q32018",0
"39",183,"QTAXCAT3","2018-04-01 00:00:00.0","no","39","no","T24","0400000US39","00","040",NA,"QTAX","OH","Q42018",0
"40",184,"QTAXCAT3","2018-01-01 00:00:00.0","no","40","no","T24","0400000US40","00","040",NA,"QTAX","OK","Q12018",0
"40",189,"QTAXCAT3","2018-02-01 00:00:00.0","no","40","no","T24","0400000US40","00","040",NA,"QTAX","OK","Q22018",0
"40",191,"QTAXCAT3","2018-03-01 00:00:00.0","no","40","no","T24","0400000US40","00","040",NA,"QTAX","OK","Q32018",0
"40",177,"QTAXCAT3","2018-04-01 00:00:00.0","no","40","no","T24","0400000US40","00","040",NA,"QTAX","OK","Q42018",0
"41",159,"QTAXCAT3","2018-01-01 00:00:00.0","no","41","no","T24","0400000US41","00","040",NA,"QTAX","OR","Q12018",0
"41",239,"QTAXCAT3","2018-02-01 00:00:00.0","no","41","no","T24","0400000US41","00","040",NA,"QTAX","OR","Q22018",0
"41",192,"QTAXCAT3","2018-03-01 00:00:00.0","no","41","no","T24","0400000US41","00","040",NA,"QTAX","OR","Q32018",0
"41",3,"QTAXCAT3","2018-04-01 00:00:00.0","no","41","no","T24","0400000US41","00","040",NA,"QTAX","OR","Q42018",0
"42",288,"QTAXCAT3","2018-01-01 00:00:00.0","no","42","no","T24","0400000US42","00","040",NA,"QTAX","PA","Q12018",0
"42",363,"QTAXCAT3","2018-02-01 00:00:00.0","no","42","no","T24","0400000US42","00","040",NA,"QTAX","PA","Q22018",0
"42",260,"QTAXCAT3","2018-03-01 00:00:00.0","no","42","no","T24","0400000US42","00","040",NA,"QTAX","PA","Q32018",0
"42",192,"QTAXCAT3","2018-04-01 00:00:00.0","no","42","no","T24","0400000US42","00","040",NA,"QTAX","PA","Q42018",0
"44",6,"QTAXCAT3","2018-01-01 00:00:00.0","no","44","no","T24","0400000US44","00","040",NA,"QTAX","RI","Q12018",0
"44",17,"QTAXCAT3","2018-02-01 00:00:00.0","no","44","no","T24","0400000US44","00","040",NA,"QTAX","RI","Q22018",0
"44",4,"QTAXCAT3","2018-03-01 00:00:00.0","no","44","no","T24","0400000US44","00","040",NA,"QTAX","RI","Q32018",0
"44",3,"QTAXCAT3","2018-04-01 00:00:00.0","no","44","no","T24","0400000US44","00","040",NA,"QTAX","RI","Q42018",0
"45",7,"QTAXCAT3","2018-01-01 00:00:00.0","no","45","no","T24","0400000US45","00","040",NA,"QTAX","SC","Q12018",0
"45",31,"QTAXCAT3","2018-02-01 00:00:00.0","no","45","no","T24","0400000US45","00","040",NA,"QTAX","SC","Q22018",0
"45",11,"QTAXCAT3","2018-03-01 00:00:00.0","no","45","no","T24","0400000US45","00","040",NA,"QTAX","SC","Q32018",0
"45",16,"QTAXCAT3","2018-04-01 00:00:00.0","no","45","no","T24","0400000US45","00","040",NA,"QTAX","SC","Q42018",0
"46",20,"QTAXCAT3","2018-01-01 00:00:00.0","no","46","no","T24","0400000US46","00","040",NA,"QTAX","SD","Q12018",0
"46",22,"QTAXCAT3","2018-02-01 00:00:00.0","no","46","no","T24","0400000US46","00","040",NA,"QTAX","SD","Q22018",0
"46",23,"QTAXCAT3","2018-03-01 00:00:00.0","no","46","no","T24","0400000US46","00","040",NA,"QTAX","SD","Q32018",0
"46",19,"QTAXCAT3","2018-04-01 00:00:00.0","no","46","no","T24","0400000US46","00","040",NA,"QTAX","SD","Q42018",0
"47",91,"QTAXCAT3","2018-01-01 00:00:00.0","no","47","no","T24","0400000US47","00","040",NA,"QTAX","TN","Q12018",0
"47",99,"QTAXCAT3","2018-02-01 00:00:00.0","no","47","no","T24","0400000US47","00","040",NA,"QTAX","TN","Q22018",0
"47",97,"QTAXCAT3","2018-03-01 00:00:00.0","no","47","no","T24","0400000US47","00","040",NA,"QTAX","TN","Q32018",0
"47",78,"QTAXCAT3","2018-04-01 00:00:00.0","no","47","no","T24","0400000US47","00","040",NA,"QTAX","TN","Q42018",0
"48",527,"QTAXCAT3","2018-01-01 00:00:00.0","no","48","no","T24","0400000US48","00","040",NA,"QTAX","TX","Q12018",0
"48",681,"QTAXCAT3","2018-02-01 00:00:00.0","no","48","no","T24","0400000US48","00","040",NA,"QTAX","TX","Q22018",0
"48",599,"QTAXCAT3","2018-03-01 00:00:00.0","no","48","no","T24","0400000US48","00","040",NA,"QTAX","TX","Q32018",0
