"130670309072","+33.9487360","-084.5789497","within","30064","30064"
"130670309071","+33.9350023","-084.5967534","within","30064","30064"
"130670306025","+33.9552507","-084.5652800","within","30064","30064"
"130670306021","+33.9536475","-084.5958804","within","30064","30064"
"130670305062","+33.9953701","-084.5446702","within","30066","30066"
"130670305061","+34.0086209","-084.5345429","within","30066","30066"
"130670303401","+34.0515580","-084.4723420","within","30066","30066"
"130670306043","+34.0011415","-084.5525120","within","30066","30066"
"130670306041","+34.0090790","-084.5517830","within","30066","30066"
"130670303681","+34.0401722","-084.4895738","within","30066","30066"
"130670303621","+34.0291344","-084.5011660","within","30066","30066"
"130670303632","+34.0583224","-084.5082937","within","30066","30066"
"130670303642","+34.0437387","-084.5030113","within","30066","30066"
"130670303641","+34.0529839","-084.4903207","within","30066","30066"
"130670303492","+34.0342815","-084.5371155","within","30066","30066"
"130670303493","+34.0183739","-084.5391395","within","30066","30066"
"130670303491","+34.0274299","-084.5457367","within","30066","30066"
"130670303612","+34.0424021","-084.5167637","within","30066","30066"
"130670303611","+34.0243630","-084.5194965","within","30066","30066"
"130670303613","+34.0409790","-084.5258120","within","30066","30066"
"130670303413","+34.0702927","-084.4777166","within","30066","30066"
"130670303411","+34.0531582","-084.4804116","within","30066","30066"
"130670303242","+34.0715256","-084.5008181","within","30066","30066"
"130670303241","+34.0671674","-084.4914801","within","30066","30066"
"130670313183","+33.7844972","-084.5653310","within","30168","30168"
"130670313181","+33.7778175","-084.5609026","within","30168","30168"
"130670313231","+33.8107759","-084.6116060","within","30168","30168"
"130670313202","+33.7767188","-084.5783368","within","30168","30168"
"130670313221","+33.7851093","-084.6010645","within","30168","30168"
"130670313222","+33.7883659","-084.5899949","within","30168","30168"
"130670313223","+33.7947470","-084.6062239","within","30168","30168"
"130670313193","+33.7832723","-084.5816558","within","30168","30168"
"131210115051","+34.0719320","-084.3758740","within","30075","30075"
"131210115052","+34.0875999","-084.3732509","within","30075","30075"
"131210115122","+34.0819194","-084.4091937","within","30075","30075"
"131210115121","+34.0891354","-084.4035212","within","30075","30075"
"131210114192","+34.0455390","-084.3729370","within","30075","30075"
"131210114194","+34.0575085","-084.3917463","within","30075","30075"
"131210114193","+34.0526876","-084.3915873","within","30075","30075"
"131210114232","+34.0201950","-084.3920318","within","30075","30075"
"131210114234","+34.0236858","-084.3780771","within","30075","30075"
"131210114231","+34.0179590","-084.3679821","within","30075","30075"
"131210114452","+34.0355913","-084.3716828","within","30075","30075"
"131210114451","+34.0285336","-084.3649364","within","30075","30075"
"131210114461","+34.0518784","-084.4066934","within","30075","30075"
"131210114462","+34.0428956","-084.3942983","within","30075","30075"
"131210114463","+34.0392348","-084.3897969","within","30075","30075"
"131210115131","+34.0727047","-084.3938659","within","30075","30075"
"131210115132","+34.0674254","-084.4106566","within","30075","30075"
"131210114373","+34.0270895","-084.3561520","within","30075","30075"
"131210114371","+34.0217271","-084.3538873","within","30075","30075"
"130670303433","+34.0443394","-084.4161112","within","30075","30075"
"130670303602","+34.0218401","-084.4050356","within","30075","30075"
"130670303423","+34.0582472","-084.4256109","within","30075","30075"
"130670303511","+33.9454384","-084.4443989","within","30067","30067"
"130670304131","+33.9147240","-084.4769900","within","30067","30067"
"130670304132","+33.9198291","-084.4795798","within","30067","30067"
"130670304133","+33.9195267","-084.4716331","within","30067","30067"
"130670304142","+33.9155813","-084.4839391","within","30067","30067"
"130670304122","+33.9302025","-084.5010646","within","30067","30067"
"130670304081","+33.9282034","-084.4653334","within","30067","30067"
"130670304111","+33.9257140","-084.4896319","within","30067","30067"
"130670304113","+33.9332640","-084.4964036","within","30067","30067"
"130670304055","+33.9305278","-084.4803430","within","30067","30067"
"130670304052","+33.9256713","-084.4829594","within","30067","30067"
"130670304051","+33.9246414","-084.4747545","within","30067","30067"
"130670304053","+33.9372449","-084.4937420","within","30067","30067"
"130670303541","+33.9262028","-084.4351607","within","30067","30067"
"130670303662","+33.9698936","-084.4584206","within","30068","30068"
"130670303701","+33.9904162","-084.4121739","within","30068","30068"
"130670304091","+33.9635990","-084.4740112","within","30068","30068"
"130670303372","+33.9762140","-084.4048018","within","30068","30068"
"130670303373","+33.9756332","-084.3947380","within","30068","30068"
"130670303371","+33.9875896","-084.3968918","within","30068","30068"
"132270503002","+34.5307907","-084.5625655","within","30175","30175"
"131430102011","+33.7630169","-085.3088728","within","30176","30176"
"131430102012","+33.7528292","-085.3307531","within","30176","30176"
"130670313173","+33.7943469","-084.5473298","within","30126","30126"
"130670313172","+33.8077354","-084.5536210","within","30126","30126"
"130670313171","+33.8084126","-084.5654006","within","30126","30126"
"130670313152","+33.8194227","-084.5431690","within","30126","30126"
"130670313153","+33.8269786","-084.5366946","within","30126","30126"
"130670313163","+33.8052857","-084.5401852","within","30126","30126"
"130670313143","+33.8164533","-084.5265441","within","30126","30126"
"130670313243","+33.8300176","-084.5694357","within","30126","30126"
"130670313061","+33.8316189","-084.5828197","within","30126","30126"
"130670313081","+33.8061723","-084.5751809","within","30126","30126"
"131350507624","+33.8730522","-084.0283527","within","30078","30078"
"131350507622","+33.8675743","-084.0224993","within","30078","30078"
"131350507623","+33.8816038","-084.0373112","within","30078","30078"
"131350507531","+33.8526699","-084.0018786","within","30078","30078"
"131350507632","+33.8673282","-084.0393143","within","30078","30078"
"131350507631","+33.8587542","-084.0316396","within","30078","30078"
"131350507542","+33.8501390","-083.9834248","within","30078","30078"
"131350507193","+33.8508361","-084.0328763","within","30078","30078"
"132231206011","+33.8098657","-084.7499702","within","30127","30127"
"132231206013","+33.8087523","-084.7325927","within","30127","30127"
"132231206034","+33.8285990","-084.7470879","within","30127","30127"
"130670315162","+33.8915598","-084.6970398","within","30127","30127"
"130670315161","+33.8840452","-084.6915759","within","30127","30127"
"130670315131","+33.8500473","-084.6881486","within","30127","30127"
"130670315132","+33.8464446","-084.6744424","within","30127","30127"
"130670315133","+33.8586513","-084.6821113","within","30127","30127"
"130670315111","+33.8576068","-084.7053715","within","30127","30127"
"130670315113","+33.8424121","-084.7111976","within","30127","30127"
"130670315123","+33.8294325","-084.7086386","within","30127","30127"
"130670315122","+33.8374536","-084.6887713","within","30127","30127"
"130670315121","+33.8220182","-084.6957424","within","30127","30127"
"130670302692","+33.9231307","-084.7030114","within","30127","30127"
"130670302691","+33.9082036","-084.6926006","within","30127","30127"
"130670315142","+33.8730946","-084.6935421","within","30127","30127"
"130670315141","+33.8717258","-084.6826375","within","30127","30127"
"130670315151","+33.8951947","-084.6792756","within","30127","30127"
"130670315071","+33.8716185","-084.6513723","within","30127","30127"
"130670302354","+33.9380338","-084.6928672","within","30127","30127"
"130670302353","+33.9262817","-084.6905523","within","30127","30127"
"130670302352","+33.9158089","-084.6724092","within","30127","30127"
"130670315061","+33.8677615","-084.6710890","within","30127","30127"
"130670315065","+33.8669680","-084.6617293","within","30127","30127"
"130670315063","+33.8922841","-084.6650580","within","30127","30127"
"130670315064","+33.8809635","-084.6718290","within","30127","30127"
"130670315062","+33.8547289","-084.6650738","within","30127","30127"
"130459102021","+33.7437900","-085.0219700","within","30179","30179"
"130459102011","+33.7638690","-085.0393456","within","30179","30179"
"130670312201","+33.8442961","-084.5195915","within","30082","30082"
"130670311173","+33.8606868","-084.5546887","within","30082","30082"
"130670311171","+33.8548730","-084.5445464","within","30082","30082"
"130670311174","+33.8642828","-084.5465261","within","30082","30082"
"130670311172","+33.8628914","-084.5657853","within","30082","30082"
"130670311184","+33.8511447","-084.5320440","within","30082","30082"
"132231206061","+33.7979051","-084.7893504","within","30134","30134"
"132231206072","+33.7942513","-084.8121344","within","30134","30134"
"132231206073","+33.7943458","-084.8433015","within","30134","30134"
"132231206071","+33.8012633","-084.8256357","within","30134","30134"
"132231206074","+33.7847719","-084.8362522","within","30134","30134"
"130970803031","+33.7664246","-084.7084215","within","30134","30134"
"130970803032","+33.7558554","-084.7287883","within","30134","30134"
"130970803042","+33.7477132","-084.7473539","within","30134","30134"
"130970804082","+33.7698213","-084.8167979","within","30134","30134"
"130970803054","+33.7845365","-084.7251195","within","30134","30134"
"130970803053","+33.7772578","-084.7375237","within","30134","30134"
"130970803051","+33.7671374","-084.7427266","within","30134","30134"
"130970803052","+33.7624566","-084.7355176","within","30134","30134"
"130970803072","+33.7517541","-084.7699749","within","30134","30134"
"130970803071","+33.7763461","-084.7644408","within","30134","30134"
"130970803063","+33.7695348","-084.7603589","within","30134","30134"
"130970803061","+33.7685352","-084.7535628","within","30134","30134"
"130970803062","+33.7566121","-084.7559653","within","30134","30134"
"131131401031","+33.5161745","-084.5281585","within","30214","30214"
"131131404034","+33.4813475","-084.4653922","within","30214","30214"
"131131404032","+33.4659921","-084.4730657","within","30214","30214"
"131131404033","+33.4670275","-084.4578610","within","30214","30214"
"131131404031","+33.4727855","-084.4974733","within","30214","30214"
"131131401021","+33.4978073","-084.5014893","within","30214","30214"
"131131401023","+33.4985387","-084.4583405","within","30214","30214"
"131131402043","+33.4729910","-084.5216386","within","30214","30214"
"131350504512","+33.8983250","-084.2166661","within","30093","30093"
"131350504463","+33.8834586","-084.1932940","within","30093","30093"
"131350504531","+33.9253930","-084.1433218","within","30093","30093"
"131350504482","+33.9077763","-084.1766036","within","30093","30093"
"131350504483","+33.9041252","-084.1726836","within","30093","30093"
"131350504491","+33.8912646","-084.1896373","within","30093","30093"
"131350504493","+33.9050014","-084.1944718","within","30093","30093"
"131350504492","+33.8995271","-084.1971089","within","30093","30093"
"131350504502","+33.9046554","-084.1863711","within","30093","30093"
"131350504382","+33.9171568","-084.1688248","within","30093","30093"
"131350504384","+33.9118548","-084.1837198","within","30093","30093"
"131350504381","+33.9240531","-084.1767029","within","30093","30093"
"131350504383","+33.9137873","-084.1760276","within","30093","30093"
"131350504371","+33.9093447","-084.1907609","within","30093","30093"
"131350504372","+33.9137750","-084.1945155","within","30093","30093"
"131350504522","+33.9062732","-084.2127315","within","30093","30093"
"131350504521","+33.8999219","-084.2107434","within","30093","30093"
"130570901013","+34.3609049","-084.3374369","within","30107","30107"
"130570901031","+34.3087122","-084.3760426","within","30107","30107"
"131350502053","+34.0076106","-084.1586153","within","30096","30096"
"131350502183","+33.9919355","-084.1403982","within","30096","30096"
"131350502182","+33.9831933","-084.1333609","within","30096","30096"
"131350502181","+33.9903654","-084.1473462","within","30096","30096"
"131350502151","+33.9630129","-084.1271890","within","30096","30096"
"131350505421","+33.9495818","-084.1250112","within","30096","30096"
"131350502291","+33.9512944","-084.1428583","within","30096","30096"
"131350502292","+33.9527845","-084.1467580","within","30096","30096"
"131350502302","+33.9577176","-084.1523612","within","30096","30096"
"131350502301","+33.9580805","-084.1458570","within","30096","30096"
"131350502282","+33.9928189","-084.1708467","within","30096","30096"
"131350502283","+33.9940189","-084.1666405","within","30096","30096"
"131350502211","+33.9727711","-084.1545846","within","30096","30096"
"131350502212","+33.9657752","-084.1529236","within","30096","30096"
"131350502223","+33.9783085","-084.1499937","within","30096","30096"
"131350502221","+33.9756346","-084.1353402","within","30096","30096"
"131350502222","+33.9684066","-084.1406968","within","30096","30096"
"131350503332","+33.9499750","-084.1564609","within","30096","30096"
"131350503333","+33.9501996","-084.1612915","within","30096","30096"
"131350503342","+33.9599168","-084.1602408","within","30096","30096"
"131350503341","+33.9549062","-084.1706788","within","30096","30096"
"131350503343","+33.9659998","-084.1635049","within","30096","30096"
"131350502193","+34.0012379","-084.1496447","within","30096","30096"
"131350502191","+33.9999613","-084.1580008","within","30096","30096"
"131350502192","+33.9901033","-084.1574563","within","30096","30096"
"132231201053","+34.0532127","-084.7724037","within","30101","30101"
"132231201051","+34.0710761","-084.7490007","within","30101","30101"
"130670301091","+34.0599245","-084.7348901","within","30101","30101"
"130670301092","+34.0712788","-084.7180779","within","30101","30101"
"130670302672","+34.0117643","-084.7033711","within","30101","30101"
"130670301122","+34.0656186","-084.6552728","within","30101","30101"
"130670301121","+34.0713339","-084.6512991","within","30101","30101"
"130670302661","+33.9959782","-084.7153789","within","30101","30101"
"130670302662","+34.0150277","-084.7300795","within","30101","30101"
"130670301084","+34.0422089","-084.7213775","within","30101","30101"
"130670301081","+34.0345154","-084.7073487","within","30101","30101"
"130670301132","+34.0688808","-084.6442278","within","30101","30101"
"130670301131","+34.0699613","-084.6381263","within","30101","30101"
"130670301073","+34.0703659","-084.6278629","within","30101","30101"
"130670301072","+34.0763004","-084.6413055","within","30101","30101"
"130670302363","+33.9866111","-084.7188606","within","30101","30101"
"130670302364","+33.9871183","-084.7354191","within","30101","30101"
"130670302361","+33.9970198","-084.7321818","within","30101","30101"
"130670301043","+34.0724573","-084.6666857","within","30101","30101"
"130670301041","+34.0735613","-084.6818714","within","30101","30101"
"130670301042","+34.0680363","-084.6693357","within","30101","30101"
"130159608013","+34.1012723","-084.6703614","within","30102","30102"
"130670302742","+34.0689799","-084.6037811","within","30102","30102"
"130670302741","+34.0716235","-084.5909074","within","30102","30102"
"130670302722","+34.0722842","-084.5811306","within","30102","30102"
"130670302721","+34.0678468","-084.5805481","within","30102","30102"
"130670302733","+34.0667802","-084.5705999","within","30102","30102"
"130570911061","+34.0950830","-084.6003503","within","30102","30102"
"130570911062","+34.0835398","-084.5980573","within","30102","30102"
"130570911063","+34.0857069","-084.6139573","within","30102","30102"
"130570911053","+34.0952463","-084.5864569","within","30102","30102"
"130570910132","+34.0832628","-084.5827846","within","30102","30102"
"130570911071","+34.1116440","-084.6084261","within","30102","30102"
"130570911072","+34.0982476","-084.6162469","within","30102","30102"
"130570911081","+34.1101936","-084.6313939","within","30102","30102"
"130570909112","+34.1068569","-084.4487498","within","30188","30188"
"130570909122","+34.1300271","-084.4442267","within","30188","30188"
"130570909121","+34.1242745","-084.4723896","within","30188","30188"
"130570908053","+34.1303003","-084.4803735","within","30188","30188"
"130570910012","+34.0781790","-084.5330320","within","30188","30188"
"130570910011","+34.0913050","-084.5246674","within","30188","30188"
"130570909093","+34.0997530","-084.4937083","within","30188","30188"
"130570909092","+34.0995292","-084.5094054","within","30188","30188"
"130570909091","+34.0931363","-084.5160055","within","30188","30188"
"130570909101","+34.1028919","-084.4856541","within","30188","30188"
"130570909102","+34.1081590","-084.5046455","within","30188","30188"
"130570908062","+34.1377850","-084.4920433","within","30188","30188"
"130570909082","+34.0933583","-084.4691405","within","30188","30188"
"130570909081","+34.0890498","-084.4593243","within","30188","30188"
"130570909083","+34.0893870","-084.4759793","within","30188","30188"
"130570909073","+34.0947041","-084.4496955","within","30188","30188"
"130570909071","+34.0867909","-084.4474654","within","30188","30188"
"132330107002","+33.9936314","-085.0079148","within","30153","30153"
"132330107001","+33.9619675","-085.0375088","within","30153","30153"
"132330107003","+34.0130586","-085.0234438","within","30153","30153"
"132330107004","+34.0060293","-085.0413801","within","30153","30153"
"132330107005","+33.9941928","-085.0471970","within","30153","30153"
"132330106002","+33.9950355","-085.0780358","within","30153","30153"
"132330106004","+34.0208791","-085.0884527","within","30153","30153"
"132270505003","+34.4390477","-084.5004806","within","30143","30143"
"132270502021","+34.4879282","-084.4099742","within","30143","30143"
"132270502022","+34.4549600","-084.4172145","within","30143","30143"
"132270502023","+34.4471405","-084.4335853","within","30143","30143"
"132270501021","+34.4629610","-084.3456608","within","30143","30143"
"132270501023","+34.4781070","-084.3683395","within","30143","30143"
"132270501024","+34.4685189","-084.3314926","within","30143","30143"
"130859701011","+34.4796073","-084.3005375","within","30143","30143"
"130890234103","+33.7053962","-084.2735432","within","30034","30034"
"130890234101","+33.7094183","-084.2864683","within","30034","30034"
"130890234102","+33.7031252","-084.2641716","within","30034","30034"
"130890234111","+33.7011994","-084.2837690","within","30034","30034"
"130890234132","+33.6895650","-084.2332622","within","30034","30034"
"130890234131","+33.6938802","-084.2480429","within","30034","30034"
"130890234452","+33.7012573","-084.2398160","within","30034","30034"
"130890234453","+33.7039022","-084.2289118","within","30034","30034"
"130890234482","+33.7002546","-084.2129485","within","30034","30034"
"130890234252","+33.6770732","-084.2413134","within","30034","30034"
"130890234461","+33.7085027","-084.2552870","within","30034","30034"
"130890234392","+33.6886843","-084.2597211","within","30034","30034"
"130890234391","+33.6933657","-084.2574121","within","30034","30034"
"130890234472","+33.6864771","-084.2222581","within","30034","30034"
"130890234471","+33.6905993","-084.2119553","within","30034","30034"
"130890234383","+33.6816942","-084.2562633","within","30034","30034"
"130890234384","+33.6814138","-084.2656969","within","30034","30034"
"130670314133","+33.8516603","-084.6123261","within","30106","30106"
"130670302592","+34.0429989","-084.6184644","within","30144","30144"
"130670302591","+34.0329657","-084.6201575","within","30144","30144"
"130670302581","+34.0252484","-084.6018300","within","30144","30144"
"130670302473","+34.0425921","-084.5690036","within","30144","30144"
"130670302472","+34.0488721","-084.5765894","within","30144","30144"
"130670302471","+34.0414282","-084.5776458","within","30144","30144"
"130670302752","+34.0552136","-084.5910643","within","30144","30144"
"130670302751","+34.0530371","-084.5813134","within","30144","30144"
"130670303462","+34.0619717","-084.5552772","within","30144","30144"
"130670302782","+34.0357198","-084.5989329","within","30144","30144"
"130670302781","+34.0441717","-084.5937330","within","30144","30144"
"130670302602","+34.0375854","-084.6403143","within","30144","30144"
"130670302201","+34.0568459","-084.5606864","within","30144","30144"
"131719702023","+33.0840037","-084.1290716","within","30204","30204"
"131719702021","+33.0216935","-084.1558001","within","30204","30204"
"131719702022","+33.0517134","-084.1486368","within","30204","30204"
"131719703003","+33.0572066","-084.1625630","within","30204","30204"
"131719703004","+33.0657272","-084.1901413","within","30204","30204"
"131719703001","+33.0675826","-084.1676940","within","30204","30204"
"131171303052","+34.2153179","-084.2250810","within","30040","30040"
"131171304101","+34.1953261","-084.1634389","within","30040","30040"
"131171304103","+34.1928981","-084.1807427","within","30040","30040"
"131171303022","+34.1970791","-084.2222926","within","30040","30040"
"131171304062","+34.1790574","-084.1724770","within","30040","30040"
"131171304061","+34.1698852","-084.1761962","within","30040","30040"
"131171303062","+34.1652338","-084.1920058","within","30040","30040"
"131171303061","+34.1834192","-084.2030412","within","30040","30040"
"131171303072","+34.2018154","-084.2151031","within","30040","30040"
"131171304131","+34.2193227","-084.1449760","within","30040","30040"
"131171304132","+34.2122647","-084.1551494","within","30040","30040"
"131171304141","+34.2101109","-084.1878563","within","30040","30040"
"131171304142","+34.2045118","-084.1789328","within","30040","30040"
"131171304151","+34.2234336","-084.1764399","within","30040","30040"
"130570906063","+34.1971500","-084.4821855","within","30115","30115"
"130570907033","+34.1807459","-084.4877133","within","30115","30115"
"130570907031","+34.1828378","-084.5009372","within","30115","30115"
"130570905041","+34.2216979","-084.3362493","within","30115","30115"
"130570908081","+34.1880745","-084.4271740","within","30115","30115"
"130570908072","+34.1791731","-084.4456094","within","30115","30115"
"130570908071","+34.1753976","-084.4600077","within","30115","30115"
"130570908073","+34.1864699","-084.4585772","within","30115","30115"
"130570906031","+34.2076363","-084.4251578","within","30115","30115"
"130570906033","+34.2301805","-084.4218047","within","30115","30115"
"130570905052","+34.2337103","-084.3860666","within","30115","30115"
"130570907041","+34.1672344","-084.4844687","within","30115","30115"
"130459107091","+33.6205070","-085.0332043","within","30116","30116"
"130459107093","+33.6292263","-085.0034028","within","30116","30116"
"130459107052","+33.6097208","-084.9885755","within","30116","30116"
"130459107053","+33.5993116","-084.9885067","within","30116","30116"
"130459110012","+33.5240093","-085.0226866","within","30116","30116"
"130459106002","+33.5859114","-085.0736227","within","30117","30117"
"130459105022","+33.5899487","-085.0898504","within","30117","30117"
"130459105023","+33.5815478","-085.0846091","within","30117","30117"
"130459103012","+33.6222977","-085.1386365","within","30117","30117"
"130459103013","+33.6123800","-085.1449513","within","30117","30117"
"130459105042","+33.5650248","-085.1270193","within","30117","30117"
"130459105032","+33.5889467","-085.1350192","within","30117","30117"
"130459105031","+33.6093450","-085.0966826","within","30117","30117"
"130459105033","+33.5998720","-085.1155375","within","30117","30117"
"130459111011","+33.5637836","-085.0835187","within","30117","30117"
"130459111014","+33.5737641","-085.0776268","within","30117","30117"
"130459111012","+33.5594109","-085.1028382","within","30117","30117"
"130459110021","+33.5713676","-085.0644551","within","30117","30117"
"130459111021","+33.5484089","-085.1358145","within","30117","30117"
"131210012051","+33.7758879","-084.3849504","within","30308","30308"
"131210012052","+33.7729767","-084.3855264","within","30308","30308"
"131210012032","+33.7741906","-084.3804755","within","30308","30308"
"131210012031","+33.7718991","-084.3804644","within","30308","30308"
"131210019022","+33.7693669","-084.3847154","within","30308","30308"
"131210013012","+33.7745421","-084.3743905","within","30308","30308"
"131210018012","+33.7693679","-084.3798461","within","30308","30308"
"131210013021","+33.7722252","-084.3702188","within","30308","30308"
"131210017012","+33.7687268","-084.3703986","within","30308","30308"
"131210062002","+33.7252702","-084.4227550","within","30310","30310"
"131210062001","+33.7300888","-084.4211937","within","30310","30310"
"131210042003","+33.7374790","-084.4151500","within","30310","30310"
"131210042002","+33.7377623","-084.4206309","within","30310","30310"
"131210041001","+33.7452497","-084.4271201","within","30310","30310"
"131210041002","+33.7423570","-084.4289044","within","30310","30310"
"131210041003","+33.7380221","-084.4281534","within","30310","30310"
"131210057001","+33.7301340","-084.4050394","within","30310","30310"
"131210063002","+33.7272431","-084.4029541","within","30310","30310"
"131210065004","+33.7163094","-084.4129938","within","30310","30310"
"131210065003","+33.7218995","-084.4142689","within","30310","30310"
"131210060001","+33.7424348","-084.4416171","within","30310","30310"
"131210060002","+33.7391118","-084.4404810","within","30310","30310"
"131210066021","+33.7186263","-084.4286682","within","30310","30310"
"131210066011","+33.7170474","-084.4214699","within","30310","30310"
"131210066012","+33.7061075","-084.4232669","within","30310","30310"
"131210119012","+33.7499583","-084.3793722","within","30312","30312"
"131210048002","+33.7439822","-084.3839055","within","30312","30312"
"131210048001","+33.7458465","-084.3842738","within","30312","30312"
"131210119022","+33.7531592","-084.3692115","within","30312","30312"
"131210119021","+33.7521127","-084.3742850","within","30312","30312"
"131210029001","+33.7578326","-084.3711291","within","30312","30312"
"131499701002","+33.2823204","-085.0842929","within","30217","30217"
"132859601011","+33.1987661","-084.9158358","within","30230","30230"
"132859601022","+33.1722614","-084.9066435","within","30230","30230"
"130771704041","+33.4189792","-084.6934880","within","30265","30265"
"130771704053","+33.3909259","-084.7108011","within","30265","30265"
"130771704054","+33.3879984","-084.7051591","within","30265","30265"
"130771703092","+33.3915038","-084.7482068","within","30265","30265"
"130771703091","+33.3836983","-084.7456668","within","30265","30265"
"130771703101","+33.4186860","-084.7131635","within","30265","30265"
"130771703102","+33.3869858","-084.7335878","within","30265","30265"
"130771703103","+33.3902426","-084.7212378","within","30265","30265"
"130771706062","+33.3706501","-084.7429435","within","30265","30265"
"130771706073","+33.3632702","-084.7182077","within","30265","30265"
"130771706071","+33.3678614","-084.7248405","within","30265","30265"
"130771706072","+33.3750651","-084.7333017","within","30265","30265"
"131510701091","+33.5976859","-084.2265374","within","30281","30281"
"131510701143","+33.5146863","-084.2226787","within","30281","30281"
"131510701131","+33.5470028","-084.2131341","within","30281","30281"
"131510701132","+33.5523768","-084.2449007","within","30281","30281"
"131510701202","+33.5256273","-084.2423394","within","30281","30281"
"131510701201","+33.5196242","-084.2379436","within","30281","30281"
"131510702123","+33.5289936","-084.1762072","within","30281","30281"
"131510701181","+33.5981140","-084.1916482","within","30281","30281"
"131510701182","+33.5987249","-084.1629224","within","30281","30281"
"131510701172","+33.5833401","-084.2050469","within","30281","30281"
"131510701173","+33.5895375","-084.2157661","within","30281","30281"
"131510701171","+33.5752131","-084.1849540","within","30281","30281"
"131510701192","+33.5381549","-084.2531096","within","30281","30281"
"131510701194","+33.5320828","-084.2360230","within","30281","30281"
"131510701193","+33.5395008","-084.2391325","within","30281","30281"
"131510701191","+33.5459543","-084.2608702","within","30281","30281"
"131510701251","+33.5622580","-084.2009982","within","30281","30281"
"131510701252","+33.5593564","-084.2189381","within","30281","30281"
"131510702044","+33.5697090","-084.1540274","within","30281","30281"
"132470604033","+33.5966219","-084.1348769","within","30281","30281"
"131510703101","+33.4655887","-084.1876766","within","30253","30253"
"131510703103","+33.4773683","-084.2022155","within","30253","30253"
"131510703102","+33.4585148","-084.1701933","within","30253","30253"
"131510703152","+33.4916759","-084.1935087","within","30253","30253"
"131510703161","+33.4916439","-084.1829774","within","30253","30253"
"131510703231","+33.4374829","-084.1705864","within","30253","30253"
"131510703232","+33.4408608","-084.1609345","within","30253","30253"
"131510703172","+33.4481029","-084.1722265","within","30253","30253"
"131510703171","+33.4460161","-084.1603565","within","30253","30253"
"131510703173","+33.4520397","-084.1775407","within","30253","30253"
"131510703241","+33.4205688","-084.1615887","within","30253","30253"
"131510702102","+33.4863691","-084.1578767","within","30253","30253"
"131510703221","+33.4381081","-084.1791128","within","30253","30253"
"131510703222","+33.4487688","-084.1905096","within","30253","30253"
"131510703211","+33.4390276","-084.1999354","within","30253","30253"
"131510703191","+33.4120606","-084.1826435","within","30253","30253"
"131510703073","+33.4614562","-084.1356682","within","30253","30253"
"131510704051","+33.3679711","-084.0728685","within","30248","30248"
"131510704063","+33.3455978","-084.0983706","within","30248","30248"
"131510704062","+33.3393687","-084.0840306","within","30248","30248"
"131510704121","+33.3185898","-084.0991494","within","30248","30248"
"131510704123","+33.3335185","-084.0969579","within","30248","30248"
"131510704124","+33.3287742","-084.1147853","within","30248","30248"
"131510704111","+33.3425975","-084.1234699","within","30248","30248"
"131510705082","+33.3458324","-084.1917745","within","30248","30248"
"130630404253","+33.5780142","-084.3081525","within","30260","30260"
"130630404251","+33.5775765","-084.3165916","within","30260","30260"
"130630404194","+33.5957382","-084.3283243","within","30260","30260"
"130630404192","+33.5871648","-084.3343070","within","30260","30260"
"130630404191","+33.5921423","-084.3236760","within","30260","30260"
"130630404193","+33.5886120","-084.3165600","within","30260","30260"
"130630404182","+33.5951307","-084.3389520","within","30260","30260"
"130630406314","+33.5013855","-084.3768532","within","30238","30238"
"130630406242","+33.4787640","-084.3745006","within","30238","30238"
"130630405371","+33.4999333","-084.4084766","within","30238","30238"
"130630405381","+33.5139382","-084.4122876","within","30238","30238"
"130630405182","+33.5131046","-084.3847452","within","30238","30238"
"132551603002","+33.2924402","-084.2581257","within","30223","30223"
"132551603001","+33.2652870","-084.2567675","within","30223","30223"
"132551605004","+33.3023725","-084.2960812","within","30223","30223"
"132551605003","+33.2865052","-084.2981369","within","30223","30223"
"132551605001","+33.2774188","-084.3116597","within","30223","30223"
"132551604023","+33.2584707","-084.2692156","within","30223","30223"
"132551604021","+33.2688978","-084.2855380","within","30223","30223"
"132551604022","+33.2681651","-084.2781386","within","30223","30223"
"132551604011","+33.2863184","-084.2692601","within","30223","30223"
"132551604012","+33.2887935","-084.2799192","within","30223","30223"
"132551602021","+33.3032624","-084.2213527","within","30223","30223"
"132551608003","+33.2529570","-084.2812459","within","30223","30223"
"132551608001","+33.2626145","-084.2390520","within","30223","30223"
"132551608002","+33.2513639","-084.2683737","within","30223","30223"
"132551609001","+33.2514113","-084.2240528","within","30223","30223"
"132930105004","+32.8959849","-084.2834713","within","30286","30286"
"132930105001","+32.9097101","-084.3045720","within","30286","30286"
"132930105003","+32.8926310","-084.3162135","within","30286","30286"
"132930105002","+32.9009848","-084.3251907","within","30286","30286"
"132930102012","+32.9214336","-084.3519084","within","30286","30286"
"132930102011","+32.9226697","-084.3224050","within","30286","30286"
"132930102013","+32.9390254","-084.3264307","within","30286","30286"
"132930102022","+32.9462168","-084.3849107","within","30286","30286"
"132930104012","+32.8631947","-084.3321493","within","30286","30286"
"132930104011","+32.8505356","-084.3565438","within","30286","30286"
"132930104024","+32.8835498","-084.3245123","within","30286","30286"
"132930104021","+32.8644106","-084.2984534","within","30286","30286"
"132930104022","+32.8865479","-084.3610390","within","30286","30286"
"132930104023","+32.8985662","-084.3315510","within","30286","30286"
"131131402031","+33.4709592","-084.5812569","within","30290","30290"
