"ST_CASE","geometry"
420878,c(40.33872778, -78.43469167)
420879,c(39.97610556, -75.23857222)
420880,c(39.74588889, -77.71319444)
420881,c(40.41683333, -80.29086111)
420882,c(40.43238889, -79.86869444)
420883,c(40.31997222, -76.89019444)
420884,c(39.79928056, -77.774825)
420885,c(41.95777778, -78.65769444)
420886,c(41.51422222, -75.58186111)
420887,c(41.98346111, -80.290075)
420888,c(40.73408333, -75.34766667)
420889,c(39.88181944, -76.34708333)
420890,c(40.42960278, -79.87836389)
420891,c(40.46303056, -76.36433333)
420892,c(41.41019444, -75.13958333)
420893,c(40.78823611, -75.99556111)
420894,c(40.96851389, -80.43755)
420895,c(40.42433611, -79.66689722)
420896,c(41.14017778, -75.90140556)
420897,c(40.74006667, -76.38871944)
420898,c(40.08354722, -75.89000556)
420899,c(40.64553056, -75.28107778)
420900,c(40.6044, -75.46381111)
420901,c(40.31821667, -75.87376944)
420902,c(39.92886667, -75.33104722)
420903,c(40.68413889, -80.09552778)
420904,c(40.03502778, -77.90758333)
420905,c(40.20438889, -74.90222222)
420906,c(40.01389444, -76.32856944)
420907,c(40.26530833, -75.75308056)
420908,c(40.55672222, -75.58302778)
420909,c(40.1215, -76.78222222)
420910,c(39.89555556, -75.23172222)
420911,c(40.01279167, -75.22765)
420912,c(40.27194444, -78.71722222)
420913,c(41.91479722, -79.91459167)
420914,c(40.60033333, -75.45805556)
420915,c(41.07883333, -75.61266667)
420916,c(40.31615278, -79.32811944)
420917,c(40.87708333, -76.71555556)
420918,c(40.21191111, -77.92583611)
420919,c(40.56100278, -75.45405278)
420920,c(41.31930278, -75.738775)
420921,c(40.50097222, -80.07413889)
420922,c(40.78813889, -77.90555556)
420923,c(39.98626111, -75.25745278)
420924,c(39.94651111, -75.29257778)
420925,c(40.186875, -75.09775)
420926,c(39.95561111, -75.18072222)
420927,c(40.07545833, -75.15886389)
420928,c(40.02519444, -75.07391667)
420929,c(40.29358333, -76.46677778)
420930,c(40.10652778, -76.32333333)
420931,c(40.4385, -78.41783333)
420932,c(40.20111111, -75.03072222)
420933,c(41.24661111, -76.94319444)
420934,c(41.88138889, -78.02916667)
420935,c(41.02394444, -76.07897222)
420936,c(41.37386111, -75.52502778)
420937,c(40.53743056, -75.18068889)
420938,c(40.76408056, -80.32065833)
420939,c(41.69672222, -80.37088056)
420940,c(41.35061111, -80.411)
420941,c(40.05591667, -75.65302778)
420942,c(40.7245, -75.49497222)
420943,c(41.76372222, -80.18844444)
420944,c(40.162, -79.53522222)
420945,c(39.90096944, -76.26886667)
420946,c(41.65605556, -80.28833333)
420947,c(40.32158333, -77.87075)
420948,c(40.71184444, -75.21796389)
420949,c(39.97767222, -76.69660278)
420950,c(40.29511389, -76.82481667)
420951,c(39.98385278, -75.11841111)
420952,c(41.10963889, -75.26479722)
420954,c(40.31416667, -78.33027778)
420955,c(41.40614444, -78.70634444)
420956,c(41.23625, -75.23033333)
420957,c(39.98208333, -75.20763889)
420958,c(40.29244444, -79.34077778)
420959,c(40.04965, -79.35808333)
420960,c(40.88313889, -79.96311111)
420961,c(40.03005556, -75.14563889)
420962,c(40.18548889, -74.76248333)
420963,c(39.81778611, -75.90941389)
420964,c(39.89052778, -75.22038889)
420965,c(41.24015833, -77.04987222)
420966,c(39.92728333, -79.74444444)
420967,c(40.01909722, -75.69436389)
420968,c(39.93633333, -77.96766667)
420969,c(39.95928889, -76.09956667)
420970,c(40.11497222, -78.56177778)
420971,c(40.77439167, -79.75776111)
420972,c(40.85394444, -76.56716667)
420973,c(40.37571667, -79.92676667)
420974,c(40.07215, -75.13271944)
420975,c(40.13202778, -76.21566111)
420976,c(40.85013889, -76.53541667)
420977,c(40.4573, -75.97473333)
420978,c(40.49775, -75.80866667)
420979,c(40.81743889, -79.52979722)
420980,c(40.55791667, -75.48139444)
420981,c(41.42943611, -75.66620278)
420982,c(39.98883333, -75.12435556)
420983,c(40.13480556, -74.83161111)
420984,c(40.09891667, -75.12580556)
420985,c(40.58600278, -75.42707778)
420986,c(39.92986944, -78.23223333)
420987,c(40.36336111, -78.94903333)
420988,c(42.20338889, -79.86775)
420989,c(41.10091944, -75.34750556)
420990,c(40.72560278, -80.32654722)
420991,c(41.15425556, -75.41205833)
420992,c(41.08269444, -76.24211111)
420993,c(40.39471667, -75.92755833)
420994,c(40.05777778, -79.43594444)
420995,c(39.988, -75.12346667)
420996,c(40.53126667, -75.50885278)
420997,c(40.40169444, -80.18852778)
420998,c(41.18735278, -80.25866389)
420999,c(39.97165833, -75.16026111)
421000,c(40.4432, -79.96156944)
421001,c(39.90111944, -75.28780833)
421002,c(40.16146111, -76.42640556)
421003,c(41.83811944, -75.59097778)
421004,c(41.15016667, -78.848)
421005,c(40.11952222, -75.75291944)
421007,c(40.90413889, -77.78827778)
421008,c(40.24589167, -76.34013611)
421009,c(40.34684444, -79.57378889)
421010,c(40.21995833, -78.84419722)
421011,c(40.23766111, -76.65235556)
421012,c(40.27753889, -75.72255833)
421013,c(40.16650833, -74.87875556)
421014,c(39.72390556, -76.53086667)
421015,c(40.57356944, -76.63459722)
421016,c(39.97933333, -75.22555556)
421017,c(40.07820278, -75.8569)
421018,c(40.04446667, -75.11944444)
421019,c(40.59209722, -75.58816389)
421020,c(40.0035, -75.22161111)
421021,c(40.03327778, -75.15579167)
421022,c(39.82595833, -75.43594722)
421023,c(40.62549722, -78.84874167)
421024,c(39.93205556, -75.161)
421025,c(40.08067222, -74.99613056)
421026,c(40.06031944, -75.16681944)
421027,c(41.07906944, -75.61067778)
421028,c(40.02348611, -75.11085833)
421029,c(42.10938056, -80.05278889)
421030,c(41.65851667, -76.44677778)
421031,c(41.12443333, -76.35948611)
421032,c(41.01455, -75.63985833)
421033,c(39.90472222, -77.67252778)
421034,c(41.10409167, -76.73420278)
421035,c(39.96208889, -76.74765278)
421036,c(40.19263889, -75.07516667)
421037,c(40.72294444, -76.22069167)
421038,c(40.464625, -79.89898611)
421039,c(40.25639444, -76.86995278)
421040,c(40.33694444, -76.61843333)
421041,c(41.80276111, -79.795925)
421042,c(41.06133889, -77.393825)
421043,c(40.50639722, -80.22327778)
421044,c(40.51143056, -79.95732222)
421045,c(40.21611667, -78.81254167)
421046,c(42.14910833, -80.03313333)
421047,c(40.51251667, -78.39610833)
421048,c(41.76696389, -75.15083333)
421049,c(40.46354444, -79.70429444)
421050,c(40.84673889, -77.81106944)
421051,c(40.06165833, -76.72083333)
421052,c(39.72863889, -76.45513056)
421053,c(41.58658889, -75.33752778)
421054,c(39.90613889, -76.63738889)
421055,c(40.11644444, -76.82472222)
421056,c(41.34911111, -75.39628333)
421057,c(40.28822222, -76.779)
421058,c(40.624325, -75.44055)
421059,c(88.8888, 888.8888)
421060,c(39.802075, -77.08525278)
421061,c(40.35431667, -75.66364444)
421062,c(40.44305556, -80.06047222)
421063,c(40.06480833, -76.10447222)
421064,c(40.62783611, -75.41572778)
421065,c(41.29225278, -75.51891111)
421066,c(40.31491667, -75.63116667)
421067,c(40.96420556, -76.88517222)
421068,c(41.63199167, -75.899125)
421069,c(40.78175, -77.78013889)
421070,c(40.14653056, -74.84012778)
421071,c(40.40340833, -76.04685556)
421072,c(40.36870833, -76.43246389)
421073,c(40.39555556, -79.84919444)
421074,c(41.109675, -79.12035833)
421075,c(41.91652778, -79.65766667)
421076,c(39.96280833, -78.02539722)
421077,c(40.40291944, -75.74173056)
421078,c(40.85748611, -77.05769444)
421079,c(41.21902222, -75.85670556)
421080,c(40.33532778, -79.3406)
421081,c(39.96316389, -75.99737222)
421082,c(41.05872778, -75.89734722)
421083,c(41.75240556, -79.66997222)
421084,c(40.06774167, -75.14696944)
421085,c(40.00600278, -76.11070833)
421086,c(40.79843611, -75.77555278)
421087,c(40.73323333, -75.33009444)
421088,c(41.19502778, -75.95388889)
421089,c(41.18902778, -80.10996667)
421090,c(40.13306111, -75.76390278)
421091,c(40.60138333, -79.99642222)
421092,c(40.221, -80.20711111)
421093,c(40.46871389, -76.14791944)
421094,c(40.63830556, -75.34880556)
421095,c(40.13080833, -80.32615278)
421096,c(40.81169444, -75.93125)
421097,c(40.54756389, -75.55218889)
421098,c(41.36941667, -75.71066667)
421099,c(40.17694444, -74.91755556)
421100,c(41.57197222, -75.56177778)
421101,c(40.81403333, -79.42948333)
421102,c(41.23902778, -76.80527778)
421103,c(41.16121944, -80.16781944)
421104,c(40.34400278, -79.97143056)
421105,c(39.98688611, -75.34119167)
421106,c(41.534625, -75.73788889)
421107,c(40.20244444, -75.48336111)
421108,c(40.68008056, -80.10005833)
421109,c(40.15747222, -76.05447222)
421110,c(40.78697222, -76.13716667)
421111,c(40.61705556, -79.43322222)
421112,c(40.45897222, -80.18977778)
421113,c(40.43379722, -77.15844444)
421114,c(41.96038611, -76.00112222)
421115,c(40.98343889, -75.44945833)
421116,c(41.47161111, -75.60463889)
421117,c(40.23386111, -78.91068889)
421118,c(40.35702778, -76.45683333)
421119,c(39.99889444, -79.4495)
421120,c(39.82069444, -75.85819444)
421121,c(40.63146667, -79.14389722)
421122,c(41.05916667, -76.32875)
421123,c(40.25316667, -75.80841667)
421124,c(39.98219444, -75.36238889)
421125,c(41.36014444, -76.88076667)
421126,c(40.02430556, -75.94566667)
421127,c(40.22880556, -75.28275556)
421128,c(40.42102222, -79.92749167)
421129,c(40.05795, -79.5622)
421130,c(40.01919722, -77.09461667)
421131,c(40.000675, -76.07935278)
421132,c(41.79494444, -78.25058611)
421133,c(39.86171111, -77.63065556)
421134,c(40.48405556, -79.90711111)
421135,c(39.867, -75.30916667)
421136,c(40.01671111, -75.24266389)
440001,c(42.00063611, -71.55626111)
440002,c(42.005, -71.4977)
440003,c(41.66663611, -71.50429444)
440004,c(41.87159167, -71.53106111)
440005,c(41.97772222, -71.48808056)
440006,c(41.56988056, -71.3656)
440007,c(41.793525, -71.45775)
440008,c(41.70366389, -71.54041667)
440009,c(41.59019444, -71.63776111)
440010,c(41.82134444, -71.47263333)
440011,c(41.81724444, -71.415075)
440012,c(42.00896111, -71.42846389)
440013,c(41.83870556, -71.40918611)
440014,c(41.38309167, -71.82145278)
440015,c(41.78766667, -71.50588056)
440016,c(41.64829444, -71.46008333)
440017,c(41.97368889, -71.45507778)
440018,c(41.46674722, -71.62021667)
440019,c(41.90373889, -71.44767778)
440020,c(41.78065, -71.40082778)
440021,c(77.7777, 777.7777)
440022,c(41.87798333, -71.39063889)
440023,c(41.70915278, -71.39787778)
440024,c(41.834725, -71.56455)
440025,c(41.99648333, -71.52257778)
440026,c(41.8123, -71.35787222)
440027,c(41.73715833, -71.43988611)
440029,c(41.52039167, -71.23322222)
440030,c(41.74590278, -71.60098611)
440031,c(41.54042778, -71.67710833)
440032,c(41.86870833, -71.43076944)
440033,c(41.76686944, -71.54418889)
440034,c(41.71433611, -71.37805556)
440035,c(41.67349167, -71.53017778)
440036,c(42.00234167, -71.509)
440037,c(41.77842778, -71.46996667)
440038,c(41.83406111, -71.34825833)
440039,c(41.87145556, -71.52878889)
440040,c(41.87561667, -71.37984722)
440041,c(41.94308056, -71.65922778)
440042,c(41.81255, -71.42970556)
440043,c(41.86678056, -71.40203333)
440044,c(41.39278056, -71.7485)
440045,c(41.84660556, -71.35323333)
440046,c(41.59628056, -71.43920833)
440048,c(41.39418889, -71.61156944)
440049,c(41.99968889, -71.51623889)
440050,c(41.76623056, -71.29526944)
440051,c(41.86043889, -71.53036389)
440052,c(41.79928611, -71.4416)
440053,c(41.80918889, -71.38701111)
440054,c(41.79775556, -71.44096111)
440055,c(41.88548611, -71.34645)
440056,c(41.83980833, -71.40879444)
440058,c(41.50759444, -71.307825)
440059,c(41.83836944, -71.4149)
440060,c(41.94781667, -71.68249167)
440061,c(41.86690278, -71.38455278)
440062,c(41.95859722, -71.49210556)
440063,c(41.79311944, -71.43768333)
440064,c(42.01554722, -71.49726111)
440065,c(41.82021111, -71.42761944)
440066,c(41.87684167, -71.37927222)
440067,c(41.73401389, -71.47924167)
440068,c(41.79619444, -71.36929167)
440069,c(41.84677778, -71.40506111)
440070,c(41.76557222, -71.36111389)
450001,c(32.43453333, -80.72544444)
450002,c(33.59522778, -81.64554167)
450003,c(33.04451944, -80.09301944)
450004,c(33.90235278, -80.24945278)
450005,c(33.83948611, -81.15480556)
450006,c(34.68167222, -83.009175)
450007,c(35.06625, -82.11634722)
450008,c(33.85624444, -78.75803056)
450009,c(35.0074, -80.92485)
450010,c(32.79353889, -79.93191111)
450011,c(33.74006944, -80.20796111)
450012,c(34.02971944, -81.03198889)
450013,c(34.18803333, -79.33332222)
450014,c(34.67109444, -79.98388056)
450015,c(34.97671944, -80.9931)
450016,c(34.07316944, -81.00794167)
450017,c(34.44495833, -81.77105278)
450018,c(35.03023611, -81.96788056)
450019,c(34.47601667, -82.66860278)
450020,c(32.86568056, -80.02773889)
450021,c(33.43321944, -81.71441111)
450022,c(32.29713889, -81.08783056)
450023,c(34.84728056, -82.44730833)
450024,c(33.09085, -79.80493889)
450025,c(34.22892222, -79.74904722)
450026,c(33.95781111, -80.70466944)
450027,c(34.19033889, -82.23676389)
450028,c(34.28141944, -80.11505556)
450029,c(35.04671944, -81.98303056)
450030,c(34.65551944, -79.58274444)
450031,c(33.73922778, -79.4483)
450032,c(34.20576944, -79.99744444)
450033,c(33.61209722, -80.39343056)
450034,c(33.37434167, -80.52184722)
450035,c(32.21579444, -80.70558611)
450036,c(33.76999444, -78.97843611)
450037,c(33.3089, -79.97441111)
450038,c(34.042775, -80.32098889)
450039,c(34.28057778, -80.08603889)
450040,c(34.89098056, -80.95163889)
450041,c(34.91183611, -80.97431944)
450042,c(33.62627778, -80.68498889)
450043,c(33.66576944, -78.96984444)
450044,c(35.01616667, -82.48193889)
450045,c(33.96122222, -79.80458333)
450046,c(33.56365556, -80.90557222)
450047,c(33.49996389, -81.90861944)
450048,c(34.23347778, -80.73816944)
450049,c(33.79091667, -81.04725278)
450050,c(34.30783611, -81.12595556)
450051,c(34.818875, -81.03383056)
450052,c(34.74938056, -82.71028611)
450053,c(33.56194444, -79.71102778)
450054,c(35.16698056, -81.84334444)
450055,c(32.96156111, -79.81623889)
450057,c(33.48703889, -80.86221111)
450058,c(34.53474722, -82.43586111)
450059,c(34.73109444, -82.38969722)
450060,c(34.47293611, -81.97420278)
450061,c(34.17035, -80.93971111)
450062,c(34.07386944, -80.95763889)
450063,c(34.93751389, -82.19021667)
450064,c(34.99793056, -81.99168611)
450065,c(34.21418611, -80.70819167)
450066,c(34.88748333, -82.06891111)
450067,c(34.68480278, -82.30603333)
450068,c(33.96283889, -80.94183889)
450069,c(32.88338056, -80.0658)
450070,c(33.40870278, -80.71099444)
450071,c(33.87763056, -80.10233611)
450072,c(34.64213611, -83.21626111)
450073,c(32.78696111, -79.95421111)
450074,c(34.10256389, -82.24458611)
450075,c(33.89388056, -81.58073611)
450076,c(33.06423056, -80.18076944)
450077,c(33.37990556, -79.42854444)
450078,c(33.03385833, -80.14334444)
450079,c(34.87405278, -82.30813889)
450080,c(33.68153611, -81.62651111)
450081,c(35.169675, -81.98851389)
450082,c(32.76975, -80.09378056)
450083,c(34.54254722, -81.53939167)
450084,c(34.89088889, -81.96952778)
450085,c(33.70679167, -80.918725)
450086,c(34.32265, -80.17501944)
450087,c(33.59456667, -81.69124722)
450088,c(34.886325, -82.77198056)
450089,c(35.00401389, -80.85507222)
450090,c(34.23887222, -80.61674167)
450091,c(33.84113056, -79.76566944)
450092,c(33.88207778, -78.60999444)
450093,c(32.99846111, -80.09411944)
450094,c(34.99883611, -82.31226667)
450095,c(34.65083889, -82.48819167)
450096,c(34.06575, -80.31828889)
450097,c(33.030275, -80.09125556)
450098,c(33.78981389, -78.77319444)
450099,c(33.35128056, -80.42356111)
450100,c(34.78316944, -80.57165556)
450101,c(33.57387222, -79.42859722)
450102,c(33.806275, -79.47913889)
450103,c(34.88927222, -82.383575)
450104,c(32.91648889, -80.0188)
450105,c(34.91025, -81.01610278)
450106,c(33.91240556, -80.32331944)
450107,c(35.15012222, -81.49208056)
450108,c(33.71299167, -80.20096389)
450109,c(33.46986389, -80.79941111)
450110,c(32.91629722, -79.88405556)
450111,c(33.85358611, -78.69790556)
450112,c(32.86643333, -80.28048333)
450113,c(33.38288056, -79.85823056)
450114,c(34.80412222, -82.43084444)
450115,c(34.21943611, -79.25788889)
450116,c(34.61431944, -79.8751)
450117,c(33.37714444, -79.84228333)
450118,c(32.31160556, -80.93466667)
450119,c(32.36317222, -80.4516)
450120,c(33.37626111, -79.9334)
450121,c(34.62303056, -81.08715)
450122,c(34.80634722, -81.01301944)
450123,c(33.90498889, -80.21366389)
450124,c(34.22393056, -79.79228056)
450125,c(34.28713889, -80.91393889)
450126,c(34.72072222, -82.57643056)
450127,c(34.76895278, -82.34760556)
450128,c(34.14825833, -82.14277778)
450129,c(34.7103, -81.19081944)
450130,c(33.95202778, -80.96676944)
450131,c(33.93226944, -81.4844)
450132,c(33.86468333, -79.09625833)
450133,c(34.87564444, -82.14557222)
450134,c(35.1661, -82.47063056)
450135,c(33.46268333, -80.51376389)
450136,c(33.41391944, -80.49721111)
450137,c(32.44121667, -80.71943611)
450138,c(33.15799167, -80.08302222)
450139,c(33.11749167, -81.04708056)
450140,c(34.24821944, -79.8227)
450141,c(34.08613333, -81.22518056)
450142,c(33.56646944, -81.8924)
450143,c(32.7821, -79.98631111)
450144,c(34.93983889, -81.92803889)
450145,c(35.02496944, -82.33204722)
450146,c(32.68545, -79.95948889)
450147,c(32.85311111, -79.98803056)
450148,c(34.03013056, -81.65059444)
450149,c(33.6708, -78.9546)
450150,c(34.95378889, -81.01463056)
450151,c(34.84273056, -82.32996944)
450152,c(32.92186944, -80.67098889)
450153,c(32.7646, -80.24021944)
450154,c(32.77490278, -80.79869722)
450155,c(35.01458889, -80.96631111)
450156,c(32.375825, -80.5873)
450157,c(33.42679722, -79.29143889)
450158,c(34.92936944, -81.98856944)
450159,c(34.82016111, -82.41465)
450160,c(32.70258889, -80.10843056)
450161,c(34.00514444, -80.956375)
450162,c(33.95158889, -81.24531944)
450163,c(34.753675, -80.55441389)
450164,c(32.9265, -80.03361944)
450165,c(34.97251111, -82.50602222)
450166,c(32.73583611, -80.80913333)
450167,c(34.5591, -82.64306944)
450168,c(34.03403056, -81.02816111)
450169,c(34.25629167, -81.3123)
450170,c(33.46065, -80.44475556)
450171,c(34.98846111, -81.94643889)
450172,c(34.08766944, -81.37455556)
450173,c(33.36523056, -79.93736944)
450174,c(32.64104722, -80.85273056)
450175,c(33.39267222, -79.37050278)
450176,c(34.55798611, -79.66128333)
450177,c(34.04935278, -81.10498056)
450178,c(32.93056944, -80.17253333)
450179,c(32.77266389, -80.68723333)
450180,c(33.68520278, -78.97039167)
450181,c(32.90463889, -80.02086111)
450182,c(33.92169722, -81.70771944)
450183,c(33.98620278, -81.032775)
450184,c(33.41901944, -79.17934167)
450185,c(34.9744, -81.94066389)
450186,c(33.19139444, -80.00643889)
450188,c(34.97898333, -81.87196944)
450189,c(34.00662222, -80.49084722)
450190,c(34.94081389, -82.18580833)
450191,c(33.40412222, -81.85445278)
450192,c(32.80183056, -80.10893056)
450193,c(32.43450556, -81.00516389)
450194,c(34.61638056, -81.90053333)
450195,c(33.93703889, -80.46258889)
450197,c(34.19778611, -79.81933611)
450198,c(33.93734722, -80.46691389)
450199,c(33.95636111, -80.92993889)
450200,c(34.68226111, -82.8479)
450201,c(34.81550833, -80.41714722)
450202,c(34.48665833, -79.39749444)
450203,c(34.14475278, -79.85599722)
450204,c(33.43323333, -80.69629722)
450205,c(33.43386389, -79.13728611)
450206,c(33.85213889, -81.65898056)
450207,c(34.92520556, -81.83493056)
450208,c(33.92300278, -80.38079722)
450209,c(33.94776111, -80.61903056)
450210,c(34.04124722, -78.96695833)
450211,c(33.92196111, -79.15466944)
450212,c(33.14021944, -81.25126944)
450213,c(34.90448056, -82.98749722)
450214,c(34.94761667, -81.95110833)
450215,c(33.69914444, -80.45420278)
450216,c(33.37786667, -80.82331667)
450217,c(33.68581389, -78.974825)
450218,c(33.14971389, -80.19186667)
450219,c(33.52205, -81.97948056)
450220,c(33.62648889, -81.39658889)
450221,c(34.64925, -82.18193889)
450222,c(33.90752222, -80.14609444)
450223,c(33.03153056, -80.24535278)
450224,c(34.23734722, -81.4561)
450225,c(33.90786111, -81.106)
450226,c(34.75216111, -82.39286944)
450227,c(32.31083056, -81.08443889)
450228,c(32.73151944, -80.26306111)
450229,c(33.21091111, -79.98038889)
450230,c(33.64152778, -78.97074722)
450231,c(34.73591944, -82.72086111)
450232,c(33.51521389, -80.40271944)
450233,c(33.73951944, -81.26190556)
450234,c(34.44055278, -79.37650833)
450235,c(34.68163611, -81.02916389)
450236,c(33.12536667, -80.28591111)
450237,c(34.0171, -81.01461111)
450238,c(35.00046111, -82.00498611)
450239,c(34.8772, -81.96279444)
450240,c(35.02371944, -81.8953)
450241,c(33.63396944, -80.24041389)
450242,c(33.88724444, -79.11746111)
450243,c(34.66175, -82.39293889)
450244,c(35.01990278, -81.20511944)
450245,c(34.87778611, -82.31929722)
450246,c(34.30806111, -79.89496389)
450247,c(32.91111944, -80.70003889)
450248,c(33.48109444, -81.85032222)
450249,c(32.97076389, -79.778275)
450250,c(34.20549444, -79.98585)
450251,c(32.92860833, -80.37449722)
450252,c(34.90669167, -81.92270278)
450253,c(34.35669444, -81.51995278)
450254,c(34.84464722, -82.32044444)
450255,c(32.84371111, -79.96586111)
450256,c(32.10393889, -81.08687222)
450257,c(32.75160833, -80.82802778)
450258,c(33.30473889, -80.64221111)
450259,c(33.87837778, -78.68311111)
450260,c(32.29681111, -81.10245)
450261,c(32.88148889, -79.98661944)
450262,c(32.47273056, -80.88323889)
450263,c(35.02950833, -82.04244444)
450264,c(33.16740833, -80.19840556)
450265,c(34.74273056, -82.04016111)
450266,c(34.04016111, -81.0923)
450267,c(34.023475, -80.95282778)
450268,c(33.90695278, -80.14686111)
450269,c(35.12956667, -81.84075833)
450270,c(34.87134722, -82.43279444)
450271,c(33.82076111, -78.73761944)
450272,c(35.19307222, -82.16685556)
450273,c(34.11086111, -80.98365)
450274,c(33.84153333, -81.23151111)
450275,c(34.50298056, -80.31983889)
450276,c(32.78281111, -80.78800556)
450277,c(34.27443056, -82.17969444)
450278,c(33.91553333, -80.29104444)
450279,c(34.50630556, -82.59121111)
450280,c(34.71838889, -82.57130556)
450281,c(35.03633333, -82.14863056)
450282,c(35.12218611, -81.76230556)
450283,c(34.05066667, -81.106375)
450284,c(34.78942222, -82.43974722)
450285,c(34.79816389, -82.346375)
450286,c(34.65317222, -80.59106389)
450287,c(34.61202222, -82.20095)
450288,c(35.02807778, -80.97426389)
450289,c(34.53768611, -83.05275278)
450290,c(33.67158611, -80.87494722)
450291,c(32.78053056, -79.96931111)
450292,c(34.99321111, -82.393475)
450293,c(33.75149722, -78.86527778)
450294,c(32.73251944, -80.25578056)
450295,c(34.98016389, -82.01430556)
450296,c(33.96075278, -78.688)
450297,c(34.56015556, -82.08036944)
450298,c(35.16693056, -81.44688056)
450299,c(35.16741944, -81.44552778)
450300,c(33.85698056, -79.31201111)
450301,c(32.665825, -79.91645)
450302,c(32.9486, -80.06121111)
450303,c(34.25572778, -79.84688056)
450304,c(34.02752222, -79.86979444)
450305,c(32.71376944, -81.24228056)
450306,c(34.46058889, -82.78605278)
450307,c(33.71728889, -78.88933056)
450308,c(35.12475556, -82.09445)
450309,c(33.75948056, -78.93096389)
450310,c(33.53868056, -81.99666944)
450311,c(33.56961667, -79.05960833)
450312,c(34.35150278, -80.08445556)
450313,c(33.31331944, -80.35856111)
450314,c(32.94157778, -80.05025833)
450315,c(34.85038889, -82.37596111)
450316,c(35.03381389, -80.96148056)
450317,c(33, -80.09226111)
450318,c(32.93444444, -80.68747778)
450319,c(32.81458889, -79.80785)
450320,c(35.05140278, -81.14763889)
450321,c(35.09765278, -81.463125)
450322,c(33.57491111, -81.41561111)
450323,c(33.57913333, -80.37155)
450324,c(33.935125, -81.26001111)
450325,c(33.08276944, -80.2062)
450326,c(33.7005, -78.9362)
450327,c(34.91989167, -81.89126667)
450328,c(32.93090278, -80.36716667)
450329,c(34.14825556, -82.13631389)
450330,c(34.07631944, -80.94466944)
450331,c(34.44401944, -79.34649722)
450332,c(34.80138333, -82.42726667)
450333,c(32.81343056, -79.99921111)
450334,c(33.54135833, -81.14114444)
450335,c(33.48788611, -80.83036111)
450336,c(32.95245556, -80.84354722)
450337,c(34.33698611, -81.85385556)
450338,c(34.11923056, -80.87896111)
450339,c(33.59506944, -81.7418)
450340,c(33.86291111, -80.8673)
450341,c(34.28528056, -79.87471944)
450342,c(33.96939722, -81.00299722)
450343,c(34.80184722, -82.42507222)
450344,c(34.32682778, -79.88390556)
450345,c(33.34410278, -80.53324444)
450346,c(35.00784444, -81.62360556)
450347,c(33.88499444, -79.78740556)
450348,c(34.76331389, -81.13964444)
450349,c(34.53214444, -80.03673889)
450350,c(33.54548333, -81.43824444)
450351,c(34.01188611, -81.257325)
450352,c(32.66189444, -80.34049167)
450353,c(33.35564722, -80.17006389)
450354,c(33.88709722, -81.07501944)
450355,c(33.73700833, -80.35330278)
450356,c(34.84265556, -81.96855556)
450357,c(34.00833056, -80.97976111)
450358,c(34.27465, -80.25746389)
450359,c(32.4508, -80.89878056)
450360,c(34.97744444, -82.35074444)
450361,c(34.29842778, -82.21998611)
450362,c(34.05441389, -79.24221389)
450363,c(34.2954, -81.63045)
450364,c(34.94778889, -80.99858889)
450365,c(34.8447, -82.56134722)
450366,c(32.88218889, -80.065375)
450367,c(32.24179722, -80.82308056)
450368,c(33.35438611, -81.01087222)
450369,c(33.59604167, -78.99901944)
450370,c(33.94158889, -80.72350556)
450371,c(34.71683889, -82.73268611)
450372,c(34.17373611, -82.03235833)
450373,c(34.14651944, -79.87636389)
450374,c(32.73718056, -80.05046111)
450375,c(33.69221111, -78.90713889)
450376,c(33.71041111, -78.91223056)
450377,c(33.91393889, -80.81970278)
450378,c(34.03972778, -81.74068056)
450379,c(33.66086667, -81.10755)
450380,c(33.10767778, -80.69472222)
450381,c(34.88024444, -82.40545)
450382,c(34.39528889, -81.85157222)
450383,c(33.97388056, -81.10358611)
450384,c(34.03590833, -81.0119)
450385,c(33.95096111, -81.23401667)
450386,c(34.35694167, -79.41640278)
450387,c(34.863675, -82.24684722)
450388,c(34.11111111, -81.46363889)
450389,c(33.9476, -80.69325556)
450390,c(34.746025, -81.97183611)
450391,c(34.48804722, -80.10231389)
450392,c(33.35156667, -80.29027222)
450393,c(34.92245833, -82.47291667)
450394,c(35.09171944, -81.63445)
450395,c(34.15599722, -82.60018611)
450396,c(34.54629167, -82.49391389)
450397,c(34.50855556, -80.99917222)
450398,c(34.82143611, -82.28395278)
450399,c(33.74138611, -80.18600556)
450400,c(32.64101111, -80.85298889)
450401,c(33.11516944, -80.0281)
450402,c(34.15886389, -80.71674444)
450403,c(35.03513889, -80.97451111)
450404,c(34.84221944, -82.6436)
450405,c(33.56858889, -79.03573611)
450406,c(33.90898056, -80.33738889)
450407,c(34.17965556, -82.389075)
450408,c(32.86471111, -79.78706111)
450409,c(33.90121944, -79.75244444)
450410,c(34.99018056, -81.05160556)
450411,c(33.71647778, -80.67337222)
450412,c(33.74340556, -81.29763056)
450413,c(33.47135278, -79.10533056)
450414,c(34.07373333, -80.94755833)
450415,c(34.91344722, -82.01187778)
450416,c(34.81731944, -82.62554444)
450417,c(34.24301389, -82.21254444)
450418,c(35.06798889, -82.2416)
450419,c(32.71846944, -80.85878333)
450420,c(34.75945556, -82.41338889)
450421,c(34.01925556, -78.80856944)
450422,c(34.44833333, -82.51107778)
450423,c(34.85558056, -81.08804167)
450424,c(34.68399167, -82.20974722)
