"ST_CASE","geometry"
260991,c(44.69676111, -85.51636389)
260992,c(42.46446389, -83.06954167)
260993,c(42.41478889, -85.43794444)
260994,c(42.49286944, -83.00643611)
260995,c(42.31238611, -83.21508333)
260996,c(42.44864444, -83.01970556)
260997,c(42.27563333, -85.67753333)
260998,c(41.79708611, -85.72236389)
260999,c(42.63300833, -83.749025)
261000,c(42.79279167, -86.07145278)
261001,c(42.44933333, -83.220025)
261002,c(42.38365278, -82.96787222)
261003,c(42.32199444, -85.19090833)
261004,c(42.43390278, -83.02106389)
261005,c(42.32367222, -83.71308611)
261006,c(42.55568889, -82.86064444)
261007,c(42.42848056, -83.00435556)
261008,c(43.17637778, -85.40594444)
261009,c(42.440575, -83.06358889)
261010,c(42.12102778, -83.27753611)
261011,c(43.80130278, -83.03957778)
261012,c(43.20526667, -86.25878333)
261013,c(42.71710278, -82.95949722)
261014,c(42.86460278, -83.74011667)
261015,c(43.60315278, -83.09375278)
261016,c(42.71521111, -82.49494444)
261017,c(42.44304722, -85.60292222)
261018,c(42.60999722, -82.93261389)
261019,c(42.80593056, -84.13365278)
261020,c(42.37446667, -82.95928611)
261021,c(43.06012222, -83.81648611)
261022,c(43.17633611, -85.41183333)
261023,c(42.35895278, -83.0281)
261024,c(43.42792778, -84.22986111)
261025,c(42.17505833, -84.21710278)
261026,c(42.18005833, -83.38392778)
261027,c(43.68374167, -84.85977778)
261028,c(42.13849722, -85.086075)
261029,c(42.91495556, -83.50168611)
261030,c(42.23236667, -85.08302222)
261031,c(43.58018333, -83.90763889)
261032,c(43.11664167, -82.55717222)
261033,c(42.97517778, -83.62336944)
261034,c(41.90824167, -86.08755556)
261035,c(42.38583611, -83.019775)
261036,c(42.47826389, -83.28522222)
261037,c(42.29825556, -85.21402222)
261039,c(44.37628889, -84.40787778)
261040,c(44.15398611, -85.48863333)
261041,c(43.03141111, -83.77348056)
261042,c(41.77637222, -85.44763611)
261043,c(43.47820556, -85.77357222)
261044,c(42.71949167, -82.7888)
261045,c(42.38328889, -83.03006111)
261046,c(42.40686111, -83.07600833)
261047,c(42.448875, -83.00260833)
261048,c(42.28882778, -83.32926389)
261049,c(42.00416389, -83.35621667)
261050,c(42.89671667, -83.69528056)
261051,c(42.20869444, -83.15009167)
261053,c(46.50678056, -87.36680556)
261054,c(43.04379167, -85.35208333)
261055,c(42.42112778, -83.04722778)
261056,c(42.00961111, -84.00538611)
261057,c(42.42893889, -83.27901944)
261058,c(42.35859167, -83.17747222)
261059,c(43.53270556, -83.94471389)
261060,c(42.37388889, -83.15131111)
261061,c(42.30820833, -85.55397222)
261062,c(43.25942222, -83.55886111)
261063,c(43.42179167, -83.92497778)
261064,c(42.76823889, -85.60904444)
261065,c(44.07906667, -85.48076111)
261066,c(43.04619722, -83.73899167)
270001,c(44.48078333, -92.32843611)
270002,c(45.85990556, -95.41583056)
270003,c(44.15451111, -94.03284722)
270004,c(47.39485556, -93.94805556)
270005,c(43.67366944, -94.52588889)
270007,c(44.89101389, -93.00721111)
270008,c(44.30012778, -91.99994722)
270009,c(46.13914444, -93.7019)
270010,c(44.80465278, -93.60200556)
270012,c(45.37065556, -93.2577)
270013,c(45.76255556, -94.22733333)
270014,c(44.63455278, -94.37611389)
270015,c(44.95928611, -92.98486389)
270017,c(44.237125, -93.43224444)
270018,c(44.72414167, -93.28197778)
270019,c(44.82000556, -93.22418333)
270020,c(45.09478056, -94.51517222)
270021,c(48.39012778, -92.98364444)
270022,c(44.97091667, -93.43750833)
270023,c(44.630475, -93.50171389)
270024,c(43.90189722, -93.92013889)
270025,c(44.96692778, -93.40068889)
270027,c(45.29200556, -94.93913611)
270028,c(46.84528889, -96.58893889)
270029,c(46.73409167, -94.70229444)
270030,c(44.02735833, -91.61397778)
270031,c(44.94844722, -93.19249722)
270032,c(45.44356111, -93.53137778)
270033,c(45.53215556, -94.31252778)
270034,c(43.72411944, -93.32071389)
270035,c(45.66986111, -93.89632778)
270036,c(46.11879444, -95.90767222)
270037,c(46.27025278, -95.83665278)
270038,c(45.08505278, -93.48704167)
270039,c(44.71118611, -92.77286389)
270040,c(44.54363889, -93.13667222)
270041,c(44.76289444, -93.24168333)
270042,c(43.94286667, -91.38125556)
270043,c(44.859875, -93.25801389)
270044,c(45.81357778, -93.11473333)
270045,c(44.02951667, -91.62224722)
270047,c(43.64523611, -94.45734167)
270048,c(45.1957, -93.68620556)
270049,c(45.02118056, -92.96612778)
270050,c(44.03873889, -93.27653611)
270051,c(45.25216667, -93.80106389)
270052,c(45.68106389, -93.86460833)
270053,c(44.956325, -93.24341389)
270054,c(45.22351111, -93.57425)
270055,c(45.52368611, -93.59945833)
270056,c(47.43676111, -94.47919722)
270057,c(45.52162222, -94.21939444)
270058,c(46.08509722, -94.84952778)
270059,c(46.383075, -94.97190278)
270060,c(44.82631389, -93.27463611)
270061,c(45.391325, -93.23454444)
270062,c(45.04994722, -93.24754444)
270063,c(44.03687778, -92.42632778)
270064,c(44.75106389, -93.28445556)
270065,c(44.90489167, -93.971125)
270066,c(45.02604722, -93.28807222)
270067,c(46.83659167, -94.50216667)
270068,c(44.99601389, -93.28263056)
270069,c(44.14409167, -93.25398611)
270070,c(48.87091111, -95.26433889)
270071,c(43.81795556, -92.86944167)
270072,c(44.67045833, -93.63970278)
270073,c(44.85977222, -93.34810556)
270074,c(46.09908056, -94.10339444)
270075,c(46.28242778, -96.57013056)
270076,c(44.79614167, -93.22237778)
270077,c(44.93751111, -93.12172222)
270078,c(45.57776667, -94.17365833)
270079,c(45.73250278, -94.26494167)
270080,c(45.02546111, -93.50712778)
270082,c(44.80578889, -93.99033333)
270083,c(45.08761667, -93.37301944)
270084,c(45.00910278, -93.12898333)
270085,c(44.939575, -93.22784167)
270086,c(44.02857778, -92.64841944)
270087,c(45.17033889, -93.2767)
270088,c(45.24508333, -93.89108333)
270089,c(45.23978056, -95.59690278)
270091,c(46.73507222, -92.23808056)
270092,c(45.09471389, -93.38451111)
270093,c(45.86798889, -93.26603056)
270094,c(47.17981944, -95.90053333)
270095,c(45.13190278, -93.26027778)
270096,c(45.19816389, -93.3912)
270098,c(43.9959, -96.44751944)
270099,c(45.3681, -94.56653611)
270100,c(45.01, -93.12743333)
270101,c(45.96211944, -93.32910556)
270102,c(46.10301944, -92.88875556)
270103,c(46.87620556, -96.44182778)
270104,c(47.32793056, -96.82181944)
270105,c(43.63943889, -94.79406944)
270106,c(44.20328611, -93.75400833)
270107,c(44.65672222, -93.67621944)
270108,c(44.83504722, -95.36126667)
270109,c(44.48680556, -95.75600833)
270110,c(43.63754444, -95.55287778)
270111,c(44.30011111, -92.00002778)
270112,c(43.99100278, -92.23910833)
270113,c(45.97703333, -94.523475)
270114,c(45.10992778, -94.07366389)
270115,c(45.22932778, -93.16295278)
270116,c(44.948375, -93.200275)
270117,c(44.08809444, -92.88021389)
270118,c(45.29818889, -96.32355556)
270119,c(45.47857778, -93.23785556)
270120,c(45.58482222, -94.20127222)
270121,c(45.28516667, -93.258)
270122,c(44.79439444, -93.63170833)
270123,c(44.41929722, -93.58881111)
270124,c(45.16818333, -93.23521944)
270125,c(45.20603333, -93.30639444)
270126,c(44.1524, -93.88758056)
270127,c(47.22358333, -95.93323333)
270128,c(44.77171389, -93.37880278)
270129,c(45.513175, -92.84531944)
270130,c(46.45584167, -95.40761667)
270131,c(47.39823333, -92.79671667)
270132,c(43.9784, -94.00848056)
270133,c(44.99186389, -93.11141944)
270134,c(44.94832222, -93.06933611)
270135,c(45.12426667, -93.286525)
270136,c(45.058025, -93.32113611)
270137,c(45.12236667, -93.31026389)
270138,c(45.25985, -92.983175)
270139,c(44.06521389, -95.38112778)
270140,c(44.93044167, -93.14409722)
270141,c(45.835325, -93.33313333)
270142,c(44.82628333, -93.53641944)
270143,c(44.79608333, -93.45038611)
270144,c(43.529525, -93.35467778)
270145,c(44.9264, -93.27790556)
270146,c(47.73996667, -95.52377778)
270147,c(45.04470278, -93.07641111)
270148,c(44.05752778, -92.4475)
270149,c(45.15291667, -93.49328056)
270150,c(44.68158889, -93.52108056)
270151,c(43.65153889, -94.037725)
270152,c(44.94452222, -93.08838889)
270153,c(45.77921944, -93.28748889)
270154,c(46.89773889, -96.33285556)
270155,c(45.22668889, -93.42927778)
270156,c(44.862175, -93.25173611)
270157,c(44.51214167, -94.04979722)
270158,c(44.57287778, -93.41995)
270159,c(45.34170833, -93.16837778)
270160,c(45.71548056, -96.03095833)
270161,c(45.53114167, -93.04425278)
270162,c(47.78669444, -90.17949722)
270163,c(44.77707222, -93.27775278)
270164,c(43.79033889, -95.8724)
270165,c(44.17446111, -93.94882778)
270166,c(45.88219167, -92.94138333)
270167,c(45.91839167, -94.96386944)
270168,c(45.10928333, -95.22701111)
270169,c(45.36549444, -93.10800556)
270170,c(43.87160278, -93.00553333)
270171,c(46.54475278, -94.30892222)
270172,c(45.97688056, -94.41430556)
270173,c(43.67019444, -94.36878056)
270174,c(45.69330278, -95.46918611)
270175,c(44.97345833, -93.06085556)
270176,c(46.83666944, -92.05240278)
270177,c(46.84735278, -96.74188333)
270178,c(44.23011111, -92.36993611)
270179,c(46.3415, -94.24598333)
270180,c(44.80580278, -93.63073611)
270181,c(45.26418333, -93.59934444)
270182,c(45.16321667, -93.39143889)
270183,c(45.28510278, -93.35712778)
270184,c(48.64651389, -96.12906944)
270185,c(45.321, -95.01167222)
270186,c(45.26189722, -93.01246389)
270187,c(43.564825, -93.09049722)
270188,c(45.022575, -95.12489167)
270189,c(44.39124722, -93.44350278)
270190,c(45.29399722, -93.00288889)
270191,c(44.85825833, -93.53648889)
270192,c(44.32815, -92.42142222)
270193,c(46.67805, -92.94204722)
270194,c(46.36919444, -95.7621)
270195,c(46.84395, -92.36441944)
270196,c(46.85417778, -92.08921389)
270197,c(44.96276944, -93.22638056)
270198,c(46.64591944, -95.81912222)
270199,c(45.309075, -92.87097778)
270200,c(46.31134444, -92.82747778)
270202,c(46.44331389, -95.13886944)
270203,c(43.69883056, -95.707275)
270204,c(44.94586667, -93.22709444)
270205,c(45.92902778, -95.57311111)
270206,c(44.78963333, -93.40431944)
270207,c(44.101425, -94.2043)
270208,c(44.26839722, -96.00732222)
270209,c(44.88373889, -93.12811389)
270210,c(46.50915278, -93.83294167)
270211,c(46.47071667, -94.29341944)
270212,c(46.84735278, -96.69592222)
270213,c(45.012275, -93.00314167)
270214,c(45.10924722, -95.22706667)
270215,c(45.051125, -93.29917222)
270216,c(44.28361667, -92.87162222)
270217,c(47.37596111, -92.81045556)
270218,c(47.23419444, -94.8768)
270219,c(47.658575, -92.26901667)
270220,c(45.35533333, -92.99865)
270221,c(44.64778056, -92.7722)
270222,c(47.74921667, -92.64878333)
270223,c(44.56755556, -92.52989167)
270225,c(45.74585278, -93.40976667)
270226,c(45.04069167, -94.18504167)
270227,c(45.06941389, -93.28387222)
270228,c(44.82794167, -93.11271944)
270229,c(44.10971667, -92.59793333)
270230,c(45.83633611, -95.52041111)
270231,c(44.96039722, -93.20159167)
270232,c(44.72914722, -93.46478056)
270234,c(44.93413333, -93.26754444)
270235,c(46.05543333, -94.052725)
270236,c(45.19154167, -93.54619444)
270237,c(44.95969444, -93.20198611)
270238,c(44.883525, -93.00294722)
270239,c(45.21888056, -93.26460556)
270240,c(47.67251667, -93.77375278)
270242,c(46.717775, -92.43864722)
270243,c(45.07953611, -93.30013889)
270244,c(45.18631667, -93.22551944)
270245,c(44.67234167, -95.09654167)
270246,c(46.06071389, -92.47167222)
270247,c(46.34067222, -94.58908611)
270248,c(44.78659167, -93.2886)
270249,c(45.11216667, -93.82755)
270250,c(44.84003611, -93.24529444)
270251,c(44.89831667, -94.21963611)
270252,c(44.88768056, -93.32684167)
270253,c(45.58508611, -95.18126944)
270254,c(44.50854444, -93.20096389)
270255,c(44.25426111, -93.95919722)
270256,c(43.76184444, -93.5793)
270257,c(44.98153889, -93.10571389)
270258,c(44.60194444, -93.51740278)
270259,c(43.86542222, -92.19935556)
270261,c(45.56213889, -93.28601944)
270262,c(45.18693056, -94.31731389)
270263,c(45.640375, -94.82000833)
270264,c(45.97668056, -94.64896111)
270265,c(45.14141944, -93.18775556)
270266,c(43.86253889, -95.32062222)
270267,c(45.99226389, -95.90936389)
270269,c(47.08831389, -93.58094444)
270270,c(44.99894722, -93.28397222)
270271,c(46.31531944, -94.11506944)
270272,c(48.5724, -96.56243611)
270273,c(47.02911667, -93.861275)
270274,c(45.12015833, -93.00334444)
270275,c(45.07912778, -93.17696111)
270276,c(45.15747222, -93.23315278)
270277,c(44.66765278, -92.73308611)
270278,c(44.94893611, -93.274525)
270280,c(47.79776111, -96.6114)
270281,c(43.53928333, -93.35471667)
270282,c(44.04456111, -91.66819722)
270283,c(44.73198333, -93.19761944)
270284,c(44.60361111, -93.89058056)
270285,c(44.77660278, -94.99545278)
270286,c(44.93583611, -94.77825278)
270287,c(43.7906, -95.53924167)
270288,c(44.68234167, -96.27680556)
270289,c(44.43528889, -93.18723611)
270290,c(44.97059444, -93.341975)
270291,c(45.03319722, -93.42080278)
270292,c(45.02184722, -93.93054444)
270293,c(44.611525, -94.08138889)
270294,c(43.63748611, -95.35768611)
270296,c(44.99193333, -93.13789722)
270297,c(45.50843333, -94.07067778)
270298,c(44.16316389, -93.86777778)
270299,c(44.73327778, -93.25341944)
270300,c(44.56332778, -92.562975)
270302,c(47.38285, -94.61186111)
270303,c(44.97343889, -93.025375)
270304,c(46.06870278, -93.53640833)
270305,c(44.71042222, -92.77185278)
270306,c(45.42079167, -93.32127222)
270307,c(44.87079167, -93.19842778)
270308,c(47.400875, -92.71766944)
270309,c(44.74981389, -94.17914722)
270310,c(43.99380278, -96.16588333)
270311,c(45.53648889, -93.22914722)
270312,c(45.81813333, -92.99161111)
270313,c(44.69576111, -93.24011944)
270314,c(44.54379444, -93.49759167)
270315,c(44.97696389, -93.09099444)
270316,c(44.80794444, -93.10591667)
270317,c(45.56259722, -93.22912778)
270318,c(44.9925, -93.23683889)
270319,c(45.53733333, -93.50789444)
270320,c(44.43974722, -93.15736944)
270321,c(44.81730556, -92.93580556)
270322,c(45.26569722, -94.15583333)
270323,c(44.24068611, -96.44385833)
270324,c(44.75260278, -93.28675)
270325,c(44.78195, -93.50548333)
270326,c(44.95354722, -93.18741667)
270327,c(43.61308056, -93.70810556)
270328,c(44.99972778, -93.30306389)
270329,c(46.61680833, -94.16123056)
270330,c(47.56948611, -93.31856944)
270331,c(44.88308333, -93.2894)
270332,c(44.56467778, -92.53476667)
270333,c(44.948525, -93.14671111)
270334,c(45.07631944, -93.29468889)
270335,c(46.60355833, -95.58874722)
270336,c(45.10890833, -93.35225)
270337,c(44.86001667, -93.04123889)
270338,c(46.92588611, -95.74935833)
270339,c(47.04314167, -94.64276111)
270340,c(45.88310278, -94.08675556)
270341,c(43.94422778, -95.94358611)
270342,c(43.70400556, -96.31214167)
270343,c(45.06865833, -93.26093611)
270344,c(45.38485, -94.98876667)
270345,c(44.95661389, -93.29377778)
270346,c(46.05489444, -93.66233333)
270347,c(45.684075, -95.52043056)
270348,c(46.33526111, -96.11433611)
270349,c(45.41636111, -94.10485556)
270350,c(45.36686111, -92.71268056)
270351,c(43.93976667, -94.92693611)
270352,c(44.86045833, -93.24637778)
270353,c(43.80233056, -93.78810833)
270354,c(46.713025, -94.70201111)
270355,c(47.35871111, -91.28262222)
270356,c(43.68659444, -92.93977778)
270357,c(45.03748333, -93.01886389)
270358,c(44.90615278, -94.05316667)
270359,c(44.892625, -93.41993611)
270360,c(44.96943333, -93.25285278)
270361,c(45.50129444, -93.542075)
270362,c(46.54734444, -94.30760833)
270363,c(44.16727222, -95.12103611)
270364,c(44.98204444, -93.24304444)
270365,c(43.51534444, -91.89151389)
270366,c(45.19629167, -93.14255556)
270367,c(44.08735, -95.80371667)
270368,c(44.96265278, -93.27776944)
270369,c(45.08185, -93.33865)
270370,c(45.58523611, -95.41304444)
270371,c(46.019925, -95.31267778)
270372,c(45.54509722, -93.93993056)
270373,c(46.42041667, -92.49096667)
270374,c(44.23892222, -95.60953611)
270375,c(45.36498056, -92.839325)
270376,c(44.96541389, -93.26748056)
270377,c(44.89088333, -92.97689722)
270378,c(44.77720556, -93.27806667)
270379,c(46.48981389, -95.57539444)
270380,c(44.80540278, -95.80899444)
270381,c(45.08476667, -93.65099444)
270382,c(43.56991667, -91.27922778)
270383,c(44.02125833, -95.64358611)
270384,c(46.533375, -93.70671111)
270385,c(44.96146111, -93.00486667)
270386,c(45.44172778, -94.15856667)
270387,c(45.02576111, -93.31482222)
270388,c(45.00227222, -93.23208056)
270389,c(44.89733889, -93.22351944)
270390,c(44.52894444, -94.71068056)
270391,c(45.068875, -93.26371667)
270392,c(45.03156944, -93.28813333)
270393,c(44.73226111, -92.85246944)
270394,c(44.64820278, -93.77437222)
270395,c(45.54029167, -94.127775)
270396,c(47.519025, -92.57030833)
270397,c(44.24049722, -96.42015833)
270398,c(44.9509, -93.09978611)
270399,c(43.66691944, -92.95499722)
270400,c(44.05083056, -95.54987778)
270401,c(44.97226111, -93.21878333)
270402,c(45.56955556, -94.20194167)
270403,c(44.28220833, -92.02120833)
270404,c(44.02358611, -92.47893333)
270405,c(44.19936667, -94.19525556)
270406,c(45.54472778, -93.56815)
270407,c(45.20878889, -92.78466389)
270408,c(45.03147222, -93.30848333)
270409,c(44.92249167, -93.40138611)
270410,c(44.94128611, -93.29446111)
270411,c(44.99006944, -93.10584444)
270412,c(44.95194167, -93.25238056)
270413,c(44.73198889, -93.20726667)
270414,c(44.07755833, -93.49690833)
270415,c(44.97998611, -93.05063611)
270416,c(44.03095556, -91.61971667)
270417,c(46.26981667, -96.05635278)
270419,c(47.41216667, -92.51606389)
270420,c(43.68871667, -92.78957778)
270421,c(88.8888, 888.8888)
270422,c(44.82981944, -93.80856667)
270423,c(44.63795, -96.17543333)
270424,c(44.815725, -93.52445556)
270425,c(44.94143056, -93.27664722)
270426,c(45.08349722, -93.3405)
270427,c(46.00407222, -92.89588333)
270428,c(45.59733889, -92.99446389)
270429,c(45.02931389, -93.28626944)
270430,c(46.86441667, -92.13223056)
270431,c(46.67131667, -92.634175)
270432,c(44.15259167, -94.05113056)
270433,c(44.32432778, -92.33398611)
270434,c(45.07876944, -93.27323889)
270435,c(46.84828611, -96.71849167)
270436,c(44.97022778, -93.27217778)
280001,c(32.27995556, -90.02156389)
280002,c(32.35904167, -90.54253056)
280003,c(33.97100556, -89.66628611)
280004,c(31.13030833, -90.10440556)
280005,c(31.55980833, -89.51054444)
280006,c(34.2225, -88.29446111)
280007,c(34.90413889, -90.15162222)
280008,c(31.22725278, -88.97683889)
280009,c(33.0761, -89.85389444)
280010,c(31.02579444, -90.50039167)
280011,c(32.93691389, -89.61887222)
280012,c(33.58931667, -90.27395278)
280013,c(34.19183333, -88.71989444)
280014,c(31.35976111, -89.15448333)
280015,c(32.35836667, -90.17986667)
280016,c(33.9759, -88.43834167)
280017,c(31.97180278, -90.25745556)
280018,c(31.63666389, -89.66928056)
280019,c(31.228075, -89.27955)
280020,c(31.55523333, -91.41113056)
280021,c(33.48548611, -88.485425)
280022,c(30.50255278, -88.40744444)
280023,c(32.38394444, -88.63418056)
280024,c(34.49318611, -88.98813056)
280025,c(34.94656111, -89.22655556)
280026,c(32.32916111, -90.20565)
280027,c(32.66201111, -89.83311111)
280028,c(34.388325, -89.49668889)
280029,c(31.18269167, -90.45063889)
280030,c(31.14628333, -90.42025278)
280031,c(30.45605278, -88.49376667)
280032,c(32.39643333, -89.82867778)
280033,c(34.24011389, -88.34984167)
280034,c(88.8888, 888.8888)
280035,c(32.0721, -90.16389167)
280037,c(34.19530278, -90.56296111)
280038,c(32.29825, -90.03433056)
280039,c(31.86048889, -89.59941944)
280040,c(31.29008611, -89.19985)
280041,c(32.35566389, -90.1799)
280042,c(31.58196944, -88.54271111)
280043,c(31.69698333, -88.98888889)
280044,c(31.18371111, -90.72181389)
280045,c(31.10563333, -88.44369444)
280046,c(30.49425278, -88.90592778)
280047,c(32.22341111, -90.4568)
280048,c(30.63451389, -88.84432222)
280049,c(34.96239722, -89.72988611)
280050,c(33.3781, -91.06381667)
280051,c(32.24095278, -90.10208333)
280052,c(31.12076667, -90.21171944)
280053,c(30.39696944, -89.4474)
280054,c(30.50451389, -89.70349722)
280055,c(31.90525833, -88.56426667)
280056,c(31.32449722, -89.32906111)
280057,c(32.16630556, -89.97913333)
280058,c(32.50774167, -90.03866667)
280059,c(31.39331944, -88.92840833)
280060,c(33.46159722, -90.50861389)
280061,c(34.57910833, -88.83686389)
280062,c(31.41942222, -89.40989444)
280063,c(31.25526667, -88.92169167)
280064,c(34.85931667, -89.70366111)
280065,c(34.71257778, -88.58079444)
280066,c(30.3925, -88.860875)
280067,c(33.82555278, -88.58466667)
280068,c(31.37613056, -89.31896389)
280069,c(30.67178889, -89.65420833)
280070,c(33.35642778, -91.02379722)
280071,c(30.32255833, -89.57496389)
280072,c(33.39930278, -91.05476944)
280073,c(30.33316111, -89.54185833)
280074,c(31.53787778, -91.38410278)
280075,c(32.31408333, -90.24654722)
280076,c(33.50868056, -89.02406667)
280077,c(31.57384444, -90.06186389)
280078,c(33.48080278, -90.6057)
280080,c(33.02861111, -89.75893611)
280081,c(33.57713333, -88.429725)
280082,c(34.97133056, -88.43488333)
280083,c(33.78383889, -89.80998056)
280084,c(32.37533333, -90.25287778)
280085,c(32.42112778, -88.48642222)
280086,c(31.70562222, -90.39136111)
280087,c(33.34510556, -89.78884444)
280088,c(34.42348333, -89.56235833)
280089,c(32.33276111, -90.23970278)
280090,c(31.26032222, -89.28211944)
280091,c(32.36006389, -89.46579444)
280092,c(31.7044, -88.92030556)
280093,c(31.10809722, -88.53074167)
280094,c(31.36485, -89.89034722)
280095,c(32.35079722, -90.03286111)
280096,c(32.29046944, -90.25362778)
280097,c(34.11169722, -88.68718611)
280099,c(31.57208611, -89.23427222)
280100,c(30.38536944, -89.09320833)
280101,c(30.81010278, -88.43051111)
280102,c(31.25842222, -89.23554722)
280103,c(32.65388611, -90.52730278)
280104,c(33.50965833, -90.33702778)
280105,c(33.72680833, -89.78785833)
280106,c(34.86036111, -89.19386944)
280107,c(34.71339167, -88.83778889)
280108,c(30.43797222, -88.70697222)
280109,c(31.30758889, -89.31625)
280110,c(32.29887222, -90.18433056)
280111,c(32.52918333, -89.83448056)
280112,c(34.65891667, -89.81036944)
280113,c(32.33701389, -90.82552778)
280114,c(33.22537778, -90.85691111)
280115,c(33.81616667, -88.57555833)
280116,c(32.61336389, -90.36801389)
280117,c(32.15927222, -90.27289444)
280118,c(32.34473333, -88.76656111)
280119,c(31.85618333, -91.10952222)
280120,c(34.51380556, -89.034325)
280121,c(33.4, -91.01837778)
280122,c(31.28139444, -91.05082778)
280123,c(33.43183889, -91.03984444)
280124,c(32.26009444, -90.26023611)
280126,c(31.80651111, -89.05376667)
280127,c(34.21002222, -88.71996667)
280129,c(30.30912778, -89.61898889)
280130,c(34.95843889, -89.51550833)
280131,c(32.29621944, -90.19774167)
280132,c(32.33246111, -90.26763889)
280133,c(32.56329722, -90.07962778)
280134,c(33.535575, -88.28617778)
280135,c(31.60274167, -90.42253333)
280136,c(31.68603889, -89.45940556)
280137,c(34.811575, -88.18809167)
280138,c(30.45411944, -88.83130556)
280139,c(30.3942, -88.89525)
280140,c(31.69677222, -88.82658889)
280141,c(33.57158611, -90.52670278)
280142,c(32.62345833, -90.57330556)
280143,c(34.51072778, -90.09061389)
280144,c(34.962475, -89.90365833)
280145,c(34.58469444, -89.16552778)
280146,c(34.01424167, -90.28150833)
280147,c(32.20516944, -89.69213056)
280148,c(30.43445833, -88.66336944)
280149,c(30.33164167, -89.52429722)
280150,c(31.23118056, -90.49158333)
280151,c(34.93064167, -88.47134444)
280152,c(34.90221389, -88.47966944)
280153,c(30.37106944, -88.54071667)
280154,c(32.64595833, -90.06290833)
280155,c(33.18371667, -90.56586111)
280156,c(32.19897222, -90.14731111)
280157,c(30.68519167, -89.14087778)
280158,c(32.43405833, -89.48571944)
280159,c(31.68473056, -90.45329722)
280160,c(34.95353611, -89.48479722)
280161,c(33.57507778, -88.43005)
280162,c(33.30184722, -88.57281111)
280163,c(33.721425, -89.78153889)
280164,c(31.65130833, -89.57036389)
280165,c(33.7789, -89.78038056)
280166,c(34.61693611, -89.97820833)
280167,c(31.29152778, -89.39213611)
280168,c(33.38319722, -88.83951111)
280169,c(32.19740278, -89.99012778)
280170,c(31.89874444, -89.8849)
280172,c(34.78133056, -88.17571111)
280173,c(30.51670556, -89.51631111)
280174,c(33.62786111, -88.94467778)
280175,c(32.38817222, -90.03551944)
280176,c(30.3933, -88.88167778)
280177,c(31.33239722, -89.34040833)
280179,c(32.27280278, -89.96441111)
280180,c(30.36429444, -89.09746667)
280181,c(31.63415556, -89.85820833)
280182,c(32.27742222, -90.17518611)
280183,c(31.69192778, -89.43275556)
280184,c(34.74853333, -89.09145833)
280185,c(32.262075, -90.24950833)
280186,c(31.31155, -89.32107778)
280187,c(32.35333056, -89.63261944)
280188,c(30.44371111, -88.72281111)
280189,c(32.3544, -89.664075)
280190,c(32.28725278, -90.78795833)
280191,c(31.20616389, -89.33529722)
280192,c(34.36064722, -90.48578889)
280193,c(33.230625, -90.21953889)
280194,c(33.44505278, -90.20764722)
280195,c(30.46027222, -88.9762)
280196,c(32.27089444, -90.21066944)
280197,c(34.23997222, -88.40871667)
280198,c(34.7188, -90.37716667)
280199,c(31.79294167, -89.68763889)
280200,c(31.817625, -90.983125)
280201,c(32.03038889, -90.38768056)
280202,c(34.96247222, -89.94293889)
280203,c(31.74860556, -89.65215)
280204,c(34.35790833, -89.62285833)
280205,c(34.27868889, -89.52079167)
280206,c(32.81766389, -88.45835)
280207,c(34.16555, -90.75854722)
280208,c(31.13257778, -88.63105833)
280209,c(34.60823611, -90.00387222)
280210,c(33.96605833, -90.31613333)
280211,c(32.48148611, -89.44453333)
280212,c(34.60819444, -89.00803333)
280213,c(31.96091944, -90.84818333)
280214,c(33.44637222, -89.48418611)
280215,c(33.10130278, -88.97424722)
280216,c(31.53681667, -90.48399722)
280217,c(32.35563889, -88.92923889)
280218,c(31.82152222, -89.215325)
280219,c(32.43390278, -88.709225)
280220,c(31.20185556, -89.33782778)
280221,c(32.24196944, -90.22322222)
280222,c(32.54684167, -90.09139167)
280223,c(33.45435278, -90.67698333)
280224,c(34.29578611, -90.01181944)
280225,c(33.54402778, -89.77213611)
280226,c(32.2568, -90.01075833)
280227,c(31.23433333, -88.59655)
280228,c(31.99467778, -90.79913333)
280229,c(32.80369722, -90.23147778)
280230,c(33.50982222, -89.02929444)
280231,c(31.33022778, -90.38501389)
280232,c(34.50505278, -89.22789167)
280233,c(33.15966111, -89.08569722)
280234,c(32.09396944, -89.76366944)
280235,c(31.41948611, -89.40995556)
280236,c(33.48985, -90.34161667)
280237,c(32.34061111, -90.18194444)
280238,c(30.46996667, -88.84819167)
280239,c(31.42296667, -89.18097222)
280240,c(30.81762222, -89.13623333)
280241,c(33.30811389, -91.11504722)
280242,c(32.02740833, -89.96697222)
280243,c(34.35318333, -89.96862778)
280244,c(34.656175, -89.45861111)
280245,c(31.60170556, -90.462025)
280246,c(34.51338333, -89.77300833)
280247,c(34.93157222, -88.66763611)
280248,c(30.51772778, -89.6601)
280249,c(31.69739722, -88.81726389)
280250,c(31.25978056, -90.49726389)
280251,c(34.17237222, -89.10233333)
280252,c(31.92235278, -90.94108889)
280253,c(77.7777, 777.7777)
280254,c(77.7777, 777.7777)
280255,c(30.24771667, -89.54336389)
280256,c(77.7777, 777.7777)
280257,c(34.09655833, -88.53685556)
280258,c(30.43339722, -88.54561667)
280259,c(34.96508333, -88.43482222)
280260,c(31.47693611, -90.19001389)
